x-axis,V1,V2,I1,I2,P1,P2
second,Volt,Volt,Ampere,Ampere,Watt,Watt
-50.00000E-03,+245.52619619E+00,+245.55080100E+00,+2.06071233E+00,+3.76738977E+00,+505.90382586E+00,+925.01066826E+00
-49.95000E-03,+245.34658668E+00,+245.46050600E+00,+2.06249430E+00,+3.75087338E+00,+505.90382586E+00,+920.58923361E+00
-49.90000E-03,+245.58606602E+00,+245.44760672E+00,+2.05918494E+00,+3.73105370E+00,+505.90382586E+00,+915.70238480E+00
-49.85000E-03,+245.52619619E+00,+245.53790171E+00,+2.05587558E+00,+3.67820124E+00,+504.90500291E+00,+903.13620214E+00
-49.80000E-03,+245.46632635E+00,+245.48630457E+00,+2.05791211E+00,+3.61433784E+00,+504.90500291E+00,+887.31212027E+00
-49.75000E-03,+245.40645652E+00,+245.38311029E+00,+2.06071233E+00,+3.58075451E+00,+505.90382586E+00,+878.70195807E+00
-49.70000E-03,+245.28671685E+00,+245.40890886E+00,+2.06529452E+00,+3.53836242E+00,+506.40323734E+00,+868.23013919E+00
-49.65000E-03,+245.46632635E+00,+245.48630457E+00,+2.05307535E+00,+3.47394848E+00,+503.90617995E+00,+852.87147149E+00
-49.60000E-03,+245.52619619E+00,+245.42180814E+00,+2.05282078E+00,+3.41118618E+00,+503.90617995E+00,+837.28009670E+00
-49.55000E-03,+245.34658668E+00,+245.34441243E+00,+2.05740297E+00,+3.36934465E+00,+504.90500291E+00,+826.57557073E+00
-49.50000E-03,+245.22684701E+00,+245.25411743E+00,+2.06071233E+00,+3.35778317E+00,+505.40441438E+00,+823.55037861E+00
-49.45000E-03,+245.28671685E+00,+245.35731172E+00,+2.05078426E+00,+3.28235830E+00,+502.90735700E+00,+805.39922587E+00
-49.40000E-03,+245.46632635E+00,+245.39600957E+00,+2.05231165E+00,+3.19922577E+00,+503.90617995E+00,+785.15370936E+00
-49.35000E-03,+245.28671685E+00,+245.33151314E+00,+2.05969407E+00,+3.13205910E+00,+505.40441438E+00,+768.39879914E+00
-49.30000E-03,+245.22684701E+00,+245.25411743E+00,+2.05282078E+00,+3.08030773E+00,+503.40676848E+00,+755.36720230E+00
-49.25000E-03,+245.40645652E+00,+245.37021100E+00,+2.04111075E+00,+3.03075854E+00,+500.90971109E+00,+743.73184799E+00
-49.20000E-03,+245.34658668E+00,+245.35731172E+00,+2.04238358E+00,+2.96909733E+00,+500.90971109E+00,+728.60588737E+00
-49.15000E-03,+245.40645652E+00,+245.33151314E+00,+2.03754682E+00,+2.88156044E+00,+499.91088814E+00,+706.96412834E+00
-49.10000E-03,+245.40645652E+00,+245.37021100E+00,+2.04467467E+00,+2.79732682E+00,+501.90853405E+00,+686.48590474E+00
-49.05000E-03,+245.22684701E+00,+245.27991600E+00,+2.04976599E+00,+2.75493474E+00,+502.90735700E+00,+675.78137877E+00
-49.00000E-03,+245.22684701E+00,+245.24121815E+00,+2.05740297E+00,+2.69382408E+00,+504.40559143E+00,+660.65541816E+00
-48.95000E-03,+245.28671685E+00,+245.29281529E+00,+2.04620207E+00,+2.61894975E+00,+501.90853405E+00,+642.50426542E+00
-48.90000E-03,+245.28671685E+00,+245.26701672E+00,+2.03703769E+00,+2.54903034E+00,+499.41147666E+00,+625.28394103E+00
-48.85000E-03,+245.16697717E+00,+245.22831886E+00,+2.03118267E+00,+2.44497705E+00,+497.91324223E+00,+599.68616153E+00
-48.80000E-03,+245.10710734E+00,+245.13802386E+00,+2.04289271E+00,+2.40313552E+00,+500.90971109E+00,+589.21434265E+00
-48.75000E-03,+245.22684701E+00,+245.17672172E+00,+2.03780139E+00,+2.32495792E+00,+499.91088814E+00,+570.13236157E+00
-48.70000E-03,+245.22684701E+00,+245.18962100E+00,+2.03703769E+00,+2.22916282E+00,+499.41147666E+00,+546.62894584E+00
-48.65000E-03,+245.28671685E+00,+245.16382243E+00,+2.02405482E+00,+2.13556992E+00,+496.41500780E+00,+523.59094430E+00
-48.60000E-03,+245.04723750E+00,+245.08642672E+00,+2.02481852E+00,+2.07335816E+00,+496.41500780E+00,+508.23227660E+00
-48.55000E-03,+245.10710734E+00,+245.06062815E+00,+2.02049089E+00,+2.01169695E+00,+495.41618485E+00,+492.87360890E+00
-48.50000E-03,+245.22684701E+00,+245.11222529E+00,+2.02125459E+00,+1.93241825E+00,+495.91559633E+00,+473.55892073E+00
-48.45000E-03,+244.98736767E+00,+245.03482958E+00,+2.02761874E+00,+1.86304939E+00,+496.91441928E+00,+456.57130343E+00
-48.40000E-03,+245.10710734E+00,+245.06062815E+00,+2.02558222E+00,+1.78597288E+00,+496.41500780E+00,+437.72202943E+00
-48.35000E-03,+244.98736767E+00,+244.98323243E+00,+2.02176372E+00,+1.71054801E+00,+495.41618485E+00,+419.10546252E+00
-48.30000E-03,+244.86762800E+00,+244.91873601E+00,+2.02354569E+00,+1.64338133E+00,+495.41618485E+00,+402.58325939E+00
-48.25000E-03,+244.86762800E+00,+244.93163529E+00,+2.02023633E+00,+1.57456302E+00,+494.91677337E+00,+385.59564209E+00
-48.20000E-03,+244.98736767E+00,+244.91873601E+00,+2.02074546E+00,+1.47161082E+00,+494.91677337E+00,+360.46327676E+00
-48.15000E-03,+244.74788832E+00,+244.80264243E+00,+2.03169180E+00,+1.38957939E+00,+497.41383076E+00,+340.21776025E+00
-48.10000E-03,+244.68801849E+00,+244.73814601E+00,+2.04442010E+00,+1.34883895E+00,+500.41029962E+00,+330.21135554E+00
-48.05000E-03,+244.74788832E+00,+244.71234744E+00,+2.03398290E+00,+1.28002064E+00,+497.91324223E+00,+313.22373823E+00
-48.00000E-03,+244.68801849E+00,+244.68654886E+00,+2.03372833E+00,+1.20900014E+00,+497.41383076E+00,+295.77070676E+00
-47.95000E-03,+244.56827882E+00,+244.55755601E+00,+2.03627399E+00,+1.14733893E+00,+497.91324223E+00,+280.64474614E+00
-47.90000E-03,+244.50840898E+00,+244.51885815E+00,+2.04060161E+00,+1.07136351E+00,+498.91206519E+00,+262.02817923E+00
-47.85000E-03,+244.56827882E+00,+244.45436172E+00,+2.04925686E+00,+1.00309574E+00,+501.40912257E+00,+245.27326902E+00
-47.80000E-03,+244.38866931E+00,+244.44146244E+00,+2.04365641E+00,+915.55885E-03,+499.41147666E+00,+223.86421707E+00
-47.75000E-03,+244.38866931E+00,+244.35116744E+00,+2.05587558E+00,+854.99873E-03,+502.40794552E+00,+208.97096355E+00
-47.70000E-03,+244.26892964E+00,+244.31246958E+00,+2.05816667E+00,+826.92086E-03,+502.90735700E+00,+201.98975096E+00
-47.65000E-03,+244.20905980E+00,+244.29957030E+00,+2.04925686E+00,+770.76512E-03,+500.41029962E+00,+188.26003286E+00
-47.60000E-03,+244.26892964E+00,+244.22217458E+00,+2.05332992E+00,+711.85664E-03,+501.40912257E+00,+173.83219351E+00
-47.55000E-03,+244.26892964E+00,+244.20927530E+00,+2.05358448E+00,+645.79106E-03,+501.40912257E+00,+157.77540455E+00
-47.50000E-03,+244.14918997E+00,+244.19637601E+00,+2.05180252E+00,+577.52329E-03,+500.90971109E+00,+141.02049433E+00
-47.45000E-03,+244.14918997E+00,+244.10608101E+00,+2.05893037E+00,+536.23230E-03,+502.90735700E+00,+130.78138253E+00
-47.40000E-03,+244.08932013E+00,+244.08028244E+00,+2.05816667E+00,+504.85115E-03,+502.40794552E+00,+123.33475577E+00
-47.35000E-03,+244.02945030E+00,+244.06738315E+00,+2.06173060E+00,+456.40306E-03,+502.90735700E+00,+111.46669436E+00
-47.30000E-03,+243.90971062E+00,+243.98998744E+00,+2.06809475E+00,+421.71863E-03,+504.40559143E+00,+102.85653217E+00
-47.25000E-03,+243.96958046E+00,+243.97708816E+00,+2.06834931E+00,+376.02327E-03,+504.40559143E+00,+91.68659202E+00
-47.20000E-03,+244.02945030E+00,+243.97708816E+00,+2.06274886E+00,+322.62026E-03,+503.40676848E+00,+78.65499519E+00
-47.15000E-03,+244.02945030E+00,+243.96418887E+00,+2.06147603E+00,+267.01506E-03,+502.90735700E+00,+65.15798418E+00
-47.10000E-03,+243.90971062E+00,+243.89969244E+00,+2.06784018E+00,+235.63391E-03,+504.40559143E+00,+57.47865033E+00
-47.05000E-03,+243.84984079E+00,+243.82229673E+00,+2.07369520E+00,+220.21860E-03,+505.90382586E+00,+53.75533695E+00
-47.00000E-03,+243.73010112E+00,+243.82229673E+00,+2.07598630E+00,+214.71314E-03,+505.90382586E+00,+52.35909443E+00
-46.95000E-03,+243.84984079E+00,+243.84809530E+00,+2.07013128E+00,+176.72543E-03,+504.90500291E+00,+43.05081098E+00
-46.90000E-03,+243.78997095E+00,+243.82229673E+00,+2.07013128E+00,+150.84974E-03,+504.90500291E+00,+36.76771964E+00
-46.85000E-03,+243.78997095E+00,+243.79649816E+00,+2.07445890E+00,+131.03007E-03,+505.90382586E+00,+31.88087083E+00
-46.80000E-03,+243.78997095E+00,+243.79649816E+00,+2.07216781E+00,+120.56969E-03,+505.40441438E+00,+29.32109288E+00
-46.75000E-03,+243.84984079E+00,+243.79649816E+00,+2.07344064E+00,+106.25548E-03,+505.40441438E+00,+25.83048659E+00
-46.70000E-03,+243.90971062E+00,+243.86099458E+00,+2.07547716E+00,+84.23362E-03,+506.40323734E+00,+20.47822360E+00
-46.65000E-03,+243.84984079E+00,+243.86099458E+00,+2.06656735E+00,+74.87433E-03,+503.90617995E+00,+18.15115274E+00
-46.60000E-03,+243.84984079E+00,+243.84809530E+00,+2.07038584E+00,+59.45902E-03,+504.90500291E+00,+14.42783935E+00
-46.55000E-03,+243.84984079E+00,+243.79649816E+00,+2.07038584E+00,+47.34700E-03,+504.90500291E+00,+11.63535432E+00
-46.50000E-03,+243.84984079E+00,+243.89969244E+00,+2.07547716E+00,+56.15574E-03,+505.90382586E+00,+13.72971809E+00
-46.45000E-03,+243.96958046E+00,+243.93839030E+00,+2.06885845E+00,+71.02050E-03,+504.90500291E+00,+17.22032439E+00
-46.40000E-03,+244.02945030E+00,+243.95128958E+00,+2.06274886E+00,+72.12159E-03,+503.40676848E+00,+17.68573856E+00
-46.35000E-03,+244.08932013E+00,+244.02868530E+00,+2.05740297E+00,+67.16667E-03,+502.40794552E+00,+16.28949604E+00
-46.30000E-03,+244.08932013E+00,+244.06738315E+00,+2.05485731E+00,+55.60520E-03,+501.40912257E+00,+13.49701101E+00
-46.25000E-03,+244.08932013E+00,+244.06738315E+00,+2.06045777E+00,+52.30192E-03,+502.90735700E+00,+12.79888975E+00
-46.20000E-03,+244.08932013E+00,+244.11898030E+00,+2.05485731E+00,+76.52597E-03,+501.40912257E+00,+18.61656691E+00
-46.15000E-03,+244.14918997E+00,+244.19637601E+00,+2.04620207E+00,+82.58198E-03,+499.41147666E+00,+20.24551651E+00
-46.10000E-03,+244.26892964E+00,+244.26087244E+00,+2.03780139E+00,+85.33471E-03,+497.91324223E+00,+20.94363777E+00
