x-axis,V1,V2,I1,I2,P1,P2
second,Volt,Volt,Ampere,Ampere,Watt,Watt
-50.00000E-03,+392.26716348E+00,+392.21654888E+00,+2.84249909E+00,+796.09025E-03,+1.11464329563E+03,+312.03697344E+00
-49.95000E-03,+392.20729364E+00,+392.33583615E+00,+2.85185847E+00,+722.31702E-03,+1.11896361848E+03,+282.98525522E+00
-49.90000E-03,+392.26716348E+00,+392.09726160E+00,+2.84855516E+00,+640.83614E-03,+1.11788353777E+03,+251.78155788E+00
-49.85000E-03,+392.08755397E+00,+392.09726160E+00,+2.85075737E+00,+575.87165E-03,+1.11788353777E+03,+225.95780835E+00
-49.80000E-03,+392.20729364E+00,+392.03761797E+00,+2.85185847E+00,+542.83886E-03,+1.11896361848E+03,+213.04593359E+00
-49.75000E-03,+392.14742381E+00,+392.09726160E+00,+2.85516178E+00,+476.77328E-03,+1.12004369919E+03,+187.22218406E+00
-49.70000E-03,+392.02768414E+00,+392.03761797E+00,+2.85240903E+00,+411.80879E-03,+1.11788353777E+03,+161.39843454E+00
-49.65000E-03,+391.96781430E+00,+392.09726160E+00,+2.85516178E+00,+371.06835E-03,+1.11896361848E+03,+145.25859108E+00
-49.60000E-03,+391.96781430E+00,+391.91833070E+00,+2.86121785E+00,+300.04785E-03,+1.12112377990E+03,+117.28286243E+00
-49.55000E-03,+391.84807463E+00,+391.85868706E+00,+2.86837503E+00,+279.12708E-03,+1.12436402204E+03,+109.75093549E+00
-49.50000E-03,+391.84807463E+00,+391.91833070E+00,+2.86231896E+00,+243.89210E-03,+1.12112377990E+03,+95.76307116E+00
-49.45000E-03,+391.90794446E+00,+392.09726160E+00,+2.86066730E+00,+225.72407E-03,+1.12112377990E+03,+88.23114421E+00
-49.40000E-03,+392.02768414E+00,+392.09726160E+00,+2.85075737E+00,+194.34292E-03,+1.11788353777E+03,+76.39525901E+00
-49.35000E-03,+392.08755397E+00,+392.03761797E+00,+2.84470130E+00,+164.61341E-03,+1.11572337634E+03,+64.55937382E+00
-49.30000E-03,+392.02768414E+00,+392.03761797E+00,+2.85461123E+00,+115.61477E-03,+1.11896361848E+03,+45.19156167E+00
-49.25000E-03,+392.02768414E+00,+392.15690524E+00,+2.85516178E+00,+129.37843E-03,+1.11896361848E+03,+50.57150949E+00
-49.20000E-03,+392.14742381E+00,+392.27619251E+00,+2.83754413E+00,+107.35657E-03,+1.11248313420E+03,+41.96359298E+00
-49.15000E-03,+392.20729364E+00,+392.15690524E+00,+2.83313971E+00,+78.72815E-03,+1.11140305349E+03,+31.20369734E+00
-49.10000E-03,+392.14742381E+00,+392.21654888E+00,+2.83479137E+00,+40.18990E-03,+1.11140305349E+03,+16.13984345E+00
-49.05000E-03,+391.96781430E+00,+391.97797433E+00,+2.85185847E+00,-43.49317E-03,+1.11788353777E+03,-17.21583302E+00
-49.00000E-03,+391.96781430E+00,+391.91833070E+00,+2.85681344E+00,+78.72815E-03,+1.12004369919E+03,+31.20369734E+00
-48.95000E-03,+392.08755397E+00,+392.15690524E+00,+2.84139799E+00,+100.75001E-03,+1.11356321491E+03,+39.81161385E+00
-48.90000E-03,+392.14742381E+00,+392.27619251E+00,+2.83093750E+00,+75.97542E-03,+1.11032297278E+03,+30.12770778E+00
-48.85000E-03,+392.20729364E+00,+392.27619251E+00,+2.82488143E+00,+56.15574E-03,+1.10816281135E+03,+21.51979127E+00
-48.80000E-03,+392.26716348E+00,+392.33583615E+00,+2.82873530E+00,+40.74044E-03,+1.10924289206E+03,+16.13984345E+00
-48.75000E-03,+392.14742381E+00,+392.33583615E+00,+2.83148806E+00,+80.93034E-03,+1.11032297278E+03,+32.27968691E+00
-48.70000E-03,+392.32703331E+00,+392.39547978E+00,+2.81607260E+00,+100.75001E-03,+1.10492256921E+03,+39.81161385E+00
-48.65000E-03,+392.44677299E+00,+392.51476705E+00,+2.80946598E+00,+131.03007E-03,+1.10276240779E+03,+51.64749905E+00
-48.60000E-03,+392.68625233E+00,+392.69369796E+00,+2.80396046E+00,+122.77187E-03,+1.10060224636E+03,+48.41953036E+00
-48.55000E-03,+392.68625233E+00,+392.75334160E+00,+2.79900550E+00,+143.14209E-03,+1.09952216565E+03,+55.95145731E+00
-48.50000E-03,+392.68625233E+00,+392.63405433E+00,+2.80010660E+00,+189.38800E-03,+1.09952216565E+03,+74.24327989E+00
-48.45000E-03,+392.80599200E+00,+392.81298523E+00,+2.80340991E+00,+258.75686E-03,+1.10168232707E+03,+101.14301898E+00
-48.40000E-03,+392.86586184E+00,+392.93227250E+00,+2.79294943E+00,+303.35113E-03,+1.09736200422E+03,+119.43484156E+00
-48.35000E-03,+392.98560151E+00,+392.93227250E+00,+2.78303949E+00,+358.40578E-03,+1.09412176208E+03,+140.95463283E+00
-48.30000E-03,+393.10534118E+00,+393.05155978E+00,+2.78359005E+00,+389.23638E-03,+1.09412176208E+03,+152.79051803E+00
-48.25000E-03,+393.04547134E+00,+393.29013432E+00,+2.78359005E+00,+456.40306E-03,+1.09412176208E+03,+179.69025712E+00
-48.20000E-03,+393.16521101E+00,+393.17084705E+00,+2.77478122E+00,+511.45771E-03,+1.09088151995E+03,+201.21004839E+00
-48.15000E-03,+393.22508085E+00,+393.23049068E+00,+2.76927570E+00,+587.43313E-03,+1.08872135852E+03,+231.33775617E+00
-48.10000E-03,+393.40469036E+00,+393.34977796E+00,+2.76266908E+00,+654.59980E-03,+1.08656119709E+03,+257.16150570E+00
-48.05000E-03,+393.46456019E+00,+393.52870886E+00,+2.75220859E+00,+716.26101E-03,+1.08332095496E+03,+281.90926566E+00
-48.00000E-03,+393.40469036E+00,+393.58835250E+00,+2.75110749E+00,+750.94544E-03,+1.08224087424E+03,+295.89712999E+00
-47.95000E-03,+393.34482052E+00,+393.52870886E+00,+2.74615252E+00,+811.50556E-03,+1.08008071282E+03,+319.56890039E+00
-47.90000E-03,+393.40469036E+00,+393.46906523E+00,+2.75000639E+00,+903.44682E-03,+1.08224087424E+03,+355.07655599E+00
-47.85000E-03,+393.34482052E+00,+393.52870886E+00,+2.75165804E+00,+1.01961214E+00,+1.08224087424E+03,+401.34410722E+00
-47.80000E-03,+393.52443003E+00,+393.58835250E+00,+2.74890528E+00,+1.09008209E+00,+1.08224087424E+03,+429.31983587E+00
-47.75000E-03,+393.58429986E+00,+393.64799613E+00,+2.74229866E+00,+1.13412581E+00,+1.07900063210E+03,+446.53566889E+00
-47.70000E-03,+393.58429986E+00,+393.58835250E+00,+2.74615252E+00,+1.19083210E+00,+1.08116079353E+03,+469.13144973E+00
-47.65000E-03,+393.52443003E+00,+393.58835250E+00,+2.75330970E+00,+1.30479523E+00,+1.08332095496E+03,+513.24702183E+00
-47.60000E-03,+393.70403954E+00,+393.58835250E+00,+2.74229866E+00,+1.38462447E+00,+1.08008071282E+03,+544.45071918E+00
-47.55000E-03,+393.52443003E+00,+393.46906523E+00,+2.76156797E+00,+1.48482394E+00,+1.08656119709E+03,+584.26233303E+00
-47.50000E-03,+393.52443003E+00,+393.58835250E+00,+2.76377018E+00,+1.57070920E+00,+1.08764127781E+03,+618.69399907E+00
-47.45000E-03,+393.52443003E+00,+393.58835250E+00,+2.76156797E+00,+1.69293052E+00,+1.08656119709E+03,+666.03753986E+00
-47.40000E-03,+393.52443003E+00,+393.58835250E+00,+2.76982625E+00,+1.81735403E+00,+1.08980143923E+03,+715.53305979E+00
-47.35000E-03,+393.70403954E+00,+393.58835250E+00,+2.76597239E+00,+1.92030623E+00,+1.08872135852E+03,+755.34467364E+00
-47.30000E-03,+393.70403954E+00,+393.70763977E+00,+2.76597239E+00,+1.96600159E+00,+1.08872135852E+03,+773.63649622E+00
-47.25000E-03,+393.58429986E+00,+393.52870886E+00,+2.78248894E+00,+2.07225707E+00,+1.09520184280E+03,+815.60008920E+00
-47.20000E-03,+393.52443003E+00,+393.58835250E+00,+2.78799446E+00,+2.16805216E+00,+1.09736200422E+03,+853.25972393E+00
-47.15000E-03,+393.52443003E+00,+393.58835250E+00,+2.78083729E+00,+2.26549889E+00,+1.09412176208E+03,+891.99534822E+00
-47.10000E-03,+393.46456019E+00,+393.40942159E+00,+2.78744391E+00,+2.38166421E+00,+1.09628192351E+03,+937.18690989E+00
-47.05000E-03,+393.58429986E+00,+393.52870886E+00,+2.78964612E+00,+2.50663826E+00,+1.09844208493E+03,+986.68242981E+00
-47.00000E-03,+393.46456019E+00,+393.64799613E+00,+2.78854501E+00,+2.62830904E+00,+1.09736200422E+03,+1.03510196017E+03
-46.95000E-03,+393.70403954E+00,+393.58835250E+00,+2.78303949E+00,+2.73181179E+00,+1.09520184280E+03,+1.07491357403E+03
-46.90000E-03,+393.52443003E+00,+393.52870886E+00,+2.79735384E+00,+2.83091016E+00,+1.10060224636E+03,+1.11364919832E+03
-46.85000E-03,+393.64416970E+00,+393.82692704E+00,+2.78138784E+00,+2.89862738E+00,+1.09520184280E+03,+1.14162492697E+03
-46.80000E-03,+393.58429986E+00,+393.58835250E+00,+2.78854501E+00,+3.00268067E+00,+1.09736200422E+03,+1.18143654082E+03
-46.75000E-03,+393.52443003E+00,+393.64799613E+00,+2.80340991E+00,+3.12325036E+00,+1.10276240779E+03,+1.22985607118E+03
-46.70000E-03,+393.64416970E+00,+393.64799613E+00,+2.79515164E+00,+3.21629272E+00,+1.10060224636E+03,+1.26643971635E+03
-46.65000E-03,+393.64416970E+00,+393.70763977E+00,+2.80175826E+00,+3.30548125E+00,+1.10276240779E+03,+1.30087138238E+03
-46.60000E-03,+393.64416970E+00,+393.58835250E+00,+2.79900550E+00,+3.41999493E+00,+1.10168232707E+03,+1.34606294405E+03
-46.55000E-03,+393.70403954E+00,+393.70763977E+00,+2.79570219E+00,+3.53836242E+00,+1.10060224636E+03,+1.39340648485E+03
-46.50000E-03,+393.76390937E+00,+393.82692704E+00,+2.79349998E+00,+3.64021353E+00,+1.09952216565E+03,+1.43321809870E+03
