"Time","FETD1:Device current","FETD2:Device current","FETD3:Device current","FETD4:Device current","Vab:Measured voltage"
0.48540759182548088,0,0.11232437256490961,0.11232437256490961,0,-61.583069908317654
0.48540818621698728,0,0.13647089628126377,0.13647089628126377,0,-61.59075782262461
0.48540878060849363,0,0.16055521412573168,0.16055521412573168,0,-61.600915214936805
0.48540917918606324,0,0.17666244498471451,0.17666244498471451,0,-61.609094269780329
0.48540917918607701,0,0,0.17666244554039059,-0.17666244554039059,-61.60909427008167
0.48540921834886164,0,0,0.15099340342431877,-0.15099340342431877,-61.609840616124274
0.48540925751164621,0,0,0.1253242371124908,-0.1253242371124908,-61.610419737304824
0.48540929667443083,0,0,0.099655016184000883,-0.099655016184000883,-61.610831742759672
0.48540933583721541,0,0,0.073985810217943287,-0.073985810217943287,-61.611076741625112
0.48540937499998621,0,0,0.048316697853155975,-0.048316697853155975,-61.611154843039344
0.48540937500000003,0,0,0.048316688793412221,-0.048316688793412221,-61.611154843037468
0.48540957080909103,0,0,-0.08002373871649926,0.08002373871649926,-61.609056760700781
0.4854095708091048,0,-0.080023747739364159,-0.080023747739364159,0,-61.60905676040678
0.48540957080944941,0,-0.080023733816264764,-0.080023733816264764,0,-61.609056753272078
0.48540957080946318,0,-0.080023733260058461,-0.080023733260058461,0,-61.609056752987058
0.48541015664757053,0,-0.056320734978419301,-0.056320734978419301,0,-61.598223727637908
0.48541074248567789,0,-0.032560729055398266,-0.032560729055398266,0,-61.589967442882958
0.48541132832378531,0,-0.0087599225237033063,-0.0087599225237033063,0,-61.584265414459317
0.48541191416189267,0,0.015065477583957727,0.015065477583957727,0,-61.581095158104084
0.48541234695753882,0,0.032673099694818117,0.032673099694818117,0,-61.580365979955758
0.48541234695755259,0,0.032673100254901208,0.032673100254901208,0,-61.580365979954244
0.48541237756604205,0,0.03391836009990977,0.03391836009990977,0,-61.580366043150036
0.48541240817453157,0,0.035163608164836886,0.035163608164836886,0,-61.580372904474686
0.48541243878302104,0,0.036408842177622254,0.036408842177622254,0,-61.580386560361909
0.48541246939151056,0,0.037654059866205555,0.037654059866205555,0,-61.580407007245469
0.48541249999999314,0,0.038899258678502441,0.038899258678502441,0,-61.580434241552162
0.48541250000000002,0,0.038899258958526479,0.038899258958526479,0,-61.580434241559054
0.48541250000001379,0,0.038899259518585472,0.038899259518585472,0,-61.580434241572746
0.48541265307034764,0,0.045126127911529992,0.045126127911529992,0,-61.580671531635232
0.48541265307036141,0,0.045126128471525029,0.045126128471525029,0,-61.580671531664208
0.48541324745628911,0,0.069295175180333624,0.069295175180333624,0,-61.583194579560498
0.48541384184221686,0,0.09343534003606839,0.09343534003606839,0,-61.588243284960804
0.48541443622814456,0,0.11753060101579479,0.11753060101579479,0,-61.595787123550295
0.48541503061407232,0,0.14156493609657839,0.14156493609657839,0,-61.605795571014156
0.48541542954042954,0,0.15765358377446315,0.15765358377446315,0,-61.613879733972794
0.48541542954044331,0,0,0.15765358432902118,-0.15765358432902118,-61.61387973427059
0.48541546863235463,0,0,0.13202912007196108,-0.13202912007196108,-61.614614822279364
0.485415507724266,0,0,0.10640453614520096,-0.10640453614520096,-61.615183278704073
0.48541554681617732,0,0,0.080779901755631045,-0.080779901755631045,-61.615585212122141
0.4854155859080887,0,0,0.055155286110141595,-0.055155286110141595,-61.615820731111036
0.48541562499998619,0,0,0.029530767476023671,-0.029530767476023671,-61.615889944253112
0.48541562500000002,0,0,0.029530758415622888,-0.029530758415622888,-61.615889944248195
0.48541582045464921,0,0,-0.098586611033224525,0.098586611033224525,-61.613756265439754
0.48541582045466297,0,-0.098586620056739127,-0.098586620056739127,0,-61.61375626514323
0.4854158204550908,0,-0.098586602806114573,-0.098586602806114573,0,-61.613756256207409
0.48541582045510456,0,-0.098586602251014663,-0.098586602251014663,0,-61.613756255919867
0.48541640636408367,0,-0.074927311400693627,-0.074927311400693627,0,-61.602812368651847
0.48541699227306273,0,-0.051209964196119909,-0.051209964196119909,0,-61.594441192567501
0.48541757818204184,0,-0.027450745679650418,-0.027450745679650418,0,-61.5886203836858
0.4854181640910209,0,-0.0036658408936420181,-0.0036658408936420181,0,-61.585327598025728
0.48541859692964551,0,0.013912198557805639,0.013912198557805639,0,-61.584505577286549
0.48541859692965927,0,0.013912199116901995,0.013912199116901995,0,-61.584505577282059
0.48541862754372744,0,0.01515549319188054,0.01515549319188054,0,-61.584498998779608
0.48541865815779556,0,0.016398778574528473,0.016398778574528473,0,-61.584499209702244
0.48541868877186373,0,0.017642052995263245,0.017642052995263245,0,-61.584506206503185
0.48541871938593184,0,0.018885314184502327,0.018885314184502327,0,-61.584519985635659
0.48541874999999313,0,0.020128559593129022,0.020128559593129022,0,-61.584540543547504
0.48541875000000001,0,0.020128559872663168,0.020128559872663168,0,-61.584540543552897
0.48541875000001378,0,0.020128560431742354,0.020128560431742354,0,-61.584540543563577
0.48541890309823443,0,0.026345705585636398,0.026345705585636398,0,-61.584744316463052
0.4854189030982482,0,0.026345706144658629,0.026345706144658629,0,-61.584744316488994
0.48541949747859858,0,0.050473118096762831,0.050473118096762831,0,-61.587134510518389
0.48542009185894891,0,0.074572853321872606,0.074572853321872606,0,-61.592046323592903
0.48542068623929929,0,0.098628914049307459,0.098628914049307459,0,-61.599449392263168
0.48542128061964962,0,0.12262530250838694,0.12262530250838694,0,-61.609313353079784
0.48542167980559781,0,0.1386997888626883,0.1386997888626883,0,-61.617304169465044
0.48542167980561157,0,0,0.13869978941640645,-0.13869978941640645,-61.617304169759421
0.48542171884448926,0,0,0.11310878003043402,-0.11310878003043402,-61.618028685867415
0.48542175788336694,0,0,0.087517655234084751,-0.087517655234084751,-61.618587014379102
0.48542179692224463,0,0,0.06192648395628815,-0.06192648395628815,-61.618979263460083
0.48542183596112232,0,0,0.036335335125973693,-0.036335335125973693,-61.619205541276024
0.48542187499998618,0,0,0.010744286732928916,-0.010744286732928916,-61.619265956000497
0.485421875,0,0,0.010744277672070923,-0.010744277672070923,-61.619265955992532
0.4854220701894032,0,0,-0.11720564656128807,0.11720564656128807,-61.617094902414998
0.48542207018941697,0,-0.1172056555852532,-0.1172056555852532,0,-61.617094902115824
0.48542207018992828,0,-0.11720563499897038,-0.11720563499897038,0,-61.617094891337736
0.48542207018994205,0,-0.11720563444469852,-0.11720563444469852,0,-61.61709489104755
0.48542265615195362,0,-0.093578918261078878,-0.093578918261078878,0,-61.606035540130122
0.48542324211396526,0,-0.069893073339535899,-0.069893073339535899,0,-61.597545912882204
0.48542382807597684,0,-0.046164268815019435,-0.046164268815019435,0,-61.591603797412525
0.48542441403798847,0,-0.022408673822479273,-0.022408673822479273,0,-61.5881869818298
0.48542484690175874,0,-0.0048521375482328544,-0.0048521375482328544,0,-61.587271670350589
0.48542484690177251,0,-0.0048521369898430764,-0.0048521369898430764,0,-61.587271670343092
0.485424877521418,0,-0.0036101863906268543,-0.0036101863906268543,0,-61.587258436488533
0.48542490814106354,0,-0.0023682413933740734,-0.0023682413933740734,0,-61.587251986502459
0.48542493876070902,0,-0.0011263042662424992,-0.0011263042662424992,0,-61.587252316856009
0.48542496938035457,0,0.00011562272261010707,0.00011562272261010707,0,-61.587259424020317
0.48542499999999317,0,0.001357537025841642,0.001357537025841642,0,-61.587273304462606
0.48542500000000005,0,0.0013575373050259817,0.0013575373050259817,0,-61.587273304466486
0.48542500000001382,0,0.001357537863405478,0.001357537863405478,0,-61.587273304474174
0.485425153126126,0,0.0075680722913088749,0.0075680722913088749,0,-61.587443602309925
0.48542515312613976,0,0.0075680728496384381,0.0075680728496384381,0,-61.587443602332833
0.48542574750091183,0,0.031665943484247824,0.031665943484247824,0,-61.589701905625169
0.4854263418756839,0,0.055737331151367572,0.055737331151367572,0,-61.594478972753848
0.48542693625045591,0,0.079766254807481035,0.079766254807481035,0,-61.601744587068119
0.48542753062522798,0,0.10373673340907158,0.10373673340907158,0,-61.611468531917254
