"Time","FETD1:Device current","FETD2:Device current","FETD3:Device current","FETD4:Device current","Vab:Measured voltage"
0.48335063318366339,0,0,4.0341289604566288,-4.0341289604566288,0.0075844429809478545
0.48335113154693071,0,0,4.033797388957864,-4.033797388957864,-0.01810613920886818
0.48335162991019803,0,0,4.0333297022730568,-4.0333297022730568,-0.043744361260413256
0.48335212827346541,0,0,4.0327263002934499,-4.0327263002934499,-0.069319650752168713
0.48335262663673273,0,0,4.0319875829102907,-4.0319875829102907,-0.094821435262615883
0.48335312499998634,0,0,4.0311139500407114,-4.0311139500407114,-0.12023914167218291
0.48335312500000005,0,0,4.0311139500148236,-4.0311139500148236,-0.12023914237023581
0.48335375000000003,0,0,4.0298284219847771,-4.0298284219847771,-0.15198100362647454
0.48335437500000006,0,0,4.0283323561907052,-4.0283323561907052,-0.18355358445356307
0.48335500000000003,0,0,4.0266271553164046,-4.0266271553164046,-0.21493751814450296
0.48335562500000007,0,0,4.0247142220456746,-4.0247142220456746,-0.2461134379922956
0.48335609711298805,0,0,4.023132358559292,-4.023132358559292,-0.26951342450102095
0.48335609711300181,0,0,4.0231323585114547,-4.0231323585114547,-0.26951342518138938
0.48335612769040148,0,0,4.0230258591740968,-4.0230258591740968,-0.27102430069163447
0.48335615826780109,0,0,4.0229188689483264,-4.0229188689483264,-0.27253459540499569
0.48335618884520076,0,0,4.0228113880267609,-4.0228113880267609,-0.2740443071319032
0.48335621942260037,0,0,4.0227034166020186,-4.0227034166020186,-0.27555343368278679
0.48335624415288142,0,0,4.0226157332097872,-4.0226157332097872,-0.27677355018614419
0.48335624415289519,0,4.0226157331608867,4.0226157331608867,0,-0.27677355086524713
0.48335624532231614,0,4.0235716881404411,4.0235716881404411,0,-0.27683229054815017
0.48335624649173714,0,4.0245276419255669,4.0245276419255669,0,-0.27689121645626913
0.48335624766115809,0,4.0254835945138803,4.0254835945138803,0,-0.27695032858573942
0.48335624883057909,0,4.0264395459029947,4.0264395459029947,0,-0.27700962693269682
0.48335624999999316,0,4.0273954904636682,4.0273954904636682,0,-0.27706911114259397
0.48335625000000004,0,4.0273954960905272,4.0273954960905272,0,-0.27706911149327673
0.48335625000001381,0,4.0273955073444556,4.0273955073444556,0,-0.2770691121933091
0.48335626754602723,0,4.0417387169301708,4.0417387169301708,0,-0.2779823180040521
0.483356267546041,0,0,4.0417387281838728,-4.0417387281838728,-0.27798231873703749
0.48335640285992221,0,0,4.0412508906901072,-4.0412508906901072,-0.28508205810788539
0.48335640285993597,0,0,4.0412508906399554,-4.0412508906399554,-0.28508205882956045
0.48335699728794879,0,0,4.0389871319555386,-4.0389871319555386,-0.31611668405092053
0.4833575917159616,0,0,4.0365280217970909,-4.0365280217970909,-0.34688787541661203
0.48335818614397441,0,0,4.0338754450854273,-4.0338754450854273,-0.37737967390847749
0.48335878057198722,0,0,4.0310312867413618,-4.0310312867413618,-0.40757612050835912
0.48335937499998632,0,0,4.0279974317578606,-4.0279974317578606,-0.43746125551247272
0.48335937500000004,0,0,4.0279974316857077,-4.0279974316857077,-0.43746125619809911
0.48336000000000001,0,0,4.0246052122332099,-4.0246052122332099,-0.46853085869825883
0.48336062500000004,0,0,4.0210078501730555,-4.0210078501730555,-0.49922103735922874
0.48336125000000002,0,0,4.0172081052586757,-4.0172081052586757,-0.52951538796562359
0.48336187500000005,0,0,4.0132087372435024,-4.0132087372435024,-0.55939750630205809
0.48336234714007098,0,0,4.0100568397986214,-4.0100568397986214,-0.58168786057005317
0.48336234714008475,0,0,4.0100568397050909,-4.0100568397050909,-0.5816878612163654
0.4833623777120678,0,0,4.009848902525226,-4.009848902525226,-0.58312259982220149
0.48336240828405086,0,0,4.0096404998521038,-4.0096404998521038,-0.58455628221146905
0.48336243885603392,0,0,4.0094316320325678,-4.0094316320325678,-0.58598890656633296
0.48336246942801697,0,0,4.0092222994134676,-4.0092222994134676,-0.58742047106895745
0.4833624824535282,0,0,4.0091329699566804,-4.0091329699566804,-0.58803008158540437
0.48336248245354196,0,4.0091329698622236,4.0091329698622236,0,-0.58803008222960462
0.4833624859628336,0,4.0119899540348332,4.0119899540348332,0,-0.58819801170720942
0.48336248947212518,0,4.014846927755622,4.014846927755622,0,-0.58836761182495068
0.48336249298141681,0,4.0177038909603979,4.0177038909603979,0,-0.58853888247890462
0.48336249649070839,0,4.0205608435849705,4.0205608435849705,0,-0.58871182356514762
0.48336249999999314,0,4.0234177799613438,4.0234177799613438,0,-0.58888643463562163
0.48336250000000003,0,4.0234177855651492,4.0234177855651492,0,-0.58888643497975546
0.4833625000000138,0,4.0234177967729696,4.0234177967729696,0,-0.58888643566669452
0.48336252924577411,0,4.0472270051901109,4.0472270051901109,0,-0.59040386113828236
0.48336252924579426,0,0,4.0472270215945567,-4.0472270215945567,-0.59040386222382979
0.48336265283284618,0,0,4.0463709552563758,-4.0463709552563758,-0.59696184188239387
0.48336265283285995,0,0,4.046370955160536,-4.046370955160536,-0.59696184261183816
0.48336324726628799,0,0,4.0421336896398028,-4.0421336896398028,-0.62823349846175047
0.48336384169971597,0,0,4.0377003880874325,-4.0377003880874325,-0.65904558077299624
0.483364436133144,0,0,4.0330741494046354,-4.0330741494046354,-0.68938420369614906
0.48336503056657198,0,0,4.0282580724926209,-4.0282580724926209,-0.71923548138178295
0.48336562499998631,0,0,4.0232552563701258,-4.0232552563701258,-0.74858552730936756
0.48336562500000002,0,0,4.0232552562526003,-4.0232552562526003,-0.74858552798047084
0.48336625,0,0,4.0177973531115327,-4.0177973531115327,-0.77888988174814722
