"Time","FETD1:Device current","FETD2:Device current","FETD3:Device current","FETD4:Device current","Vab:Measured voltage"
0.4849027224166792,0,0,1.7733897640451179,-1.7733897640451179,-56.75827174356003
0.48490282306250942,0,0,1.7125892593977969,-1.7125892593977969,-56.763529308669789
0.48490292370833959,0,0,1.651784596033647,-1.651784596033647,-56.767766517378902
0.48490302435416982,0,0,1.5909768647197826,-1.5909768647197826,-56.770985027904857
0.48490312499998628,0,0,1.5301671645412154,-1.5301671645412154,-56.773186498233457
0.48490312500000005,0,0,1.5301671562233188,-1.5301671562233188,-56.773186498465101
0.48490362822336575,0,0,1.2261282027787683,-1.2261282027787683,-56.769012337649571
0.48490362822337951,0,1.226128194462119,1.226128194462119,0,-56.769012337189686
0.48490415257870362,0,1.2849524398734626,1.2849524398734626,0,-56.754608632435229
0.48490467693402772,0,1.3438173638067352,1.3438173638067352,0,-56.745653532127136
0.48490520128935183,0,1.4026922740660928,1.4026922740660928,0,-56.742098318795357
0.48490572564467593,0,1.4615464784556911,1.4615464784556911,0,-56.74389427496984
0.48490609898525439,0,1.5034210958513985,1.5034210958513985,0,-56.748407535776934
0.48490609898526815,0,1.5034210973948896,1.5034210973948896,0,-56.748407535992705
0.48490612918821452,0,1.5068072402871191,1.5068072402871191,0,-56.74888968120851
0.48490615939116088,0,1.5101931350125894,1.5101931350125894,0,-56.749389288360007
0.48490618959410731,0,1.5135787758072876,1.5135787758072876,0,-56.749906347343931
0.48490621979705367,0,1.5169641569072003,1.5169641569072003,0,-56.750440848057103
0.48490624999999316,0,1.5203492717768625,1.5203492717768625,0,-56.750992780268533
0.48490625000000004,0,1.5203492725483143,1.5203492725483143,0,-56.750992780396302
0.48490625000001381,0,1.5203492740912496,1.5203492740912496,0,-56.750992780651664
0.48490640103452604,0,1.5372731630694005,1.5372731630694005,0,-56.754012393956664
0.4849064010345398,0,1.5372731646116726,1.5372731646116726,0,-56.754012394251752
0.48490699582763186,0,1.6038411414877978,1.6038411414877978,0,-56.770119460278927
0.48490759062072392,0,1.6702484750373707,1.6702484750373707,0,-56.792887057324933
0.48490818541381592,0,1.7364529440523093,1.7364529440523093,0,-56.822226660667795
0.48490878020690797,0,1.8024123273245309,1.8024123273245309,0,-56.858049745585532
0.48490887856967346,0,1.8132936804716966,1.8132936804716966,0,-56.864592514984807
0.48490887856968723,0,0,1.8132936819940824,-1.8132936819940824,-56.864592515912754
0.48490897785574977,0,0,1.7532012571643585,-1.7532012571643585,-56.870715279821752
0.48490907714181236,0,0,1.6931037952532977,-1.6931037952532977,-56.875841582960334
0.4849091764278749,0,0,1.6330023454302574,-1.6330023454302574,-56.879973021171921
0.48490927571393749,0,0,1.5728979568645944,-1.5728979568645944,-56.883111190299964
0.48490937499998626,0,0,1.5127916870599405,-1.5127916870599405,-56.885257685958976
0.48490937500000003,0,0,1.5127916787256668,-1.5127916787256668,-56.885257686187927
0.48490987142461045,0,0,1.2122696950037761,-1.2122696950037761,-56.881186942240056
0.48490987142462422,0,1.2122696866707259,1.2122696866707259,0,-56.881186941785451
0.48491039713969936,0,1.2703895712482658,1.2703895712482658,0,-56.866915153329636
0.48491092285477455,0,1.3285498572029479,1.3285498572029479,0,-56.858043237713602
0.48491144856984969,0,1.3867200498216747,1.3867200498216747,0,-56.854522783005415
0.48491197428492488,0,1.4448696543913488,1.4448696543913488,0,-56.856305377273223
0.48491234896546714,0,1.4862838596355143,1.4862838596355143,0,-56.860785728117463
0.48491234896548091,0,1.4862838611565712,1.4862838611565712,0,-56.860785728330903
0.48491237917238472,0,1.4896212240372411,1.4896212240372411,0,-56.861262705317728
0.48491240937928853,0,1.4929583414525758,1.4929583414525758,0,-56.861756901419469
0.4849124395861924,0,1.4962952077180365,1.4962952077180365,0,-56.862268306668128
0.48491246979309621,0,1.4996318171490846,1.4996318171490846,0,-56.862796911095636
0.48491249999999314,0,1.5029681633009435,1.5029681633009435,0,-56.863342704607668
0.48491250000000002,0,1.5029681640611816,1.5029681640611816,0,-56.863342704734002
0.48491250000001379,0,1.5029681655816889,1.5029681655816889,0,-56.863342704986486
0.48491265105450299,0,1.5196482427040825,1.5196482427040825,0,-56.866328014997734
0.48491265105451675,0,1.5196482442239341,1.5196482442239341,0,-56.866328015289383
0.48491324584361339,0,1.5852478854579748,1.5852478854579748,0,-56.882238694164172
0.48491384063271004,0,1.6506888686420316,1.6506888686420316,0,-56.904715427804469
0.48491443542180673,0,1.7159295725995092,1.7159295725995092,0,-56.933670917732371
0.48491503021090337,0,1.7809283761538117,1.7809283761538117,0,-56.969017865469958
0.48491513530472857,0,1.7923847875813856,1.7923847875813856,0,-56.975921191012908
0.48491513530474234,0,0,1.7923847890815285,-1.7923847890815285,-56.975921191930077
0.48491523324379388,0,0,1.7329920290375549,-1.7329920290375549,-56.981890089496233
0.48491533118284541,0,0,1.6735944370668898,-1.6735944370668898,-56.986887577130467
0.48491542912189695,0,0,1.6141930221281156,-1.6141930221281156,-56.990915190340246
0.48491552706094848,0,0,1.5547887931798139,-1.5547887931798139,-56.99397446463297
0.48491562499998625,0,0,1.4953827675310334,-1.4953827675310334,-56.996066935289811
0.48491562500000002,0,0,1.4953827591805673,-1.4953827591805673,-56.996066935516069
0.48491611468964391,0,0,1.1983618124009181,-1.1983618124009181,-56.992096975903813
0.48491611468965767,0,1.1983618040516519,1.1983618040516519,0,-56.992096975454444
0.48491664175172616,0,1.2557805583769328,1.2557805583769328,0,-56.977956906870112
0.4849171688137946,0,1.3132394375977636,1.3132394375977636,0,-56.969167797815473
0.48491769587586309,0,1.3707081476352367,1.3707081476352367,0,-56.965681547428979
0.48491822293793152,0,1.4281563944104441,1.4281563944104441,0,-56.967450054849124
0.48491859894549016,0,1.4691108821138728,1.4691108821138728,0,-56.971896690570347
0.48491859894550393,0,1.4691108836127325,1.4691108836127325,0,-56.971896690781442
