x-axis,1,2,3,4
second,Volt,Volt,Volt,Ampere
-25.00000E-03,+455.86193013E+00,+64.34309840E+00,-58.16736507E+00,+3.77570080E+00
-24.97500E-03,+455.86193013E+00,+63.84100634E+00,-58.16736507E+00,+3.77570080E+00
-24.95000E-03,+454.85774601E+00,+65.34728253E+00,-58.16736507E+00,+3.78574265E+00
-24.92500E-03,+455.35983807E+00,+64.34309840E+00,-56.66108888E+00,+3.79578449E+00
-24.90000E-03,+453.85356188E+00,+64.34309840E+00,-56.15899682E+00,+3.79578449E+00
-24.87500E-03,+453.85356188E+00,+62.83682221E+00,-55.65690476E+00,+3.80331587E+00
-24.85000E-03,+453.85356188E+00,+65.34728253E+00,-55.15481269E+00,+3.80080541E+00
-24.82500E-03,+452.34728569E+00,+64.34309840E+00,-54.15062857E+00,+3.80582633E+00
-24.80000E-03,+451.84519362E+00,+66.35146666E+00,-54.15062857E+00,+3.82591001E+00
-24.77500E-03,+451.34310156E+00,+63.84100634E+00,-54.65272063E+00,+3.82591001E+00
-24.75000E-03,+450.84100950E+00,+66.35146666E+00,-52.14226031E+00,+3.83093093E+00
-24.72500E-03,+451.34310156E+00,+66.35146666E+00,-53.14644444E+00,+3.83344139E+00
-24.70000E-03,+449.83682537E+00,+68.35983491E+00,-50.13389206E+00,+3.83595185E+00
-24.67500E-03,+449.83682537E+00,+66.35146666E+00,-52.14226031E+00,+3.84599369E+00
-24.65000E-03,+448.83264124E+00,+66.35146666E+00,-51.13807619E+00,+3.85101461E+00
-24.62500E-03,+447.82845712E+00,+67.35565078E+00,-48.12552381E+00,+3.85352507E+00
-24.60000E-03,+447.82845712E+00,+66.35146666E+00,-50.13389206E+00,+3.84599369E+00
-24.57500E-03,+447.32636505E+00,+67.85774285E+00,-49.63180000E+00,+3.84850415E+00
-24.55000E-03,+447.82845712E+00,+66.35146666E+00,-48.12552381E+00,+3.84599369E+00
-24.52500E-03,+445.82008886E+00,+68.35983491E+00,-48.12552381E+00,+3.85603554E+00
-24.50000E-03,+445.82008886E+00,+66.35146666E+00,-48.12552381E+00,+3.86607738E+00
-24.47500E-03,+445.82008886E+00,+66.85355872E+00,-46.61924762E+00,+3.87109830E+00
-24.45000E-03,+443.81172061E+00,+66.35146666E+00,-45.11297143E+00,+3.87109830E+00
-24.42500E-03,+443.81172061E+00,+68.35983491E+00,-44.10878730E+00,+3.88114014E+00
-24.40000E-03,+443.81172061E+00,+70.36820316E+00,-46.11715555E+00,+3.89620290E+00
-24.37500E-03,+441.80335236E+00,+66.85355872E+00,-45.11297142E+00,+3.90122382E+00
-24.35000E-03,+440.79916823E+00,+68.35983491E+00,-42.10041904E+00,+3.89620290E+00
-24.32500E-03,+439.29289204E+00,+69.86611110E+00,-41.09623492E+00,+3.90373428E+00
-24.30000E-03,+435.77824759E+00,+70.36820316E+00,-42.10041904E+00,+3.89620290E+00
-24.27500E-03,+437.78661585E+00,+69.86611110E+00,-40.09205079E+00,+3.90875520E+00
-24.25000E-03,+436.78243172E+00,+67.35565078E+00,-40.09205079E+00,+3.91126566E+00
-24.22500E-03,+435.77824759E+00,+70.36820316E+00,-38.08368254E+00,+3.90624474E+00
-24.20000E-03,+435.77824759E+00,+68.35983491E+00,-38.08368254E+00,+3.90624474E+00
-24.17500E-03,+434.27197140E+00,+68.86192697E+00,-39.58995873E+00,+3.89620290E+00
-24.15000E-03,+433.76987934E+00,+69.36401904E+00,-35.07113016E+00,+3.89118198E+00
-24.12500E-03,+433.76987934E+00,+67.85774285E+00,-35.57322222E+00,+3.88616106E+00
-24.10000E-03,+431.76151109E+00,+68.35983491E+00,-32.05857778E+00,+3.89620290E+00
-24.07500E-03,+430.25523490E+00,+70.87029523E+00,-32.56066984E+00,+3.88867152E+00
-24.05000E-03,+431.76151109E+00,+69.36401904E+00,-33.06276190E+00,+3.89620290E+00
-24.02500E-03,+429.75314283E+00,+69.86611110E+00,-32.05857778E+00,+3.88114014E+00
-24.00000E-03,+427.74477458E+00,+70.36820316E+00,-32.05857778E+00,+3.88616106E+00
-23.97500E-03,+427.74477458E+00,+70.36820316E+00,-29.04602540E+00,+3.89369244E+00
-23.95000E-03,+425.73640633E+00,+69.36401904E+00,-30.05020952E+00,+3.89620290E+00
-23.92500E-03,+423.72803807E+00,+69.86611110E+00,-29.54811746E+00,+3.89369244E+00
-23.90000E-03,+425.73640633E+00,+70.36820316E+00,-26.03347301E+00,+3.88616106E+00
-23.87500E-03,+424.23013014E+00,+70.36820316E+00,-26.03347301E+00,+3.89620290E+00
-23.85000E-03,+421.71966982E+00,+70.36820316E+00,-24.02510476E+00,+3.89118198E+00
-23.82500E-03,+421.71966982E+00,+71.87447935E+00,-22.51882857E+00,+3.88365060E+00
-23.80000E-03,+423.72803807E+00,+72.37657142E+00,-22.01673651E+00,+3.88616106E+00
-23.77500E-03,+420.21339363E+00,+72.37657142E+00,-22.01673651E+00,+3.88365060E+00
-23.75000E-03,+417.70293331E+00,+70.36820316E+00,-21.01255238E+00,+3.87109830E+00
-23.72500E-03,+417.70293331E+00,+71.87447935E+00,-19.00418413E+00,+3.88114014E+00
-23.70000E-03,+417.70293331E+00,+72.37657142E+00,-18.00000000E+00,+3.86607738E+00
-23.67500E-03,+415.69456506E+00,+71.87447935E+00,-17.49790794E+00,+3.87611922E+00
-23.65000E-03,+415.69456506E+00,+71.37238729E+00,-15.99163175E+00,+3.88114014E+00
-23.62500E-03,+413.68619680E+00,+72.37657142E+00,-15.48953968E+00,+3.88616106E+00
-23.60000E-03,+413.68619680E+00,+72.37657142E+00,-11.97489524E+00,+3.87611922E+00
-23.57500E-03,+411.17573649E+00,+70.36820316E+00,-13.48117143E+00,+3.88114014E+00
-23.55000E-03,+409.66946030E+00,+70.36820316E+00,-13.98326349E+00,+3.88114014E+00
-23.52500E-03,+409.66946030E+00,+72.37657142E+00,-9.96652699E+00,+3.87360876E+00
-23.50000E-03,+407.66109204E+00,+72.37657142E+00,-11.97489524E+00,+3.86607738E+00
-23.47500E-03,+407.66109204E+00,+71.87447935E+00,-9.96652699E+00,+3.86607738E+00
-23.45000E-03,+405.65272379E+00,+71.37238729E+00,-8.96234286E+00,+3.87109830E+00
