x-axis,1,2,3,4
second,Volt,Volt,Volt,Ampere
-25.00000E-03,+425.38441122E+00,+38.49372303E+00,-25.10460198E+00,+2.24657946E+00
-24.97500E-03,+423.71077108E+00,+39.74895313E+00,-24.68619195E+00,+2.24992674E+00
-24.95000E-03,+422.87395102E+00,+39.33054310E+00,-23.43096185E+00,+2.24992674E+00
-24.92500E-03,+423.71077108E+00,+40.16736317E+00,-23.01255181E+00,+2.24657946E+00
-24.90000E-03,+423.71077108E+00,+40.16736317E+00,-21.75732172E+00,+2.23988490E+00
-24.87500E-03,+422.03713095E+00,+38.49372303E+00,-23.01255181E+00,+2.24825310E+00
-24.85000E-03,+422.03713095E+00,+40.16736317E+00,-21.75732172E+00,+2.23988490E+00
-24.82500E-03,+420.78190085E+00,+38.91213307E+00,-20.08368158E+00,+2.24490582E+00
-24.80000E-03,+420.36349082E+00,+38.49372303E+00,-20.08368158E+00,+2.25327402E+00
-24.77500E-03,+420.36349082E+00,+41.42259327E+00,-21.75732172E+00,+2.24490582E+00
-24.75000E-03,+421.20031089E+00,+41.00418323E+00,-19.24686152E+00,+2.24992674E+00
-24.72500E-03,+419.94508079E+00,+38.91213307E+00,-19.66527155E+00,+2.25327402E+00
-24.70000E-03,+418.68985069E+00,+40.16736317E+00,-18.41004145E+00,+2.24657946E+00
-24.67500E-03,+417.43462059E+00,+39.33054310E+00,-17.15481135E+00,+2.24490582E+00
-24.65000E-03,+417.01621056E+00,+39.33054310E+00,-17.57322139E+00,+2.23988490E+00
-24.62500E-03,+417.01621056E+00,+41.84100330E+00,-17.15481135E+00,+2.23653762E+00
-24.60000E-03,+417.01621056E+00,+40.16736317E+00,-16.73640132E+00,+2.23988490E+00
-24.57500E-03,+417.01621056E+00,+41.84100330E+00,-16.73640132E+00,+2.23988490E+00
-24.55000E-03,+417.01621056E+00,+40.16736317E+00,-15.89958125E+00,+2.24323218E+00
-24.52500E-03,+417.01621056E+00,+40.16736317E+00,-15.06276119E+00,+2.24155854E+00
-24.50000E-03,+415.34257042E+00,+41.84100330E+00,-13.38912106E+00,+2.23988490E+00
-24.47500E-03,+415.34257042E+00,+40.58577320E+00,-13.80753109E+00,+2.22984306E+00
-24.45000E-03,+413.66893029E+00,+41.00418323E+00,-13.38912106E+00,+2.23988490E+00
-24.42500E-03,+413.66893029E+00,+41.42259327E+00,-11.71548092E+00,+2.23988490E+00
-24.40000E-03,+413.66893029E+00,+41.84100330E+00,-11.71548092E+00,+2.23988490E+00
-24.37500E-03,+411.99529016E+00,+41.42259327E+00,-11.71548092E+00,+2.23988490E+00
-24.35000E-03,+411.99529016E+00,+40.16736317E+00,-10.87866086E+00,+2.23653762E+00
-24.32500E-03,+410.32165003E+00,+40.58577320E+00,-8.78661069E+00,+2.23486398E+00
-24.30000E-03,+410.32165003E+00,+41.84100330E+00,-10.04184079E+00,+2.23988490E+00
-24.27500E-03,+409.06641993E+00,+42.25941333E+00,-8.78661069E+00,+2.25160038E+00
-24.25000E-03,+409.48482996E+00,+40.16736317E+00,-8.36820066E+00,+2.23653762E+00
-24.22500E-03,+408.64800990E+00,+40.58577320E+00,-8.36820066E+00,+2.23319034E+00
-24.20000E-03,+408.64800990E+00,+43.51464343E+00,-6.69456053E+00,+2.23319034E+00
-24.17500E-03,+408.22959986E+00,+41.84100330E+00,-7.11297056E+00,+2.23319034E+00
-24.15000E-03,+405.30072963E+00,+41.00418323E+00,-6.69456053E+00,+2.22984306E+00
-24.12500E-03,+406.97436976E+00,+40.58577320E+00,-6.27615049E+00,+2.22482214E+00
-24.10000E-03,+405.30072963E+00,+40.16736317E+00,-6.69456053E+00,+2.21980122E+00
-24.07500E-03,+404.88231960E+00,+41.84100330E+00,-3.76569030E+00,+2.21310666E+00
-24.05000E-03,+404.46390957E+00,+41.00418323E+00,-4.18410033E+00,+2.21310666E+00
-24.02500E-03,+404.88231960E+00,+41.42259327E+00,-4.60251036E+00,+2.21980122E+00
-24.00000E-03,+403.62708950E+00,+40.16736317E+00,-5.02092040E+00,+2.22649578E+00
-23.97500E-03,+401.95344937E+00,+40.58577320E+00,-2.09205016E+00,+2.21645394E+00
-23.95000E-03,+402.79026943E+00,+41.84100330E+00,-1.67364013E+00,+2.22314850E+00
-23.92500E-03,+401.53503934E+00,+41.84100330E+00,-1.67364013E+00,+2.22816942E+00
-23.90000E-03,+400.27980924E+00,+41.84100330E+00,-1.67364013E+00,+2.22649578E+00
-23.87500E-03,+400.27980924E+00,+40.16736317E+00,+0.0E+00,+2.22649578E+00
-23.85000E-03,+400.27980924E+00,+41.00418323E+00,+0.0E+00,+2.23319034E+00
-23.82500E-03,+398.60616910E+00,+41.42259327E+00,+418.41003E-03,+2.22482214E+00
-23.80000E-03,+398.60616910E+00,+40.16736317E+00,+3.34728026E+00,+2.23319034E+00
-23.77500E-03,+398.60616910E+00,+41.84100330E+00,+3.34728026E+00,+2.22649578E+00
-23.75000E-03,+398.60616910E+00,+41.00418323E+00,+1.67364013E+00,+2.22649578E+00
-23.72500E-03,+398.60616910E+00,+39.33054310E+00,+3.34728026E+00,+2.22147486E+00
-23.70000E-03,+395.25888884E+00,+43.51464343E+00,+5.02092040E+00,+2.21310666E+00
-23.67500E-03,+395.67729887E+00,+41.42259327E+00,+3.34728026E+00,+2.21980122E+00
-23.65000E-03,+395.25888884E+00,+41.00418323E+00,+5.85774046E+00,+2.21310666E+00
-23.62500E-03,+395.25888884E+00,+41.42259327E+00,+6.69456053E+00,+2.20641210E+00
-23.60000E-03,+395.25888884E+00,+40.16736317E+00,+5.02092040E+00,+2.19971754E+00
-23.57500E-03,+393.58524871E+00,+41.42259327E+00,+6.69456053E+00,+2.19971754E+00
-23.55000E-03,+393.58524871E+00,+40.16736317E+00,+6.69456053E+00,+2.19302298E+00
-23.52500E-03,+393.58524871E+00,+40.16736317E+00,+7.11297056E+00,+2.19134934E+00
-23.50000E-03,+391.91160858E+00,+40.16736317E+00,+6.69456053E+00,+2.19302298E+00
-23.47500E-03,+392.33001861E+00,+40.16736317E+00,+8.36820066E+00,+2.19469662E+00
-23.45000E-03,+390.23796844E+00,+39.33054310E+00,+9.20502073E+00,+2.18632841E+00
-23.42500E-03,+389.81955841E+00,+40.16736317E+00,+8.78661069E+00,+2.18130749E+00
-23.40000E-03,+390.23796844E+00,+40.16736317E+00,+8.36820066E+00,+2.17963385E+00
-23.37500E-03,+390.23796844E+00,+40.16736317E+00,+10.04184079E+00,+2.16624473E+00
-23.35000E-03,+390.23796844E+00,+40.16736317E+00,+13.38912106E+00,+2.16289745E+00
-23.32500E-03,+388.14591828E+00,+40.16736317E+00,+12.97071102E+00,+2.16122381E+00
-23.30000E-03,+388.56432831E+00,+38.49372303E+00,+11.71548092E+00,+2.16624473E+00
-23.27500E-03,+388.56432831E+00,+39.74895313E+00,+12.97071102E+00,+2.15955017E+00
-23.25000E-03,+387.72750825E+00,+39.33054310E+00,+11.71548092E+00,+2.15620289E+00
-23.22500E-03,+388.14591828E+00,+40.16736317E+00,+14.64435115E+00,+2.14448741E+00
-23.20000E-03,+386.89068818E+00,+40.16736317E+00,+13.38912106E+00,+2.14616105E+00
-23.17500E-03,+385.63545808E+00,+38.91213307E+00,+15.06276119E+00,+2.14114013E+00
-23.15000E-03,+385.21704805E+00,+38.49372303E+00,+15.89958125E+00,+2.13611921E+00
-23.12500E-03,+384.79863802E+00,+38.91213307E+00,+16.31799129E+00,+2.13444557E+00
-23.10000E-03,+385.21704805E+00,+38.49372303E+00,+16.73640132E+00,+2.13277193E+00
-23.07500E-03,+384.79863802E+00,+38.91213307E+00,+16.73640132E+00,+2.12105645E+00
-23.05000E-03,+385.21704805E+00,+38.49372303E+00,+16.73640132E+00,+2.12607737E+00
-23.02500E-03,+383.54340792E+00,+38.91213307E+00,+17.99163142E+00,+2.11938281E+00
-23.00000E-03,+383.54340792E+00,+38.49372303E+00,+18.41004145E+00,+2.11938281E+00
-22.97500E-03,+383.54340792E+00,+36.82008290E+00,+18.41004145E+00,+2.11770917E+00
-22.95000E-03,+382.70658785E+00,+39.33054310E+00,+18.41004145E+00,+2.11603553E+00
-22.92500E-03,+383.54340792E+00,+37.23849294E+00,+19.66527155E+00,+2.10599368E+00
-22.90000E-03,+381.86976779E+00,+38.49372303E+00,+18.41004145E+00,+2.09929912E+00
-22.87500E-03,+381.86976779E+00,+37.23849294E+00,+19.24686152E+00,+2.08591000E+00
-22.85000E-03,+381.03294772E+00,+38.49372303E+00,+20.92050165E+00,+2.08256272E+00
-22.82500E-03,+381.45135775E+00,+38.49372303E+00,+21.33891168E+00,+2.08423636E+00
-22.80000E-03,+380.19612765E+00,+38.49372303E+00,+20.08368158E+00,+2.07252088E+00
-22.77500E-03,+380.19612765E+00,+38.49372303E+00,+21.75732172E+00,+2.07921544E+00
-22.75000E-03,+380.19612765E+00,+38.49372304E+00,+20.08368158E+00,+2.07586816E+00
-22.72500E-03,+378.94089755E+00,+38.49372303E+00,+21.75732172E+00,+2.07921544E+00
-22.70000E-03,+378.52248752E+00,+38.49372303E+00,+21.75732172E+00,+2.06582632E+00
-22.67500E-03,+379.77771762E+00,+38.49372303E+00,+23.01255181E+00,+2.06415268E+00
-22.65000E-03,+378.52248752E+00,+37.65690297E+00,+22.59414178E+00,+2.04908992E+00
-22.62500E-03,+377.26725742E+00,+37.23849294E+00,+23.43096185E+00,+2.04741628E+00
-22.60000E-03,+376.84884739E+00,+36.82008290E+00,+23.43096185E+00,+2.03904808E+00
-22.57500E-03,+378.52248752E+00,+38.49372303E+00,+23.43096185E+00,+2.05076356E+00
-22.55000E-03,+377.68566746E+00,+37.65690297E+00,+24.26778191E+00,+2.04239536E+00
-22.52500E-03,+378.52248752E+00,+38.07531300E+00,+23.43096185E+00,+2.03402716E+00
-22.50000E-03,+375.17520726E+00,+36.82008290E+00,+25.10460198E+00,+2.03235351E+00
-22.47500E-03,+375.59361729E+00,+36.82008290E+00,+24.26778191E+00,+2.03067987E+00
-22.45000E-03,+376.84884739E+00,+35.98326284E+00,+25.10460198E+00,+2.02231167E+00
-22.42500E-03,+376.84884739E+00,+38.07531300E+00,+25.10460198E+00,+2.00390163E+00
-22.40000E-03,+376.84884739E+00,+38.49372303E+00,+25.10460198E+00,+1.99888071E+00
-22.37500E-03,+376.84884739E+00,+35.56485280E+00,+25.10460198E+00,+2.00724891E+00
-22.35000E-03,+375.17520726E+00,+36.82008290E+00,+26.77824211E+00,+2.01226983E+00
-22.32500E-03,+376.43043736E+00,+36.82008290E+00,+26.77824211E+00,+2.00557527E+00
-22.30000E-03,+375.17520726E+00,+36.82008290E+00,+25.10460198E+00,+1.99888071E+00
-22.27500E-03,+376.43043736E+00,+36.40167287E+00,+25.52301201E+00,+1.99218615E+00
-22.25000E-03,+376.84884739E+00,+36.82008290E+00,+26.77824211E+00,+1.98883887E+00
