x-axis,1,2,3,4
second,Volt,Volt,Volt,Ampere
-25.00000E-03,+374.47436976E+00,+43.68200660E+00,+28.61924541E+00,+2.06651682E+00
-24.97500E-03,+376.14800990E+00,+43.68200660E+00,+26.94560528E+00,+2.07321138E+00
-24.95000E-03,+375.31118983E+00,+44.51882666E+00,+25.27196515E+00,+2.06986410E+00
-24.92500E-03,+376.56641993E+00,+43.68200660E+00,+25.27196515E+00,+2.06149590E+00
-24.90000E-03,+377.82165003E+00,+43.68200660E+00,+25.27196515E+00,+2.05982226E+00
-24.87500E-03,+379.07688013E+00,+44.93723670E+00,+24.85355511E+00,+2.05480134E+00
-24.85000E-03,+377.82165003E+00,+43.68200660E+00,+24.43514508E+00,+2.05312770E+00
-24.82500E-03,+377.40324000E+00,+44.10041663E+00,+23.59832501E+00,+2.04810678E+00
-24.80000E-03,+379.49529016E+00,+43.68200660E+00,+23.59832501E+00,+2.04643314E+00
-24.77500E-03,+379.49529016E+00,+43.68200660E+00,+23.17991498E+00,+2.04141222E+00
-24.75000E-03,+379.49529016E+00,+43.68200660E+00,+23.59832501E+00,+2.03973858E+00
-24.72500E-03,+379.49529016E+00,+44.10041663E+00,+23.59832501E+00,+2.03973858E+00
-24.70000E-03,+381.16893029E+00,+43.68200660E+00,+21.92468488E+00,+2.03304402E+00
-24.67500E-03,+381.16893029E+00,+44.10041663E+00,+22.34309492E+00,+2.03806494E+00
-24.65000E-03,+382.00575036E+00,+45.35564673E+00,+21.08786482E+00,+2.04308586E+00
-24.62500E-03,+380.75052026E+00,+45.35564673E+00,+20.25104475E+00,+2.03973858E+00
-24.60000E-03,+384.51621056E+00,+45.35564673E+00,+18.57740462E+00,+2.03973858E+00
-24.57500E-03,+382.84257042E+00,+45.77405676E+00,+19.83263472E+00,+2.03304402E+00
-24.55000E-03,+382.84257042E+00,+44.51882666E+00,+19.41422468E+00,+2.03304402E+00
-24.52500E-03,+384.51621056E+00,+45.77405676E+00,+20.25104475E+00,+2.03304402E+00
-24.50000E-03,+386.18985069E+00,+45.35564673E+00,+18.57740462E+00,+2.03304402E+00
-24.47500E-03,+384.51621056E+00,+46.61087683E+00,+18.57740462E+00,+2.03471766E+00
