x-axis,V1,V2,I1,I2,P1,P2
second,Volt,Volt,Ampere,Ampere,Watt,Watt
-50.00000E-03,+182.05906248E+00,+182.04620528E+00,+1.79112687E+00,+171.21996E-03,+326.07576700E+00,+31.02049311E+00
-49.95000E-03,+182.05906248E+00,+182.12940738E+00,+1.78781751E+00,+149.19810E-03,+325.37902391E+00,+27.01784884E+00
-49.90000E-03,+182.11474655E+00,+182.15714142E+00,+1.79850928E+00,+143.14209E-03,+327.46925319E+00,+26.01718777E+00
-49.85000E-03,+182.08690452E+00,+182.15714142E+00,+1.79519992E+00,+109.00821E-03,+326.77251009E+00,+20.01322136E+00
-49.80000E-03,+182.19827265E+00,+182.18487545E+00,+1.78323532E+00,+113.41258E-03,+324.91452852E+00,+20.51355190E+00
-49.75000E-03,+182.19827265E+00,+182.18487545E+00,+1.78578098E+00,+78.72815E-03,+325.37902391E+00,+14.50958549E+00
-49.70000E-03,+182.22611469E+00,+182.24034352E+00,+1.77890769E+00,+79.27870E-03,+324.21778542E+00,+14.50958549E+00
-49.65000E-03,+182.19827265E+00,+182.18487545E+00,+1.78348988E+00,+60.00957E-03,+324.91452852E+00,+11.00727175E+00
-49.60000E-03,+182.22611469E+00,+182.24034352E+00,+1.78018052E+00,+67.71722E-03,+324.45003312E+00,+12.50826335E+00
-49.55000E-03,+182.28179876E+00,+182.26807755E+00,+1.77967139E+00,+47.34700E-03,+324.45003312E+00,+8.50561908E+00
-49.50000E-03,+182.22611469E+00,+182.26807755E+00,+1.78527185E+00,+50.09973E-03,+325.37902391E+00,+9.00594961E+00
-49.45000E-03,+182.30964079E+00,+182.40674773E+00,+1.77916226E+00,+76.52597E-03,+324.45003312E+00,+14.00925495E+00
-49.40000E-03,+182.42100893E+00,+182.43448176E+00,+1.76643396E+00,+59.45902E-03,+322.12755615E+00,+11.00727175E+00
-49.35000E-03,+182.44885096E+00,+182.37901369E+00,+1.76185177E+00,+64.96449E-03,+321.43081306E+00,+12.00793282E+00
-49.30000E-03,+182.44885096E+00,+182.46221580E+00,+1.76261547E+00,+64.96449E-03,+321.66306075E+00,+12.00793282E+00
-49.25000E-03,+182.44885096E+00,+182.46221580E+00,+1.75981524E+00,+75.42487E-03,+320.96631766E+00,+14.00925495E+00
-49.20000E-03,+182.47669300E+00,+182.48994983E+00,+1.74454127E+00,+94.69400E-03,+318.41159299E+00,+17.51156869E+00
-49.15000E-03,+182.56021910E+00,+182.57315194E+00,+1.74708694E+00,+75.97542E-03,+318.87608839E+00,+14.00925495E+00
-49.10000E-03,+182.53237706E+00,+182.54541790E+00,+1.75421479E+00,+100.19946E-03,+320.26957457E+00,+18.51222976E+00
-49.05000E-03,+182.58806113E+00,+182.57315194E+00,+1.75014173E+00,+108.45766E-03,+319.57283148E+00,+20.01322136E+00
-49.00000E-03,+182.44885096E+00,+182.48994983E+00,+1.76185177E+00,+153.60248E-03,+321.43081306E+00,+28.01850991E+00
-48.95000E-03,+182.47669300E+00,+182.48994983E+00,+1.75956067E+00,+213.06150E-03,+320.96631766E+00,+39.02578165E+00
-48.90000E-03,+182.50453503E+00,+182.54541790E+00,+1.76643396E+00,+224.07243E-03,+322.35980385E+00,+41.02710379E+00
-48.85000E-03,+182.50453503E+00,+182.43448176E+00,+1.76057894E+00,+262.06014E-03,+321.19856536E+00,+48.03173127E+00
-48.80000E-03,+182.42100893E+00,+182.43448176E+00,+1.76490656E+00,+322.62026E-03,+321.89530845E+00,+59.03900302E+00
-48.75000E-03,+182.50453503E+00,+182.46221580E+00,+1.76694309E+00,+378.22545E-03,+322.35980385E+00,+69.04561370E+00
-48.70000E-03,+182.47669300E+00,+182.37901369E+00,+1.76159720E+00,+405.75278E-03,+321.43081306E+00,+74.04891904E+00
-48.65000E-03,+182.39316689E+00,+182.37901369E+00,+1.75472392E+00,+455.30196E-03,+320.03732687E+00,+83.05486865E+00
-48.60000E-03,+182.33748282E+00,+182.40674773E+00,+1.76388830E+00,+495.49186E-03,+321.66306075E+00,+90.55982666E+00
-48.55000E-03,+182.30964079E+00,+182.35127966E+00,+1.76847048E+00,+528.52465E-03,+322.35980385E+00,+96.56379307E+00
-48.50000E-03,+182.28179876E+00,+182.29581159E+00,+1.78068966E+00,+574.77056E-03,+324.68228082E+00,+104.56908161E+00
-48.45000E-03,+182.22611469E+00,+182.24034352E+00,+1.78527185E+00,+615.51100E-03,+325.37902391E+00,+112.07403962E+00
-48.40000E-03,+182.14258858E+00,+182.15714142E+00,+1.79087230E+00,+669.46456E-03,+326.30801470E+00,+122.08065030E+00
-48.35000E-03,+182.14258858E+00,+182.18487545E+00,+1.79647275E+00,+760.85528E-03,+327.23700549E+00,+138.59155793E+00
-48.30000E-03,+182.03122045E+00,+182.12940738E+00,+1.80487343E+00,+833.52742E-03,+328.63049167E+00,+151.60015181E+00
-48.25000E-03,+182.08690452E+00,+182.12940738E+00,+1.80410973E+00,+886.37988E-03,+328.39824398E+00,+161.60676249E+00
-48.20000E-03,+182.05906248E+00,+182.10167335E+00,+1.80869192E+00,+906.75010E-03,+329.32723476E+00,+165.10907623E+00
-48.15000E-03,+181.91985231E+00,+181.96300317E+00,+1.82218393E+00,+979.42224E-03,+331.41746404E+00,+178.11767011E+00
-48.10000E-03,+181.86416824E+00,+181.90753510E+00,+1.82371132E+00,+1.06861078E+00,+331.64971174E+00,+194.62857774E+00
-48.05000E-03,+181.80848417E+00,+181.85206703E+00,+1.83109374E+00,+1.12917089E+00,+332.81095022E+00,+205.13551895E+00
-48.00000E-03,+181.75280010E+00,+181.76886493E+00,+1.83185744E+00,+1.18037172E+00,+333.04319792E+00,+214.64179910E+00
-47.95000E-03,+181.58574790E+00,+181.60246072E+00,+1.84254921E+00,+1.25194277E+00,+334.66893180E+00,+227.15006245E+00
-47.90000E-03,+181.55790586E+00,+181.60246072E+00,+1.85349555E+00,+1.33287310E+00,+336.52691338E+00,+242.15997847E+00
-47.85000E-03,+181.39085366E+00,+181.51925861E+00,+1.85629578E+00,+1.40829797E+00,+336.75916108E+00,+255.66890289E+00
-47.80000E-03,+181.44653773E+00,+181.43605651E+00,+1.86240536E+00,+1.47491410E+00,+337.92039956E+00,+267.67683571E+00
-47.75000E-03,+181.41869569E+00,+181.43605651E+00,+1.86087797E+00,+1.52336220E+00,+337.68815187E+00,+276.18245478E+00
-47.70000E-03,+181.27948552E+00,+181.29738633E+00,+1.87055148E+00,+1.58722559E+00,+339.08163805E+00,+287.69005707E+00
-47.65000E-03,+181.22380145E+00,+181.24191826E+00,+1.88862567E+00,+1.67751522E+00,+342.33310581E+00,+304.20096469E+00
-47.60000E-03,+181.16811738E+00,+181.18645019E+00,+1.89346243E+00,+1.74303025E+00,+343.02984891E+00,+315.70856697E+00
-47.55000E-03,+181.16811738E+00,+181.13098212E+00,+1.89931744E+00,+1.79092780E+00,+344.19108739E+00,+324.21418605E+00
-47.50000E-03,+181.00106518E+00,+181.02004598E+00,+1.90619073E+00,+1.86194830E+00,+345.12007818E+00,+337.22277994E+00
-47.45000E-03,+180.94538111E+00,+180.93684388E+00,+1.91102748E+00,+1.92691279E+00,+345.81682127E+00,+348.73038222E+00
-47.40000E-03,+180.88969704E+00,+180.90910984E+00,+1.92171926E+00,+2.00674203E+00,+347.67480285E+00,+363.23996770E+00
-47.35000E-03,+180.72264483E+00,+180.74270563E+00,+1.92961081E+00,+2.11079532E+00,+348.83604134E+00,+381.75219746E+00
-47.30000E-03,+180.69480280E+00,+180.68723756E+00,+1.94157541E+00,+2.18566965E+00,+350.92627061E+00,+394.76079135E+00
-47.25000E-03,+180.58343466E+00,+180.63176949E+00,+1.94564847E+00,+2.26715053E+00,+351.39076601E+00,+409.27037684E+00
-47.20000E-03,+180.58343466E+00,+180.49309932E+00,+1.95506741E+00,+2.30238551E+00,+353.01649989E+00,+415.77467378E+00
-47.15000E-03,+180.47206652E+00,+180.40989721E+00,+1.96703202E+00,+2.38276530E+00,+355.10672916E+00,+429.78392873E+00
-47.10000E-03,+180.41638246E+00,+180.43763125E+00,+1.96703202E+00,+2.43451667E+00,+354.87448147E+00,+439.29020888E+00
-47.05000E-03,+180.33285635E+00,+180.27122704E+00,+1.97746923E+00,+2.49838007E+00,+356.50021535E+00,+450.29748063E+00
-47.00000E-03,+180.27717228E+00,+180.21575897E+00,+1.98943383E+00,+2.57325439E+00,+358.59044462E+00,+463.80640504E+00
-46.95000E-03,+180.16580415E+00,+180.16029090E+00,+1.99019753E+00,+2.64152216E+00,+358.59044462E+00,+475.81433786E+00
-46.90000E-03,+180.16580415E+00,+180.18802494E+00,+1.99605255E+00,+2.70923938E+00,+359.51943541E+00,+488.32260121E+00
-46.85000E-03,+180.02659397E+00,+180.04935476E+00,+2.00292583E+00,+2.78301261E+00,+360.68067390E+00,+500.83086456E+00
-46.80000E-03,+179.94306787E+00,+179.99388669E+00,+2.02405482E+00,+2.86504404E+00,+364.16438936E+00,+515.84078058E+00
-46.75000E-03,+179.88738380E+00,+179.88295055E+00,+2.02049089E+00,+2.92890744E+00,+363.46764627E+00,+526.84805233E+00
-46.70000E-03,+179.94306787E+00,+179.93841862E+00,+2.01743610E+00,+2.96909733E+00,+363.00315087E+00,+534.35301034E+00
-46.65000E-03,+179.83169973E+00,+179.88295055E+00,+2.02990984E+00,+3.01479269E+00,+365.09338015E+00,+542.35829889E+00
-46.60000E-03,+179.74817363E+00,+179.82748248E+00,+2.03143723E+00,+3.08526265E+00,+365.09338015E+00,+554.86656224E+00
-46.55000E-03,+179.72033160E+00,+179.74428038E+00,+2.04340184E+00,+3.15463151E+00,+367.18360942E+00,+566.87449505E+00
-46.50000E-03,+179.60896346E+00,+179.68881231E+00,+2.04722033E+00,+3.20363015E+00,+367.64810482E+00,+575.88044467E+00
-46.45000E-03,+179.58112143E+00,+179.68881231E+00,+2.05714841E+00,+3.26474081E+00,+369.50608640E+00,+586.38738588E+00
-46.40000E-03,+179.63680549E+00,+179.66107827E+00,+2.05129339E+00,+3.30438016E+00,+368.57709561E+00,+593.89234389E+00
-46.35000E-03,+179.58112143E+00,+179.57787617E+00,+2.05613014E+00,+3.31484054E+00,+369.27383870E+00,+595.39333549E+00
-46.30000E-03,+179.38622719E+00,+179.38373792E+00,+2.06962215E+00,+3.38641159E+00,+371.36406798E+00,+607.40126831E+00
-46.25000E-03,+179.38622719E+00,+179.41147196E+00,+2.07496803E+00,+3.43541023E+00,+372.29305876E+00,+616.40721792E+00
-46.20000E-03,+179.33054312E+00,+179.38373792E+00,+2.07471347E+00,+3.50147581E+00,+372.06081107E+00,+627.91482021E+00
-46.15000E-03,+179.35838515E+00,+179.38373792E+00,+2.07980479E+00,+3.53616024E+00,+372.98980186E+00,+634.41911715E+00
-46.10000E-03,+179.38622719E+00,+179.30053582E+00,+2.07445890E+00,+3.59837199E+00,+372.06081107E+00,+645.42638890E+00
-46.05000E-03,+179.35838515E+00,+179.38373792E+00,+2.07547716E+00,+3.62314659E+00,+372.29305876E+00,+649.92936370E+00
-46.00000E-03,+179.38622719E+00,+179.41147196E+00,+2.08005935E+00,+3.64737063E+00,+373.22204955E+00,+654.43233851E+00
-45.95000E-03,+179.27485905E+00,+179.35600389E+00,+2.09075113E+00,+3.66223539E+00,+374.84778343E+00,+656.93399118E+00
-45.90000E-03,+179.21917498E+00,+179.35600389E+00,+2.08998743E+00,+3.70682966E+00,+374.61553574E+00,+664.93927972E+00
-45.85000E-03,+179.30270108E+00,+179.24506775E+00,+2.09456962E+00,+3.72609879E+00,+375.54452653E+00,+667.94126293E+00
