x-axis,V1,V2,I1,I2,P1,P2
second,Volt,Volt,Ampere,Ampere,Watt,Watt
-50.00000E-03,+188.29567817E+00,+188.36956524E+00,+1.19671509E+00,+1.14117393E+00,+225.28026638E+00,+214.86463689E+00
-49.95000E-03,+188.32352021E+00,+188.34183120E+00,+1.18984181E+00,+1.09816358E+00,+224.11902789E+00,+206.76962904E+00
-49.90000E-03,+188.37920427E+00,+188.45276734E+00,+1.18500505E+00,+1.06507870E+00,+223.19003710E+00,+200.75619464E+00
-49.85000E-03,+188.49057241E+00,+188.53596945E+00,+1.18118656E+00,+1.01697837E+00,+222.72554171E+00,+191.73604304E+00
-49.80000E-03,+188.54625648E+00,+188.59143752E+00,+1.16591260E+00,+952.59010E-03,+219.93856934E+00,+179.70917423E+00
-49.75000E-03,+188.62978258E+00,+188.56370348E+00,+1.16998566E+00,+948.51811E-03,+220.63531243E+00,+178.78403048E+00
-49.70000E-03,+188.65762462E+00,+188.59143752E+00,+1.16260324E+00,+920.52321E-03,+219.24182625E+00,+173.69573983E+00
-49.65000E-03,+188.76899275E+00,+188.70237366E+00,+1.15649365E+00,+864.02442E-03,+218.31283546E+00,+163.05658666E+00
-49.60000E-03,+188.79683479E+00,+188.81330980E+00,+1.15089320E+00,+825.34055E-03,+217.38384467E+00,+155.88672256E+00
-49.55000E-03,+188.82467682E+00,+188.78557576E+00,+1.15522082E+00,+774.94973E-03,+218.08058776E+00,+146.40399908E+00
-49.50000E-03,+188.74115072E+00,+188.81330980E+00,+1.14758384E+00,+740.33786E-03,+216.68710158E+00,+139.69670687E+00
-49.45000E-03,+188.76899275E+00,+188.89651190E+00,+1.15114777E+00,+696.05502E-03,+217.38384467E+00,+131.37041308E+00
-49.40000E-03,+188.93604496E+00,+189.03518208E+00,+1.13485554E+00,+646.42769E-03,+214.36462460E+00,+122.11897554E+00
-49.35000E-03,+188.85251886E+00,+188.92424594E+00,+1.13918316E+00,+611.05232E-03,+215.06136770E+00,+115.41168332E+00
-49.30000E-03,+188.90820293E+00,+188.92424594E+00,+1.12441833E+00,+590.18339E-03,+212.50664303E+00,+111.47982237E+00
-49.25000E-03,+188.96388699E+00,+188.97971401E+00,+1.12289093E+00,+560.66150E-03,+212.27439533E+00,+105.92895984E+00
-49.20000E-03,+189.04741310E+00,+189.00744804E+00,+1.12620029E+00,+533.43010E-03,+212.97113842E+00,+100.84066920E+00
-49.15000E-03,+189.01957106E+00,+189.00744804E+00,+1.12161810E+00,+503.90820E-03,+212.04214763E+00,+95.28980667E+00
-49.10000E-03,+189.04741310E+00,+189.03518208E+00,+1.12569116E+00,+463.95184E-03,+212.73889072E+00,+87.65737070E+00
-49.05000E-03,+189.10309717E+00,+189.11838418E+00,+1.12187267E+00,+407.19855E-03,+212.04214763E+00,+77.01821753E+00
-49.00000E-03,+189.10309717E+00,+189.11838418E+00,+1.11601765E+00,+377.93115E-03,+211.11315684E+00,+71.46735500E+00
-48.95000E-03,+189.07525513E+00,+189.11838418E+00,+1.11296286E+00,+347.90026E-03,+210.41641375E+00,+65.68520654E+00
-48.90000E-03,+189.10309717E+00,+189.14611822E+00,+1.10150738E+00,+329.57632E-03,+208.32618447E+00,+62.44720340E+00
-48.85000E-03,+189.18662327E+00,+189.20158629E+00,+1.10379848E+00,+311.76139E-03,+208.79067987E+00,+58.97791432E+00
-48.80000E-03,+189.27014937E+00,+189.22932032E+00,+1.09361583E+00,+276.13151E-03,+206.93269829E+00,+52.27062211E+00
-48.75000E-03,+189.24230734E+00,+189.22932032E+00,+1.10558044E+00,+238.72015E-03,+209.25517526E+00,+45.10075801E+00
-48.70000E-03,+189.15878123E+00,+189.25705436E+00,+1.10532587E+00,+212.76124E-03,+209.02292757E+00,+40.24375330E+00
-48.65000E-03,+189.15878123E+00,+189.14611822E+00,+1.10430761E+00,+198.76379E-03,+208.79067987E+00,+37.69960798E+00
-48.60000E-03,+189.18662327E+00,+189.22932032E+00,+1.09896172E+00,+181.96685E-03,+207.86168908E+00,+34.46160484E+00
-48.55000E-03,+189.27014937E+00,+189.34025646E+00,+1.09488866E+00,+170.51439E-03,+207.16494599E+00,+32.38003139E+00
-48.50000E-03,+189.29799141E+00,+189.31252243E+00,+1.09361583E+00,+152.95395E-03,+206.93269829E+00,+28.91074232E+00
-48.45000E-03,+189.32583344E+00,+189.28478839E+00,+1.09641606E+00,+142.51949E-03,+207.62944138E+00,+27.06045481E+00
-48.40000E-03,+189.24230734E+00,+189.34025646E+00,+1.10303478E+00,+118.08758E-03,+208.79067987E+00,+22.43473604E+00
-48.35000E-03,+189.27014937E+00,+189.34025646E+00,+1.09285214E+00,+113.25210E-03,+206.93269829E+00,+21.50959228E+00
-48.30000E-03,+189.35367548E+00,+189.31252243E+00,+1.08623342E+00,+97.47315E-03,+205.77145980E+00,+18.50287508E+00
-48.25000E-03,+189.32583344E+00,+189.39572453E+00,+1.08394232E+00,+98.23665E-03,+205.30696441E+00,+18.50287508E+00
-48.20000E-03,+189.38151751E+00,+189.36799050E+00,+1.08216036E+00,+83.73020E-03,+204.84246901E+00,+15.95872976E+00
-48.15000E-03,+189.38151751E+00,+189.36799050E+00,+1.08088753E+00,+52.93581E-03,+204.61022132E+00,+9.94529536E+00
-48.10000E-03,+189.38151751E+00,+189.39572453E+00,+1.09183387E+00,+63.62477E-03,+206.70045059E+00,+12.02686880E+00
-48.05000E-03,+189.38151751E+00,+189.39572453E+00,+1.09234300E+00,+54.20831E-03,+206.93269829E+00,+10.17658129E+00
-48.00000E-03,+189.35367548E+00,+189.36799050E+00,+1.08954278E+00,+62.86128E-03,+206.23595520E+00,+11.79558286E+00
-47.95000E-03,+189.40935954E+00,+189.34025646E+00,+1.08648798E+00,+53.69931E-03,+205.77145980E+00,+10.17658129E+00
-47.90000E-03,+189.38151751E+00,+189.36799050E+00,+1.07783274E+00,+57.77129E-03,+204.14572592E+00,+10.87043911E+00
-47.85000E-03,+189.35367548E+00,+189.39572453E+00,+1.08674255E+00,+62.35228E-03,+205.77145980E+00,+11.79558286E+00
-47.80000E-03,+189.43720158E+00,+189.42345857E+00,+1.07936013E+00,+59.29829E-03,+204.37797362E+00,+11.33301099E+00
-47.75000E-03,+189.38151751E+00,+189.45119260E+00,+1.08445146E+00,+55.73530E-03,+205.30696441E+00,+10.63915317E+00
-47.70000E-03,+189.40935954E+00,+189.47892664E+00,+1.07910557E+00,+65.91526E-03,+204.37797362E+00,+12.48944068E+00
-47.65000E-03,+189.46504361E+00,+189.50666067E+00,+1.07528708E+00,+65.91526E-03,+203.68123053E+00,+12.48944068E+00
-47.60000E-03,+189.46504361E+00,+189.50666067E+00,+1.06866836E+00,+76.34973E-03,+202.51999204E+00,+14.57101413E+00
-47.55000E-03,+189.49288565E+00,+189.50666067E+00,+1.06994119E+00,+60.06179E-03,+202.75223974E+00,+11.33301099E+00
-47.50000E-03,+189.46504361E+00,+189.47892664E+00,+1.07426881E+00,+82.71220E-03,+203.44898283E+00,+15.72744382E+00
-47.45000E-03,+189.52072768E+00,+189.53439471E+00,+1.08063297E+00,+107.14412E-03,+204.84246901E+00,+20.35316259E+00
-47.40000E-03,+189.52072768E+00,+189.53439471E+00,+1.08241493E+00,+128.01304E-03,+205.07471671E+00,+24.28502354E+00
-47.35000E-03,+189.49288565E+00,+189.50666067E+00,+1.07859644E+00,+133.86652E-03,+204.37797362E+00,+25.44145324E+00
-47.30000E-03,+189.43720158E+00,+189.45119260E+00,+1.07783274E+00,+179.42186E-03,+204.14572592E+00,+33.99903296E+00
-47.25000E-03,+189.43720158E+00,+189.47892664E+00,+1.06943206E+00,+185.02084E-03,+202.51999204E+00,+35.15546266E+00
-47.20000E-03,+189.40935954E+00,+189.50666067E+00,+1.07655991E+00,+207.16226E-03,+203.91347823E+00,+39.31860955E+00
-47.15000E-03,+189.43720158E+00,+189.45119260E+00,+1.07681447E+00,+228.28569E-03,+203.91347823E+00,+43.25047050E+00
-47.10000E-03,+189.38151751E+00,+189.45119260E+00,+1.09132474E+00,+270.78703E-03,+206.70045059E+00,+51.34547835E+00
-47.05000E-03,+189.43720158E+00,+189.45119260E+00,+1.08928821E+00,+307.18040E-03,+206.23595520E+00,+58.28405651E+00
-47.00000E-03,+189.40935954E+00,+189.42345857E+00,+1.08190580E+00,+324.48634E-03,+204.84246901E+00,+61.52205965E+00
-46.95000E-03,+189.43720158E+00,+189.39572453E+00,+1.08114210E+00,+342.04678E-03,+204.84246901E+00,+64.76006279E+00
-46.90000E-03,+189.35367548E+00,+189.39572453E+00,+1.08114210E+00,+366.73319E-03,+204.61022132E+00,+69.38578156E+00
-46.85000E-03,+189.27014937E+00,+189.36799050E+00,+1.08979734E+00,+393.96459E-03,+206.23595520E+00,+74.70535814E+00
-46.80000E-03,+189.24230734E+00,+189.25705436E+00,+1.09641606E+00,+437.22944E-03,+207.39719369E+00,+82.80036599E+00
-46.75000E-03,+189.13093920E+00,+189.22932032E+00,+1.10558044E+00,+489.65625E-03,+209.02292757E+00,+92.74566135E+00
-46.70000E-03,+189.21446530E+00,+189.31252243E+00,+1.10914436E+00,+519.94164E-03,+209.95191836E+00,+98.52780981E+00
-46.65000E-03,+189.15878123E+00,+189.17385225E+00,+1.10914436E+00,+566.51498E-03,+209.71967066E+00,+107.08538954E+00
-46.60000E-03,+189.13093920E+00,+189.11838418E+00,+1.10787153E+00,+596.29137E-03,+209.48742296E+00,+112.86753800E+00
-46.55000E-03,+189.10309717E+00,+189.03518208E+00,+1.12136354E+00,+611.30682E-03,+212.04214763E+00,+115.64296926E+00
-46.50000E-03,+189.01957106E+00,+189.00744804E+00,+1.12059984E+00,+682.05757E-03,+211.80989993E+00,+128.82626776E+00
-46.45000E-03,+188.99172903E+00,+188.92424594E+00,+1.12543659E+00,+717.94194E-03,+212.73889072E+00,+135.53355997E+00
-46.40000E-03,+188.93604496E+00,+188.92424594E+00,+1.12340006E+00,+757.13480E-03,+212.27439533E+00,+142.93471001E+00
-46.35000E-03,+188.85251886E+00,+188.89651190E+00,+1.13154618E+00,+779.78522E-03,+213.66788151E+00,+147.32914284E+00
-46.30000E-03,+188.85251886E+00,+188.89651190E+00,+1.13638293E+00,+807.52562E-03,+214.59687230E+00,+152.64871943E+00
-46.25000E-03,+188.79683479E+00,+188.84104383E+00,+1.14452905E+00,+858.17094E-03,+215.99035848E+00,+162.13144290E+00
-46.20000E-03,+188.76899275E+00,+188.81330980E+00,+1.15267516E+00,+903.72627E-03,+217.61609237E+00,+170.68902263E+00
-46.15000E-03,+188.74115072E+00,+188.73010769E+00,+1.15369343E+00,+967.60555E-03,+217.84834006E+00,+182.71589143E+00
-46.10000E-03,+188.62978258E+00,+188.70237366E+00,+1.15700279E+00,+1.01316088E+00,+218.31283546E+00,+191.27347116E+00
-46.05000E-03,+188.54625648E+00,+188.61917155E+00,+1.16133041E+00,+1.04268278E+00,+219.00957855E+00,+196.59304774E+00
-46.00000E-03,+188.54625648E+00,+188.56370348E+00,+1.16871283E+00,+1.10121757E+00,+220.40306473E+00,+207.69477279E+00
-45.95000E-03,+188.46273038E+00,+188.45276734E+00,+1.17125849E+00,+1.15542588E+00,+220.63531243E+00,+217.64006815E+00
-45.90000E-03,+188.43488834E+00,+188.45276734E+00,+1.17584068E+00,+1.18443877E+00,+221.56430322E+00,+223.19093067E+00
-45.85000E-03,+188.37920427E+00,+188.36956524E+00,+1.18144113E+00,+1.21116118E+00,+222.49329401E+00,+228.04793538E+00
