x-axis,V1,V2,I1,I2,P1,P2
second,Volt,Volt,Ampere,Ampere,Watt,Watt
-50.00000E-03,+175.59971052E+00,+175.69511128E+00,+2.44500067E+00,+4.34656470E+00,+429.45258768E+00,+763.50439493E+00
-49.95000E-03,+175.68323662E+00,+175.72284531E+00,+2.45215785E+00,+4.36418219E+00,+430.95943887E+00,+767.00670867E+00
-49.90000E-03,+175.57186848E+00,+175.61190917E+00,+2.45986557E+00,+4.38345132E+00,+431.96400632E+00,+770.00869187E+00
-49.85000E-03,+175.57186848E+00,+175.58417514E+00,+2.45215785E+00,+4.42584340E+00,+430.45715514E+00,+777.01331935E+00
-49.80000E-03,+175.46050034E+00,+175.47323900E+00,+2.46922495E+00,+4.42419176E+00,+433.47085751E+00,+776.51298881E+00
-49.75000E-03,+175.37697424E+00,+175.41777093E+00,+2.47142716E+00,+4.48860570E+00,+433.47085751E+00,+787.52026056E+00
-49.70000E-03,+175.34913221E+00,+175.41777093E+00,+2.48298875E+00,+4.49906609E+00,+435.47999242E+00,+789.02125216E+00
-49.65000E-03,+175.40481628E+00,+175.39003689E+00,+2.47362937E+00,+4.53650325E+00,+433.97314124E+00,+795.52554910E+00
-49.60000E-03,+175.40481628E+00,+175.39003689E+00,+2.47528102E+00,+4.54200871E+00,+433.97314124E+00,+796.52621017E+00
-49.55000E-03,+175.37697424E+00,+175.33456882E+00,+2.47362937E+00,+4.52714396E+00,+433.97314124E+00,+793.52422697E+00
-49.50000E-03,+175.29344814E+00,+175.33456882E+00,+2.48133709E+00,+4.53815489E+00,+434.97770869E+00,+795.52554911E+00
-49.45000E-03,+175.23776407E+00,+175.27910075E+00,+2.48408985E+00,+4.49851554E+00,+435.47999242E+00,+788.52092163E+00
-49.40000E-03,+175.12639593E+00,+175.14043058E+00,+2.50170751E+00,+4.52329013E+00,+437.99141106E+00,+792.02323537E+00
-49.35000E-03,+175.12639593E+00,+175.14043058E+00,+2.49840420E+00,+4.57394041E+00,+437.48912733E+00,+801.02918498E+00
-49.30000E-03,+175.18208000E+00,+175.19589865E+00,+2.49675254E+00,+4.52108795E+00,+437.48912733E+00,+792.02323537E+00
-49.25000E-03,+175.01502780E+00,+175.08496251E+00,+2.49730310E+00,+4.49521226E+00,+436.98684361E+00,+787.01993003E+00
-49.20000E-03,+174.95934373E+00,+175.02949444E+00,+2.51216799E+00,+4.49080789E+00,+439.49826225E+00,+786.01926896E+00
-49.15000E-03,+174.93150169E+00,+175.00176040E+00,+2.51767351E+00,+4.44180925E+00,+440.50282970E+00,+777.51364988E+00
-49.10000E-03,+174.90365966E+00,+174.86309023E+00,+2.52648234E+00,+4.49411117E+00,+442.00968089E+00,+786.01926896E+00
-49.05000E-03,+174.90365966E+00,+175.02949444E+00,+2.52428014E+00,+4.48089805E+00,+441.50739716E+00,+784.51827736E+00
-49.00000E-03,+174.90365966E+00,+174.94629233E+00,+2.51547131E+00,+4.44346089E+00,+440.00054598E+00,+777.51364988E+00
-48.95000E-03,+175.01502780E+00,+174.97402637E+00,+2.51216799E+00,+4.40437209E+00,+439.49826225E+00,+770.50902240E+00
-48.90000E-03,+175.07071186E+00,+175.02949444E+00,+2.50501082E+00,+4.36363164E+00,+438.49369479E+00,+764.00472546E+00
-48.85000E-03,+174.98718576E+00,+175.08496251E+00,+2.50776358E+00,+4.32839667E+00,+438.99597852E+00,+758.00075905E+00
-48.80000E-03,+175.01502780E+00,+175.02949444E+00,+2.50556137E+00,+4.31298137E+00,+438.49369479E+00,+754.99877585E+00
-48.75000E-03,+175.07071186E+00,+175.05722847E+00,+2.50170751E+00,+4.23645540E+00,+437.99141106E+00,+741.48985143E+00
-48.70000E-03,+175.01502780E+00,+175.05722847E+00,+2.51381965E+00,+4.21553463E+00,+440.00054598E+00,+737.98753769E+00
-48.65000E-03,+175.04286983E+00,+175.05722847E+00,+2.50225806E+00,+4.19846769E+00,+437.99141106E+00,+734.98555449E+00
-48.60000E-03,+175.09855390E+00,+175.14043058E+00,+2.50390972E+00,+4.12909883E+00,+438.49369479E+00,+722.97762167E+00
-48.55000E-03,+175.18208000E+00,+175.16816461E+00,+2.48904482E+00,+4.08560566E+00,+435.98227615E+00,+715.47266366E+00
-48.50000E-03,+175.20992204E+00,+175.19589865E+00,+2.48353930E+00,+4.04486521E+00,+434.97770869E+00,+708.46803618E+00
-48.45000E-03,+175.29344814E+00,+175.33456882E+00,+2.47968544E+00,+3.97054144E+00,+434.47542496E+00,+695.95977283E+00
-48.40000E-03,+175.26560610E+00,+175.33456882E+00,+2.48188764E+00,+3.91163296E+00,+434.97770869E+00,+685.95316215E+00
-48.35000E-03,+175.23776407E+00,+175.25136672E+00,+2.48904482E+00,+3.84336519E+00,+435.98227615E+00,+673.44489880E+00
-48.30000E-03,+175.34913221E+00,+175.41777093E+00,+2.47803378E+00,+3.78831054E+00,+434.47542496E+00,+664.43894919E+00
-48.25000E-03,+175.43265831E+00,+175.41777093E+00,+2.47307882E+00,+3.71673949E+00,+433.97314124E+00,+651.93068584E+00
-48.20000E-03,+175.32129017E+00,+175.39003689E+00,+2.47417992E+00,+3.65122446E+00,+433.97314124E+00,+640.42308356E+00
-48.15000E-03,+175.40481628E+00,+175.41777093E+00,+2.47307882E+00,+3.60387746E+00,+433.97314124E+00,+632.41779501E+00
-48.10000E-03,+175.51618441E+00,+175.55644110E+00,+2.45656226E+00,+3.53285696E+00,+430.95943887E+00,+620.40986219E+00
-48.05000E-03,+175.59971052E+00,+175.61190917E+00,+2.44114681E+00,+3.47229684E+00,+428.44802022E+00,+609.90292098E+00
-48.00000E-03,+175.71107865E+00,+175.69511128E+00,+2.43013577E+00,+3.36383918E+00,+426.94116904E+00,+590.89036069E+00
-47.95000E-03,+175.71107865E+00,+175.77831338E+00,+2.42187750E+00,+3.29942524E+00,+425.43431786E+00,+579.88308894E+00
-47.90000E-03,+175.85028883E+00,+175.88924952E+00,+2.41582142E+00,+3.22234873E+00,+424.93203413E+00,+566.87449505E+00
-47.85000E-03,+175.93381493E+00,+175.91698356E+00,+2.41196756E+00,+3.12545254E+00,+424.42975040E+00,+549.86325690E+00
-47.80000E-03,+175.90597289E+00,+175.97245163E+00,+2.40811370E+00,+3.06764516E+00,+423.42518294E+00,+539.85664622E+00
-47.75000E-03,+176.04518307E+00,+176.05565373E+00,+2.40536094E+00,+2.99387193E+00,+423.42518294E+00,+526.84805233E+00
-47.70000E-03,+176.18439324E+00,+176.19432391E+00,+2.38939494E+00,+2.88376262E+00,+420.91376430E+00,+508.33582257E+00
-47.65000E-03,+176.24007731E+00,+176.19432391E+00,+2.38443997E+00,+2.79292245E+00,+420.41148057E+00,+492.32524548E+00
-47.60000E-03,+176.21223527E+00,+176.22205794E+00,+2.37728280E+00,+2.75218201E+00,+418.90462939E+00,+484.82028747E+00
-47.55000E-03,+176.32360341E+00,+176.33299408E+00,+2.37948500E+00,+2.70428446E+00,+419.40691312E+00,+476.81499893E+00
-47.50000E-03,+176.40712951E+00,+176.41619618E+00,+2.36076624E+00,+2.59582680E+00,+416.39321075E+00,+457.80243864E+00
-47.45000E-03,+176.51849765E+00,+176.49939829E+00,+2.35471017E+00,+2.51324482E+00,+415.89092702E+00,+443.79318368E+00
-47.40000E-03,+176.54633968E+00,+176.52713232E+00,+2.34590134E+00,+2.42846066E+00,+414.38407583E+00,+428.78326766E+00
-47.35000E-03,+176.65770782E+00,+176.66580250E+00,+2.33158700E+00,+2.33982267E+00,+411.87265719E+00,+413.27302111E+00
-47.30000E-03,+176.79691799E+00,+176.80447267E+00,+2.31892430E+00,+2.24788140E+00,+409.86352228E+00,+397.26244402E+00
-47.25000E-03,+176.96397020E+00,+176.91540881E+00,+2.31066603E+00,+2.13171609E+00,+408.85895482E+00,+377.24922266E+00
-47.20000E-03,+176.82476003E+00,+176.88767478E+00,+2.31451989E+00,+2.06289778E+00,+409.36123855E+00,+364.74095931E+00
-47.15000E-03,+177.07533834E+00,+177.02634495E+00,+2.29965499E+00,+1.98692236E+00,+407.35210364E+00,+351.73236542E+00
-47.10000E-03,+177.13102240E+00,+177.13728109E+00,+2.29249782E+00,+1.92801388E+00,+405.84525245E+00,+341.72575474E+00
-47.05000E-03,+177.15886444E+00,+177.22048320E+00,+2.27598126E+00,+1.83001660E+00,+403.33383381E+00,+324.21418605E+00
-47.00000E-03,+177.32591664E+00,+177.33141934E+00,+2.27543071E+00,+1.73367096E+00,+403.33383381E+00,+307.20294789E+00
-46.95000E-03,+177.35375868E+00,+177.38688741E+00,+2.26386912E+00,+1.65219008E+00,+401.32469890E+00,+293.19369294E+00
-46.90000E-03,+177.40944275E+00,+177.49782355E+00,+2.26001526E+00,+1.56410264E+00,+400.82241517E+00,+277.68344639E+00
-46.85000E-03,+177.46512682E+00,+177.52555758E+00,+2.24900422E+00,+1.51125017E+00,+399.31556398E+00,+268.17716624E+00
-46.80000E-03,+177.60433699E+00,+177.63649372E+00,+2.24349870E+00,+1.43142093E+00,+398.31099653E+00,+254.16791129E+00
-46.75000E-03,+177.71570513E+00,+177.74742986E+00,+2.23358877E+00,+1.33617638E+00,+396.80414534E+00,+237.65700366E+00
-46.70000E-03,+177.77138919E+00,+177.83063197E+00,+2.22753270E+00,+1.24368457E+00,+395.79957789E+00,+221.14609604E+00
-46.65000E-03,+177.91059937E+00,+177.94156811E+00,+2.21487001E+00,+1.17816953E+00,+394.29272670E+00,+209.63849376E+00
-46.60000E-03,+177.93844140E+00,+177.94156811E+00,+2.20606118E+00,+1.10549739E+00,+392.78587552E+00,+196.62989987E+00
-46.55000E-03,+177.93844140E+00,+177.99703618E+00,+2.20440952E+00,+1.03667908E+00,+392.28359179E+00,+184.62196706E+00
-46.50000E-03,+177.96628343E+00,+178.05250425E+00,+2.20000511E+00,+990.43317E-03,+391.27902433E+00,+176.11634798E+00
-46.45000E-03,+178.07765157E+00,+178.10797232E+00,+2.19284793E+00,+902.34573E-03,+390.27445688E+00,+160.60610142E+00
-46.40000E-03,+178.13333564E+00,+178.13570635E+00,+2.18569076E+00,+850.04381E-03,+389.26988942E+00,+151.60015181E+00
-46.35000E-03,+178.27254581E+00,+178.27437653E+00,+2.18238745E+00,+764.70910E-03,+389.26988942E+00,+136.08990526E+00
-46.30000E-03,+178.24470378E+00,+178.24664249E+00,+2.18073579E+00,+692.58751E-03,+388.76760569E+00,+123.58164190E+00
-46.25000E-03,+178.16117767E+00,+178.27437653E+00,+2.17743248E+00,+651.84707E-03,+387.76303823E+00,+116.07668389E+00
-46.20000E-03,+178.30038785E+00,+178.41304670E+00,+2.16532034E+00,+614.96045E-03,+386.25618705E+00,+109.57238695E+00
-46.15000E-03,+178.41175598E+00,+178.46851477E+00,+2.16532034E+00,+537.33339E-03,+386.25618705E+00,+96.06346253E+00
-46.10000E-03,+178.41175598E+00,+178.52398284E+00,+2.15320820E+00,+495.49186E-03,+384.24705214E+00,+88.55850452E+00
-46.05000E-03,+178.49528209E+00,+178.49624880E+00,+2.14770268E+00,+448.14486E-03,+383.24248468E+00,+80.05288544E+00
-46.00000E-03,+178.46744005E+00,+178.49624880E+00,+2.14550048E+00,+398.59567E-03,+382.74020095E+00,+71.04693583E+00
-45.95000E-03,+178.49528209E+00,+178.63491898E+00,+2.14219717E+00,+349.04649E-03,+382.23791722E+00,+62.54131675E+00
-45.90000E-03,+178.49528209E+00,+178.55171687E+00,+2.14494993E+00,+302.25003E-03,+382.74020095E+00,+54.03569767E+00
-45.85000E-03,+178.43959802E+00,+178.55171687E+00,+2.14770268E+00,+276.37435E-03,+383.24248468E+00,+49.53272287E+00
-45.80000E-03,+178.46744005E+00,+178.52398284E+00,+2.14164661E+00,+271.96998E-03,+382.23791722E+00,+48.53206180E+00
-45.75000E-03,+178.49528209E+00,+178.57945091E+00,+2.13944441E+00,+225.72407E-03,+381.73563349E+00,+40.52677326E+00
-45.70000E-03,+178.60665022E+00,+178.60718494E+00,+2.12898392E+00,+196.54510E-03,+380.22878231E+00,+35.02313738E+00
-45.65000E-03,+178.66233429E+00,+178.66265301E+00,+2.12292785E+00,+159.10794E-03,+379.22421485E+00,+28.51884044E+00
-45.60000E-03,+178.69017633E+00,+178.71812108E+00,+2.12843337E+00,+136.53553E-03,+380.22878231E+00,+24.51619617E+00
-45.55000E-03,+178.69017633E+00,+178.71812108E+00,+2.12292785E+00,+120.56969E-03,+379.22421485E+00,+21.51421296E+00
-45.50000E-03,+178.74586040E+00,+178.71812108E+00,+2.12292785E+00,+108.45766E-03,+379.22421485E+00,+19.51289083E+00
-45.45000E-03,+178.77370243E+00,+178.71812108E+00,+2.12292785E+00,+88.08744E-03,+379.72649858E+00,+15.51024656E+00
-45.40000E-03,+178.80154446E+00,+178.74585512E+00,+2.11687178E+00,+101.30056E-03,+378.72193112E+00,+18.01189923E+00
-45.35000E-03,+178.80154446E+00,+178.80132319E+00,+2.11632123E+00,+67.71722E-03,+378.21964740E+00,+12.00793282E+00
-45.30000E-03,+178.88507057E+00,+178.85679126E+00,+2.10806295E+00,+82.58198E-03,+377.21507994E+00,+15.00991602E+00
-45.25000E-03,+178.88507057E+00,+178.93999336E+00,+2.10806295E+00,+60.56012E-03,+377.21507994E+00,+11.00727175E+00
-45.20000E-03,+178.96859667E+00,+178.99546143E+00,+2.10145633E+00,+97.44673E-03,+376.21051248E+00,+17.51156869E+00
-45.15000E-03,+179.02428074E+00,+179.18959968E+00,+2.09264750E+00,+63.31285E-03,+374.70366130E+00,+11.50760228E+00
-45.10000E-03,+179.07996481E+00,+179.10639757E+00,+2.08383867E+00,+60.56012E-03,+373.19681011E+00,+11.00727175E+00
-45.05000E-03,+179.13564888E+00,+179.18959968E+00,+2.08053536E+00,+60.00957E-03,+372.69452639E+00,+10.50694121E+00
-45.00000E-03,+179.07996481E+00,+179.10639757E+00,+2.08549033E+00,+63.86340E-03,+373.69909384E+00,+11.50760228E+00
-44.95000E-03,+179.24701701E+00,+179.21733371E+00,+2.06567046E+00,+101.85110E-03,+370.18310774E+00,+18.01189923E+00
-44.90000E-03,+179.19133294E+00,+179.24506775E+00,+2.06236715E+00,+88.63799E-03,+369.68082402E+00,+16.01057709E+00
-44.85000E-03,+179.27485905E+00,+179.30053582E+00,+2.06732212E+00,+106.25548E-03,+370.68539147E+00,+19.01256029E+00
-44.80000E-03,+179.30270108E+00,+179.24506775E+00,+2.06952432E+00,+117.81695E-03,+371.18767520E+00,+21.01388243E+00
-44.75000E-03,+179.21917498E+00,+179.27280178E+00,+2.07117598E+00,+157.45630E-03,+371.18767520E+00,+28.01850991E+00
-44.70000E-03,+179.16349091E+00,+179.24506775E+00,+2.08218702E+00,+189.93855E-03,+373.19681011E+00,+34.02247631E+00
-44.65000E-03,+179.10780684E+00,+179.13413161E+00,+2.08989474E+00,+263.16123E-03,+374.20137757E+00,+47.03107020E+00
-44.60000E-03,+179.19133294E+00,+179.16186564E+00,+2.08273757E+00,+319.31698E-03,+373.19681011E+00,+57.03768088E+00
-44.55000E-03,+179.27485905E+00,+179.30053582E+00,+2.07062543E+00,+338.58610E-03,+371.18767520E+00,+60.53999462E+00
-44.50000E-03,+179.27485905E+00,+179.30053582E+00,+2.06622101E+00,+348.49594E-03,+370.18310774E+00,+62.54131675E+00
