x-axis,V1,V2,I1,I2,P1,P2
second,Volt,Volt,Ampere,Ampere,Watt,Watt
-50.00000E-03,+182.39316689E+00,+182.40674773E+00,+1.69566459E+00,+1.83112096E+00,+309.35393280E+00,+333.97689523E+00
-49.95000E-03,+182.36532486E+00,+182.32354562E+00,+1.69642829E+00,+1.88431127E+00,+309.35393280E+00,+343.45961871E+00
-49.90000E-03,+182.36532486E+00,+182.37901369E+00,+1.70431984E+00,+1.95277153E+00,+310.74741898E+00,+356.18034532E+00
-49.85000E-03,+182.30964079E+00,+182.35127966E+00,+1.71424791E+00,+2.02072279E+00,+312.60540056E+00,+368.43850007E+00
-49.80000E-03,+182.33748282E+00,+182.37901369E+00,+1.70712006E+00,+2.06271514E+00,+311.21191438E+00,+376.30222198E+00
-49.75000E-03,+182.30964079E+00,+182.35127966E+00,+1.70966572E+00,+2.12863040E+00,+311.67640977E+00,+388.09780484E+00
-49.70000E-03,+182.28179876E+00,+182.40674773E+00,+1.70864746E+00,+2.20548913E+00,+311.44416207E+00,+402.20624709E+00
-49.65000E-03,+182.36532486E+00,+182.43448176E+00,+1.70584723E+00,+2.23831951E+00,+310.97966668E+00,+408.45096743E+00
-49.60000E-03,+182.30964079E+00,+182.35127966E+00,+1.71322965E+00,+2.31034275E+00,+312.37315286E+00,+421.40297999E+00
-49.55000E-03,+182.28179876E+00,+182.35127966E+00,+1.70788376E+00,+2.39280046E+00,+311.21191438E+00,+436.43656599E+00
-49.50000E-03,+182.44885096E+00,+182.40674773E+00,+1.70661093E+00,+2.48416563E+00,+311.44416207E+00,+453.08915357E+00
-49.45000E-03,+182.44885096E+00,+182.43448176E+00,+1.71144769E+00,+2.52361299E+00,+312.14090516E+00,+460.49030360E+00
-49.40000E-03,+182.44885096E+00,+182.48994983E+00,+1.69999221E+00,+2.54728141E+00,+310.05067589E+00,+464.88473643E+00
-49.35000E-03,+182.42100893E+00,+182.40674773E+00,+1.71322965E+00,+2.59385474E+00,+312.60540056E+00,+473.21103022E+00
-49.30000E-03,+182.33748282E+00,+182.40674773E+00,+1.70559267E+00,+2.65824301E+00,+310.97966668E+00,+484.77532714E+00
-49.25000E-03,+182.44885096E+00,+182.43448176E+00,+1.70050134E+00,+2.69412738E+00,+310.28292359E+00,+491.48261936E+00
-49.20000E-03,+182.44885096E+00,+182.48994983E+00,+1.69617372E+00,+2.74757219E+00,+309.35393280E+00,+501.42791472E+00
-49.15000E-03,+182.36532486E+00,+182.40674773E+00,+1.70228331E+00,+2.80610698E+00,+310.51517128E+00,+511.83578195E+00
-49.10000E-03,+182.36532486E+00,+182.40674773E+00,+1.70941116E+00,+2.87227675E+00,+311.67640977E+00,+523.86265075E+00
-49.05000E-03,+182.47669300E+00,+182.46221580E+00,+1.70533810E+00,+2.90230764E+00,+311.21191438E+00,+529.64479922E+00
-49.00000E-03,+182.42100893E+00,+182.46221580E+00,+1.70406527E+00,+2.96058793E+00,+310.74741898E+00,+540.28395239E+00
-48.95000E-03,+182.47669300E+00,+182.51768387E+00,+1.70686550E+00,+2.97662138E+00,+311.44416207E+00,+543.29066959E+00
-48.90000E-03,+182.47669300E+00,+182.48994983E+00,+1.69770112E+00,+3.02548520E+00,+309.81842819E+00,+552.07953525E+00
-48.85000E-03,+182.39316689E+00,+182.35127966E+00,+1.71119312E+00,+3.05577059E+00,+312.14090516E+00,+557.16782590E+00
-48.80000E-03,+182.42100893E+00,+182.43448176E+00,+1.70864746E+00,+3.09725395E+00,+311.67640977E+00,+565.03154781E+00
-48.75000E-03,+182.42100893E+00,+182.40674773E+00,+1.71373878E+00,+3.13848280E+00,+312.60540056E+00,+572.43269784E+00
-48.70000E-03,+182.39316689E+00,+182.46221580E+00,+1.70839289E+00,+3.14866276E+00,+311.67640977E+00,+574.51427129E+00
-48.65000E-03,+182.42100893E+00,+182.48994983E+00,+1.70661093E+00,+3.17767566E+00,+311.21191438E+00,+579.83384788E+00
-48.60000E-03,+182.42100893E+00,+182.51768387E+00,+1.69821025E+00,+3.19218211E+00,+309.81842819E+00,+582.60927914E+00
-48.55000E-03,+182.50453503E+00,+182.54541790E+00,+1.70202874E+00,+3.21152404E+00,+310.51517128E+00,+586.30985415E+00
-48.50000E-03,+182.33748282E+00,+182.46221580E+00,+1.71348421E+00,+3.23570145E+00,+312.37315286E+00,+590.47300105E+00
-48.45000E-03,+182.42100893E+00,+182.43448176E+00,+1.71552074E+00,+3.26980433E+00,+312.83764826E+00,+596.48643545E+00
-48.40000E-03,+182.39316689E+00,+182.43448176E+00,+1.71450248E+00,+3.30263471E+00,+312.60540056E+00,+602.49986985E+00
