x-axis,V1,V2,I1,I2,P1,P2
second,Volt,Volt,Ampere,Ampere,Watt,Watt
-50.00000E-03,+187.46041714E+00,+187.48207612E+00,+1.19213290E+00,+1.14397342E+00,+223.42228480E+00,+214.40206501E+00
-49.95000E-03,+187.46041714E+00,+187.48207612E+00,+1.18958724E+00,+1.10274456E+00,+222.95778940E+00,+206.76962904E+00
-49.90000E-03,+187.46041714E+00,+187.45434209E+00,+1.19111464E+00,+1.06253371E+00,+223.19003710E+00,+199.13719307E+00
-49.85000E-03,+187.43257511E+00,+187.39887402E+00,+1.19849706E+00,+1.00298092E+00,+224.58352328E+00,+188.03546802E+00
-49.80000E-03,+187.37689104E+00,+187.45434209E+00,+1.20307924E+00,+976.51301E-03,+225.51251407E+00,+182.94717737E+00
-49.75000E-03,+187.43257511E+00,+187.45434209E+00,+1.20155185E+00,+958.44358E-03,+225.28026638E+00,+179.70917423E+00
-49.70000E-03,+187.51610121E+00,+187.53754419E+00,+1.19544226E+00,+894.81881E-03,+224.11902789E+00,+167.91359137E+00
-49.65000E-03,+187.46041714E+00,+187.50981016E+00,+1.18755071E+00,+832.97553E-03,+222.72554171E+00,+156.11800850E+00
-49.60000E-03,+187.46041714E+00,+187.42660805E+00,+1.18856898E+00,+797.34565E-03,+222.72554171E+00,+149.41071629E+00
-49.55000E-03,+187.46041714E+00,+187.48207612E+00,+1.18984181E+00,+747.71833E-03,+222.95778940E+00,+140.15927874E+00
-49.50000E-03,+187.43257511E+00,+187.37113998E+00,+1.19569683E+00,+715.39695E-03,+224.11902789E+00,+134.14584434E+00
-49.45000E-03,+187.40473307E+00,+187.50981016E+00,+1.18831441E+00,+688.92904E-03,+222.72554171E+00,+129.28883963E+00
-49.40000E-03,+187.48825918E+00,+187.53754419E+00,+1.18602332E+00,+637.52022E-03,+222.26104631E+00,+119.57483022E+00
-49.35000E-03,+187.46041714E+00,+187.56527823E+00,+1.19111464E+00,+585.09341E-03,+223.19003710E+00,+109.62953486E+00
-49.30000E-03,+187.40473307E+00,+187.48207612E+00,+1.19238747E+00,+564.98798E-03,+223.42228480E+00,+105.92895984E+00
-49.25000E-03,+187.54394324E+00,+187.48207612E+00,+1.18576875E+00,+533.93909E-03,+222.49329401E+00,+100.14681138E+00
-49.20000E-03,+187.40473307E+00,+187.45434209E+00,+1.18449592E+00,+487.62026E-03,+222.02879861E+00,+91.35794572E+00
-49.15000E-03,+187.40473307E+00,+187.34340595E+00,+1.19366030E+00,+459.62536E-03,+223.65453250E+00,+86.03836913E+00
-49.10000E-03,+187.32120697E+00,+187.34340595E+00,+1.19238747E+00,+416.10601E-03,+223.42228480E+00,+77.94336128E+00
-49.05000E-03,+187.34904900E+00,+187.31567191E+00,+1.20282468E+00,+394.47359E-03,+225.28026638E+00,+73.78021439E+00
-49.00000E-03,+187.32120697E+00,+187.37113998E+00,+1.20282468E+00,+376.91315E-03,+225.28026638E+00,+70.54221125E+00
-48.95000E-03,+187.26552290E+00,+187.34340595E+00,+1.19798792E+00,+347.39126E-03,+224.35127559E+00,+64.99134872E+00
-48.90000E-03,+187.32120697E+00,+187.37113998E+00,+1.20282468E+00,+299.29093E-03,+225.28026638E+00,+55.97119712E+00
-48.85000E-03,+187.26552290E+00,+187.37113998E+00,+1.20486121E+00,+273.84102E-03,+225.74476177E+00,+51.34547835E+00
-48.80000E-03,+187.26552290E+00,+187.26020384E+00,+1.20893426E+00,+254.24459E-03,+226.44150486E+00,+47.64490334E+00
-48.75000E-03,+187.20983883E+00,+187.23246981E+00,+1.20486121E+00,+253.48110E-03,+225.51251407E+00,+47.41361740E+00
-48.70000E-03,+187.20983883E+00,+187.23246981E+00,+1.20333381E+00,+244.57363E-03,+225.28026638E+00,+45.79461583E+00
-48.65000E-03,+187.34904900E+00,+187.23246981E+00,+1.20537034E+00,+215.05173E-03,+225.74476177E+00,+40.24375330E+00
-48.60000E-03,+187.29336493E+00,+187.31567191E+00,+1.19900619E+00,+161.35242E-03,+224.58352328E+00,+30.29845795E+00
-48.55000E-03,+187.23768087E+00,+187.20473577E+00,+1.20409751E+00,+142.01049E-03,+225.51251407E+00,+26.59788293E+00
-48.50000E-03,+187.23768087E+00,+187.20473577E+00,+1.20206098E+00,+132.84853E-03,+225.04801868E+00,+24.97888136E+00
-48.45000E-03,+187.20983883E+00,+187.23246981E+00,+1.21173449E+00,+130.55803E-03,+226.90600026E+00,+24.51630948E+00
-48.40000E-03,+187.15415476E+00,+187.20473577E+00,+1.21198906E+00,+121.90506E-03,+226.90600026E+00,+22.89730791E+00
-48.35000E-03,+187.15415476E+00,+187.20473577E+00,+1.21249819E+00,+101.03614E-03,+226.90600026E+00,+18.96544696E+00
-48.30000E-03,+187.20983883E+00,+187.26020384E+00,+1.21428015E+00,+85.25720E-03,+227.37049565E+00,+15.95872976E+00
-48.25000E-03,+187.15415476E+00,+187.26020384E+00,+1.21733494E+00,+70.49625E-03,+227.83499105E+00,+13.18329850E+00
-48.20000E-03,+187.15415476E+00,+187.26020384E+00,+1.22038974E+00,+78.38572E-03,+228.29948644E+00,+14.57101413E+00
-48.15000E-03,+187.15415476E+00,+187.20473577E+00,+1.22089887E+00,+78.13122E-03,+228.53173414E+00,+14.57101413E+00
-48.10000E-03,+187.23768087E+00,+187.28793788E+00,+1.20817057E+00,+64.64277E-03,+226.20925717E+00,+12.02686880E+00
-48.05000E-03,+187.20983883E+00,+187.26020384E+00,+1.20715230E+00,+55.48080E-03,+225.97700947E+00,+10.40786723E+00
-48.00000E-03,+187.34904900E+00,+187.39887402E+00,+1.20231555E+00,+123.17756E-03,+225.28026638E+00,+23.12859385E+00
-47.95000E-03,+187.29336493E+00,+187.34340595E+00,+1.20358838E+00,+5.85348E-03,+225.51251407E+00,+1.15642969E+00
-47.90000E-03,+187.20983883E+00,+187.23246981E+00,+1.21682581E+00,+39.70186E-03,+227.83499105E+00,+7.40115003E+00
-47.85000E-03,+187.20983883E+00,+187.23246981E+00,+1.21173449E+00,+71.00525E-03,+226.90600026E+00,+13.18329850E+00
-47.80000E-03,+187.34904900E+00,+187.34340595E+00,+1.20053358E+00,+79.40372E-03,+224.81577098E+00,+14.80230007E+00
-47.75000E-03,+187.40473307E+00,+187.34340595E+00,+1.19875162E+00,+60.31628E-03,+224.58352328E+00,+11.33301099E+00
-47.70000E-03,+187.37689104E+00,+187.34340595E+00,+1.20053358E+00,+62.09778E-03,+225.04801868E+00,+11.56429693E+00
-47.65000E-03,+187.37689104E+00,+187.28793788E+00,+1.20180641E+00,+73.55024E-03,+225.28026638E+00,+13.87715631E+00
-47.60000E-03,+187.34904900E+00,+187.34340595E+00,+1.20104272E+00,+87.29319E-03,+225.04801868E+00,+16.42130164E+00
-47.55000E-03,+187.37689104E+00,+187.34340595E+00,+1.19696966E+00,+103.83563E-03,+224.35127559E+00,+19.42801884E+00
-47.50000E-03,+187.46041714E+00,+187.45434209E+00,+1.18627788E+00,+101.29064E-03,+222.49329401E+00,+18.96544696E+00
-47.45000E-03,+187.48825918E+00,+187.48207612E+00,+1.18780528E+00,+97.47315E-03,+222.72554171E+00,+18.27158914E+00
-47.40000E-03,+187.46041714E+00,+187.48207612E+00,+1.18042286E+00,+111.21610E-03,+221.33205552E+00,+20.81573447E+00
-47.35000E-03,+187.48825918E+00,+187.48207612E+00,+1.18169569E+00,+135.64802E-03,+221.56430322E+00,+25.44145324E+00
-47.30000E-03,+187.54394324E+00,+187.50981016E+00,+1.18398679E+00,+170.76889E-03,+222.02879861E+00,+31.91745952E+00
-47.25000E-03,+187.62746935E+00,+187.59301226E+00,+1.18067743E+00,+204.61727E-03,+221.56430322E+00,+38.39346579E+00
-47.20000E-03,+187.57178528E+00,+187.62074630E+00,+1.17278588E+00,+220.90521E-03,+219.93856934E+00,+41.40018300E+00
-47.15000E-03,+187.62746935E+00,+187.62074630E+00,+1.17482241E+00,+238.46565E-03,+220.40306473E+00,+44.63818613E+00
-47.10000E-03,+187.65531138E+00,+187.64848033E+00,+1.17940460E+00,+262.13406E-03,+221.33205552E+00,+49.26390491E+00
-47.05000E-03,+187.65531138E+00,+187.70394840E+00,+1.16794913E+00,+296.49144E-03,+219.24182625E+00,+55.73991118E+00
-47.00000E-03,+187.59962731E+00,+187.64848033E+00,+1.16947652E+00,+338.22929E-03,+219.47407394E+00,+63.37234716E+00
-46.95000E-03,+187.68315342E+00,+187.64848033E+00,+1.17176762E+00,+374.62266E-03,+219.93856934E+00,+70.31092531E+00
-46.90000E-03,+187.68315342E+00,+187.67621437E+00,+1.17533154E+00,+407.45305E-03,+220.63531243E+00,+76.55564565E+00
-46.85000E-03,+187.73883748E+00,+187.73168244E+00,+1.16260324E+00,+418.90550E-03,+218.31283546E+00,+78.63721910E+00
-46.80000E-03,+187.65531138E+00,+187.67621437E+00,+1.17202218E+00,+451.22689E-03,+219.93856934E+00,+84.65065350E+00
-46.75000E-03,+187.73883748E+00,+187.67621437E+00,+1.17558611E+00,+499.83622E-03,+220.63531243E+00,+93.90209104E+00
-46.70000E-03,+187.71099545E+00,+187.73168244E+00,+1.17354958E+00,+541.31957E-03,+220.40306473E+00,+101.53452701E+00
-46.65000E-03,+187.68315342E+00,+187.62074630E+00,+1.17354958E+00,+571.60496E-03,+220.17081704E+00,+107.31667547E+00
-46.60000E-03,+187.68315342E+00,+187.67621437E+00,+1.17787720E+00,+610.28882E-03,+221.09980783E+00,+114.48653957E+00
-46.55000E-03,+187.62746935E+00,+187.64848033E+00,+1.18195026E+00,+641.08321E-03,+221.79655092E+00,+120.26868803E+00
-46.50000E-03,+187.65531138E+00,+187.59301226E+00,+1.18856898E+00,+692.49203E-03,+222.95778940E+00,+129.98269745E+00
-46.45000E-03,+187.68315342E+00,+187.64848033E+00,+1.18525962E+00,+735.24788E-03,+222.49329401E+00,+138.07770530E+00
-46.40000E-03,+187.62746935E+00,+187.62074630E+00,+1.18729615E+00,+773.67724E-03,+222.72554171E+00,+145.24756939E+00
-46.35000E-03,+187.62746935E+00,+187.67621437E+00,+1.18373222E+00,+793.78267E-03,+222.02879861E+00,+148.94814441E+00
-46.30000E-03,+187.68315342E+00,+187.73168244E+00,+1.17864090E+00,+812.61560E-03,+221.09980783E+00,+152.64871943E+00
-46.25000E-03,+187.57178528E+00,+187.59301226E+00,+1.19009637E+00,+856.89844E-03,+223.19003710E+00,+160.74372727E+00
-46.20000E-03,+187.57178528E+00,+187.62074630E+00,+1.19086007E+00,+920.52321E-03,+223.42228480E+00,+172.77059608E+00
-46.15000E-03,+187.59962731E+00,+187.67621437E+00,+1.19060551E+00,+972.44103E-03,+223.42228480E+00,+182.48460549E+00
-46.10000E-03,+187.59962731E+00,+187.56527823E+00,+1.17991373E+00,+998.14544E-03,+221.33205552E+00,+187.11032426E+00
-46.05000E-03,+187.59962731E+00,+187.59301226E+00,+1.18016830E+00,+1.04955425E+00,+221.33205552E+00,+196.82433368E+00
-46.00000E-03,+187.57178528E+00,+187.56527823E+00,+1.18424136E+00,+1.10605305E+00,+222.02879861E+00,+207.46348685E+00
-45.95000E-03,+187.59962731E+00,+187.56527823E+00,+1.18729615E+00,+1.13990143E+00,+222.72554171E+00,+213.70820720E+00
-45.90000E-03,+187.62746935E+00,+187.62074630E+00,+1.18576875E+00,+1.18316628E+00,+222.49329401E+00,+222.03450098E+00
-45.85000E-03,+187.57178528E+00,+187.56527823E+00,+1.19238747E+00,+1.22286814E+00,+223.65453250E+00,+229.43565101E+00
-45.80000E-03,+187.48825918E+00,+187.50981016E+00,+1.19569683E+00,+1.28369342E+00,+224.11902789E+00,+240.76866200E+00
-45.75000E-03,+187.48825918E+00,+187.56527823E+00,+1.19747879E+00,+1.31092482E+00,+224.58352328E+00,+245.85695265E+00
-45.70000E-03,+187.51610121E+00,+187.53754419E+00,+1.20257011E+00,+1.37734908E+00,+225.51251407E+00,+258.34639333E+00
-45.65000E-03,+187.51610121E+00,+187.53754419E+00,+1.20078815E+00,+1.40508949E+00,+225.28026638E+00,+263.43468398E+00
-45.60000E-03,+187.46041714E+00,+187.53754419E+00,+1.20078815E+00,+1.43868337E+00,+225.04801868E+00,+269.91069026E+00
-45.55000E-03,+187.54394324E+00,+187.53754419E+00,+1.19340573E+00,+1.45522581E+00,+223.88678019E+00,+272.91740746E+00
-45.50000E-03,+187.46041714E+00,+187.45434209E+00,+1.19544226E+00,+1.49416417E+00,+224.11902789E+00,+280.08727155E+00
-45.45000E-03,+187.51610121E+00,+187.48207612E+00,+1.20257011E+00,+1.57967586E+00,+225.51251407E+00,+296.04600131E+00
-45.40000E-03,+187.54394324E+00,+187.48207612E+00,+1.20333381E+00,+1.63032118E+00,+225.74476177E+00,+305.76001073E+00
-45.35000E-03,+187.57178528E+00,+187.59301226E+00,+1.19162377E+00,+1.66060657E+00,+223.42228480E+00,+311.54215919E+00
-45.30000E-03,+187.57178528E+00,+187.56527823E+00,+1.19900619E+00,+1.68122100E+00,+224.81577098E+00,+315.24273421E+00
-45.25000E-03,+187.51610121E+00,+187.62074630E+00,+1.19493313E+00,+1.71481488E+00,+224.11902789E+00,+321.71874048E+00
-45.20000E-03,+187.54394324E+00,+187.56527823E+00,+1.19646053E+00,+1.76240621E+00,+224.35127559E+00,+330.50760615E+00
-45.15000E-03,+187.62746935E+00,+187.53754419E+00,+1.19416943E+00,+1.79447310E+00,+224.11902789E+00,+336.52104055E+00
-45.10000E-03,+187.54394324E+00,+187.50981016E+00,+1.19569683E+00,+1.84613641E+00,+224.35127559E+00,+346.23504997E+00
