x-axis,V1,V2,I1,I2,P1,P2
second,Volt,Volt,Ampere,Ampere,Watt,Watt
-50.00000E-03,+120.91795509E+00,+120.92039229E+00,+939.96958E-03,+167.20590E-03,+113.63565963E+00,+20.12187665E+00
-49.95000E-03,+120.86227102E+00,+120.94812633E+00,+948.96791E-03,+154.48095E-03,+114.71584651E+00,+18.73416102E+00
-49.90000E-03,+120.80658696E+00,+120.89265826E+00,+948.84951E-03,+135.90251E-03,+114.60782783E+00,+16.42130164E+00
-49.85000E-03,+120.89011306E+00,+120.92039229E+00,+952.28308E-03,+124.45006E-03,+115.14792126E+00,+15.03358600E+00
-49.80000E-03,+120.91795509E+00,+120.94812633E+00,+948.73111E-03,+123.94106E-03,+114.71584651E+00,+15.03358600E+00
-49.75000E-03,+120.91795509E+00,+121.00359440E+00,+944.94234E-03,+113.25210E-03,+114.28377176E+00,+13.64587037E+00
-49.70000E-03,+120.97363916E+00,+120.94812633E+00,+951.21749E-03,+105.61712E-03,+115.03990258E+00,+12.72072662E+00
-49.65000E-03,+120.94579713E+00,+120.94812633E+00,+944.94234E-03,+100.27264E-03,+114.28377176E+00,+12.02686880E+00
-49.60000E-03,+120.97363916E+00,+121.00359440E+00,+932.98404E-03,+82.20321E-03,+112.87952882E+00,+9.94529536E+00
-49.55000E-03,+121.00148120E+00,+121.00359440E+00,+936.53601E-03,+54.46281E-03,+113.31160357E+00,+6.47600628E+00
-49.50000E-03,+121.02932323E+00,+121.00359440E+00,+940.44318E-03,+57.51679E-03,+113.85169701E+00,+6.93857816E+00
-49.45000E-03,+120.97363916E+00,+120.97586036E+00,+937.24641E-03,+54.46281E-03,+113.41962226E+00,+6.47600628E+00
-49.40000E-03,+121.02932323E+00,+120.94812633E+00,+940.67998E-03,+54.97180E-03,+113.85169701E+00,+6.70729222E+00
-49.35000E-03,+120.97363916E+00,+120.97586036E+00,+936.41761E-03,+39.70186E-03,+113.31160357E+00,+4.85700471E+00
-49.30000E-03,+120.97363916E+00,+120.92039229E+00,+934.28643E-03,+33.33938E-03,+112.98754751E+00,+3.93186095E+00
-49.25000E-03,+120.94579713E+00,+120.94812633E+00,+938.54879E-03,+23.15942E-03,+113.52764095E+00,+2.77543126E+00
-49.20000E-03,+120.91795509E+00,+120.92039229E+00,+945.88953E-03,+26.21341E-03,+114.39179045E+00,+3.23800314E+00
-49.15000E-03,+120.94579713E+00,+120.97586036E+00,+952.16468E-03,+53.69931E-03,+115.14792126E+00,+6.47600628E+00
-49.10000E-03,+120.97363916E+00,+120.97586036E+00,+936.77281E-03,+60.82528E-03,+113.31160357E+00,+7.40115003E+00
-49.05000E-03,+121.02932323E+00,+120.97586036E+00,+945.06074E-03,+59.04379E-03,+114.39179045E+00,+7.16986409E+00
-49.00000E-03,+121.02932323E+00,+121.03132843E+00,+936.06242E-03,+56.49880E-03,+113.31160357E+00,+6.93857816E+00
-48.95000E-03,+121.00148120E+00,+121.00359440E+00,+937.60160E-03,+56.24430E-03,+113.41962226E+00,+6.70729222E+00
-48.90000E-03,+120.94579713E+00,+121.03132843E+00,+937.00961E-03,+78.64022E-03,+113.31160357E+00,+9.48272348E+00
-48.85000E-03,+120.97363916E+00,+121.00359440E+00,+939.73278E-03,+77.62222E-03,+113.63565963E+00,+9.48272348E+00
-48.80000E-03,+120.91795509E+00,+121.03132843E+00,+937.36480E-03,+86.78419E-03,+113.31160357E+00,+10.40786723E+00
-48.75000E-03,+120.97363916E+00,+120.97586036E+00,+940.67998E-03,+107.90761E-03,+113.74367832E+00,+12.95201256E+00
-48.70000E-03,+120.91795509E+00,+121.05906247E+00,+943.28475E-03,+123.43206E-03,+114.06773439E+00,+15.03358600E+00
-48.65000E-03,+120.94579713E+00,+121.03132843E+00,+940.44318E-03,+139.46550E-03,+113.74367832E+00,+16.88387351E+00
-48.60000E-03,+120.94579713E+00,+120.94812633E+00,+941.62717E-03,+166.69691E-03,+113.85169701E+00,+20.12187665E+00
-48.55000E-03,+120.91795509E+00,+120.97586036E+00,+945.06074E-03,+189.09283E-03,+114.28377176E+00,+22.89730791E+00
-48.50000E-03,+120.97363916E+00,+120.97586036E+00,+946.00793E-03,+222.68671E-03,+114.39179045E+00,+26.82916887E+00
-48.45000E-03,+120.97363916E+00,+121.00359440E+00,+948.13911E-03,+233.37567E-03,+114.71584651E+00,+28.21688450E+00
-48.40000E-03,+120.89011306E+00,+120.94812633E+00,+949.32310E-03,+252.71760E-03,+114.71584651E+00,+30.52974389E+00
-48.35000E-03,+120.91795509E+00,+120.92039229E+00,+953.70386E-03,+270.78703E-03,+115.36395864E+00,+32.84260327E+00
-48.30000E-03,+120.80658696E+00,+120.86492422E+00,+961.04460E-03,+313.28838E-03,+116.12008946E+00,+37.93089392E+00
-48.25000E-03,+120.80658696E+00,+120.83719019E+00,+962.46539E-03,+348.66376E-03,+116.22810814E+00,+42.09404081E+00
-48.20000E-03,+120.80658696E+00,+120.78172212E+00,+960.45261E-03,+375.13166E-03,+116.01207077E+00,+45.33204395E+00
-48.15000E-03,+120.80658696E+00,+120.83719019E+00,+959.62381E-03,+393.71009E-03,+115.90405208E+00,+47.64490334E+00
-48.10000E-03,+120.69521882E+00,+120.75398808E+00,+967.31975E-03,+411.77953E-03,+116.76820158E+00,+49.72647678E+00
-48.05000E-03,+120.66737678E+00,+120.67078598E+00,+971.46371E-03,+462.93385E-03,+117.20027633E+00,+55.97119712E+00
-48.00000E-03,+120.63953475E+00,+120.61531791E+00,+974.42369E-03,+497.80022E-03,+117.52433240E+00,+60.13434402E+00
-47.95000E-03,+120.58385068E+00,+120.64305194E+00,+979.39645E-03,+517.14215E-03,+118.06442584E+00,+62.44720340E+00
-47.90000E-03,+120.55600865E+00,+120.64305194E+00,+981.88282E-03,+549.20904E-03,+118.38848190E+00,+66.14777842E+00
-47.85000E-03,+120.52816661E+00,+120.47664773E+00,+986.02679E-03,+592.72838E-03,+118.82055665E+00,+71.46735500E+00
-47.80000E-03,+120.44464051E+00,+120.47664773E+00,+991.35474E-03,+630.90325E-03,+119.36065009E+00,+76.09307377E+00
-47.75000E-03,+120.50032458E+00,+120.42117966E+00,+987.09238E-03,+665.26063E-03,+118.92857534E+00,+80.02493473E+00
-47.70000E-03,+120.44464051E+00,+120.47664773E+00,+989.34196E-03,+687.40205E-03,+119.14461272E+00,+82.80036599E+00
-47.65000E-03,+120.41679848E+00,+120.36571159E+00,+990.17075E-03,+716.66944E-03,+119.25263140E+00,+86.26965507E+00
-47.60000E-03,+120.30543034E+00,+120.31024352E+00,+1.00627302E+00,+760.95228E-03,+121.08894910E+00,+91.58923166E+00
