x-axis,V1,V2,I1,I2,P1,P2
second,Volt,Volt,Ampere,Ampere,Watt,Watt
-50.00000E-03,+186.04047339E+00,+186.06764034E+00,+1.73894082E+00,+2.63941008E+00,+323.52104233E+00,+491.02004748E+00
-49.95000E-03,+185.98478932E+00,+186.01217227E+00,+1.74785063E+00,+2.67631245E+00,+325.14677621E+00,+497.72733970E+00
-49.90000E-03,+185.90126322E+00,+185.95670420E+00,+1.75599675E+00,+2.72084979E+00,+326.54026240E+00,+506.05363349E+00
-49.85000E-03,+185.92910525E+00,+185.92897017E+00,+1.75726958E+00,+2.76920462E+00,+326.77251009E+00,+514.84249915E+00
-49.80000E-03,+185.87342118E+00,+185.90123613E+00,+1.76897962E+00,+2.80076250E+00,+328.86273937E+00,+520.62464761E+00
-49.75000E-03,+185.76205305E+00,+185.76256596E+00,+1.77687117E+00,+2.85471631E+00,+330.02397786E+00,+530.33865703E+00
-49.70000E-03,+185.76205305E+00,+185.79029999E+00,+1.77458007E+00,+2.89314567E+00,+329.55948246E+00,+537.50852113E+00
-49.65000E-03,+185.76205305E+00,+185.73483192E+00,+1.77661660E+00,+2.92699405E+00,+330.02397786E+00,+543.75324147E+00
-49.60000E-03,+185.67852694E+00,+185.73483192E+00,+1.78883577E+00,+2.96058793E+00,+332.11420713E+00,+549.99796181E+00
-49.55000E-03,+185.62284288E+00,+185.70709789E+00,+1.78654468E+00,+3.01912272E+00,+331.64971174E+00,+560.63711498E+00
-49.50000E-03,+185.70636898E+00,+185.76256596E+00,+1.77559833E+00,+3.03948265E+00,+329.79173016E+00,+564.56897593E+00
-49.45000E-03,+185.78989508E+00,+185.84576806E+00,+1.77177984E+00,+3.05322560E+00,+329.09498707E+00,+567.34440720E+00
-49.40000E-03,+185.67852694E+00,+185.79029999E+00,+1.78145335E+00,+3.06824105E+00,+330.72072095E+00,+570.11983846E+00
-49.35000E-03,+185.56715881E+00,+185.62389578E+00,+1.79036317E+00,+3.12194036E+00,+332.34645483E+00,+579.60256194E+00
-49.30000E-03,+185.65068491E+00,+185.67936385E+00,+1.78603554E+00,+3.15044426E+00,+331.64971174E+00,+584.92213852E+00
-49.25000E-03,+185.70636898E+00,+185.67936385E+00,+1.78119879E+00,+3.17156768E+00,+330.72072095E+00,+588.85399948E+00
-49.20000E-03,+185.62284288E+00,+185.62389578E+00,+1.77916226E+00,+3.17385817E+00,+330.25622555E+00,+589.08528542E+00
-49.15000E-03,+185.56715881E+00,+185.59616175E+00,+1.79239970E+00,+3.18149315E+00,+332.57870253E+00,+590.47300105E+00
-49.10000E-03,+185.65068491E+00,+185.56842771E+00,+1.78985403E+00,+3.20312557E+00,+332.34645483E+00,+594.40486200E+00
-49.05000E-03,+185.59500084E+00,+185.59616175E+00,+1.79265426E+00,+3.21966801E+00,+332.81095022E+00,+597.64286514E+00
-49.00000E-03,+185.56715881E+00,+185.62389578E+00,+1.79825472E+00,+3.23544695E+00,+333.73994101E+00,+600.64958234E+00
-48.95000E-03,+185.51147474E+00,+185.56842771E+00,+1.80130951E+00,+3.24944440E+00,+334.20443641E+00,+602.96244173E+00
-48.90000E-03,+185.62284288E+00,+185.56842771E+00,+1.79901841E+00,+3.27260382E+00,+333.97218871E+00,+607.35687456E+00
-48.85000E-03,+185.62284288E+00,+185.67936385E+00,+1.80181864E+00,+3.23748295E+00,+334.43668411E+00,+601.11215422E+00
-48.80000E-03,+185.76205305E+00,+185.81803403E+00,+1.78552641E+00,+3.32172214E+00,+331.64971174E+00,+617.30216992E+00
-48.75000E-03,+185.87342118E+00,+185.90123613E+00,+1.76312460E+00,+3.25911537E+00,+327.70150088E+00,+605.96915893E+00
-48.70000E-03,+185.87342118E+00,+185.87350210E+00,+1.76236090E+00,+3.22526699E+00,+327.46925319E+00,+599.49315265E+00
-48.65000E-03,+185.67852694E+00,+185.70709789E+00,+1.77330724E+00,+3.17487617E+00,+329.32723476E+00,+589.54785729E+00
-48.60000E-03,+185.59500084E+00,+185.59616175E+00,+1.79239970E+00,+3.23290196E+00,+332.57870253E+00,+599.95572453E+00
