x-axis,V1,V2,I1,I2,P1,P2
second,Volt,Volt,Ampere,Ampere,Watt,Watt
-50.00000E-03,+182.00337841E+00,+181.96300317E+00,+2.12568061E+00,+316.01370E-03,+386.75847078E+00,+57.53801141E+00
-49.95000E-03,+181.94769434E+00,+181.96300317E+00,+2.13338834E+00,+317.66534E-03,+388.26532196E+00,+58.03834195E+00
-49.90000E-03,+181.86416824E+00,+181.90753510E+00,+2.12953447E+00,+369.41671E-03,+387.26075451E+00,+67.04429156E+00
-49.85000E-03,+181.83632621E+00,+181.87980107E+00,+2.14494993E+00,+448.14486E-03,+390.27445688E+00,+81.55387705E+00
-49.80000E-03,+181.91985231E+00,+181.93526914E+00,+2.14219717E+00,+519.16536E-03,+389.77217315E+00,+94.56247093E+00
-49.75000E-03,+181.75280010E+00,+181.87980107E+00,+2.14439937E+00,+543.93995E-03,+389.77217315E+00,+99.06544574E+00
-49.70000E-03,+181.78064214E+00,+181.79659896E+00,+2.15265765E+00,+599.54515E-03,+391.27902433E+00,+109.07205642E+00
-49.65000E-03,+181.69711603E+00,+181.71339686E+00,+2.15816317E+00,+679.92494E-03,+392.28359179E+00,+123.58164190E+00
-49.60000E-03,+181.64143197E+00,+181.68566282E+00,+2.16421924E+00,+759.75418E-03,+393.28815924E+00,+138.09122739E+00
-49.55000E-03,+181.72495807E+00,+181.76886493E+00,+2.15596096E+00,+829.67359E-03,+391.78130806E+00,+150.59949074E+00
-49.50000E-03,+181.64143197E+00,+181.63019475E+00,+2.16697200E+00,+886.93043E-03,+393.79044297E+00,+161.10643196E+00
-49.45000E-03,+181.69711603E+00,+181.65792879E+00,+2.15816317E+00,+943.08617E-03,+392.28359179E+00,+171.11304264E+00
-49.40000E-03,+181.69711603E+00,+181.65792879E+00,+2.15320820E+00,+1.01851104E+00,+391.27902433E+00,+185.12229759E+00
-49.35000E-03,+181.55790586E+00,+181.54699265E+00,+2.16917421E+00,+1.07411624E+00,+393.79044297E+00,+195.12890827E+00
-49.30000E-03,+181.44653773E+00,+181.46379054E+00,+2.17908414E+00,+1.16165314E+00,+395.29729416E+00,+210.63915483E+00
-49.25000E-03,+181.39085366E+00,+181.43605651E+00,+2.18789297E+00,+1.22771872E+00,+396.80414534E+00,+222.64708764E+00
-49.20000E-03,+181.30732755E+00,+181.32512037E+00,+2.19229738E+00,+1.28057118E+00,+397.30642907E+00,+232.15336779E+00
-49.15000E-03,+181.19595942E+00,+181.24191826E+00,+2.19890400E+00,+1.33727747E+00,+398.31099653E+00,+242.15997847E+00
-49.10000E-03,+181.11243331E+00,+181.04778002E+00,+2.21487001E+00,+1.41380344E+00,+401.32469890E+00,+256.16923342E+00
-49.05000E-03,+180.94538111E+00,+180.99231195E+00,+2.22643160E+00,+1.53877750E+00,+402.83155008E+00,+278.68410745E+00
-49.00000E-03,+180.94538111E+00,+180.96457791E+00,+2.23524043E+00,+1.62356166E+00,+404.33840127E+00,+293.69402347E+00
-48.95000E-03,+180.86185500E+00,+180.88137581E+00,+2.23964484E+00,+1.69843599E+00,+404.84068500E+00,+307.20294789E+00
-48.90000E-03,+180.88969704E+00,+180.88137581E+00,+2.24515036E+00,+1.78211906E+00,+406.34753618E+00,+322.21286391E+00
-48.85000E-03,+180.72264483E+00,+180.77043967E+00,+2.25781305E+00,+1.87956579E+00,+407.85438737E+00,+339.72443261E+00
-48.80000E-03,+180.61127670E+00,+180.60403546E+00,+2.26717243E+00,+1.97811361E+00,+409.36123855E+00,+357.23600130E+00
-48.75000E-03,+180.55559263E+00,+180.57630142E+00,+2.28479009E+00,+2.05629122E+00,+412.37494092E+00,+371.24525625E+00
-48.70000E-03,+180.41638246E+00,+180.49309932E+00,+2.28203733E+00,+2.13446882E+00,+411.87265719E+00,+385.25451120E+00
-48.65000E-03,+180.30501432E+00,+180.38216318E+00,+2.29470002E+00,+2.21705080E+00,+413.88179210E+00,+399.76409669E+00
-48.60000E-03,+180.24933025E+00,+180.27122704E+00,+2.30901437E+00,+2.31449753E+00,+416.39321075E+00,+417.27566538E+00
-48.55000E-03,+180.27717228E+00,+180.35442914E+00,+2.30516051E+00,+2.38056311E+00,+415.38864329E+00,+429.28359820E+00
-48.50000E-03,+180.19364618E+00,+180.21575897E+00,+2.31176713E+00,+2.44442651E+00,+416.39321075E+00,+440.29086995E+00
-48.45000E-03,+180.02659397E+00,+180.10482283E+00,+2.32442982E+00,+2.53691832E+00,+418.40234566E+00,+456.80177757E+00
-48.40000E-03,+179.88738380E+00,+179.91068459E+00,+2.34259803E+00,+2.63326396E+00,+421.41604803E+00,+473.81301572E+00
-48.35000E-03,+179.74817363E+00,+179.79974845E+00,+2.35250796E+00,+2.75603583E+00,+422.92289921E+00,+495.32722869E+00
-48.30000E-03,+179.74817363E+00,+179.74428038E+00,+2.35526072E+00,+2.83696617E+00,+423.42518294E+00,+509.83681417E+00
-48.25000E-03,+179.66464753E+00,+179.66107827E+00,+2.36462010E+00,+2.91514377E+00,+424.93203413E+00,+523.84606913E+00
-48.20000E-03,+179.58112143E+00,+179.60561020E+00,+2.37067617E+00,+2.96579405E+00,+425.93660158E+00,+532.85201874E+00
-48.15000E-03,+179.49759532E+00,+179.49467406E+00,+2.38168721E+00,+3.04066838E+00,+427.44345277E+00,+545.86061262E+00
-48.10000E-03,+179.38622719E+00,+179.41147196E+00,+2.39324880E+00,+3.14637331E+00,+429.45258768E+00,+564.37284238E+00
-48.05000E-03,+179.35838515E+00,+179.30053582E+00,+2.40260818E+00,+3.25317933E+00,+430.95943887E+00,+583.38540268E+00
-48.00000E-03,+179.24701701E+00,+179.24506775E+00,+2.40536094E+00,+3.32970530E+00,+430.95943887E+00,+596.89432710E+00
-47.95000E-03,+179.21917498E+00,+179.13413161E+00,+2.41031591E+00,+3.41724219E+00,+431.96400632E+00,+611.90424312E+00
-47.90000E-03,+179.13564888E+00,+179.10639757E+00,+2.42848412E+00,+3.48165613E+00,+434.97770869E+00,+623.41184540E+00
-47.85000E-03,+179.07996481E+00,+179.07866354E+00,+2.43509074E+00,+3.56423811E+00,+435.98227615E+00,+638.42176142E+00
-47.80000E-03,+179.05212277E+00,+179.05092950E+00,+2.43619184E+00,+3.61048402E+00,+435.98227615E+00,+646.42704996E+00
-47.75000E-03,+178.94075464E+00,+178.93999336E+00,+2.44389957E+00,+3.68811108E+00,+437.48912733E+00,+659.93597438E+00
-47.70000E-03,+178.94075464E+00,+178.93999336E+00,+2.44334902E+00,+3.77674906E+00,+436.98684361E+00,+675.94655147E+00
-47.65000E-03,+178.82938650E+00,+178.91225933E+00,+2.45215785E+00,+3.84281465E+00,+438.49369479E+00,+687.45415376E+00
-47.60000E-03,+178.77370243E+00,+178.88452529E+00,+2.46647219E+00,+3.90337476E+00,+441.00511343E+00,+698.46142550E+00
-47.55000E-03,+178.71801836E+00,+178.77358915E+00,+2.46371943E+00,+3.98045127E+00,+440.50282970E+00,+711.47001939E+00
-47.50000E-03,+178.71801836E+00,+178.74585512E+00,+2.47417992E+00,+4.00082149E+00,+442.00968089E+00,+714.97233313E+00
-47.45000E-03,+178.49528209E+00,+178.60718494E+00,+2.48519096E+00,+4.05972997E+00,+443.51653207E+00,+724.97894381E+00
-47.40000E-03,+178.52312412E+00,+178.57945091E+00,+2.48464040E+00,+4.09881877E+00,+443.51653207E+00,+731.98357128E+00
-47.35000E-03,+178.35607192E+00,+178.41304670E+00,+2.50115696E+00,+4.17974911E+00,+446.02795071E+00,+745.49249570E+00
-47.30000E-03,+178.32822988E+00,+178.35757863E+00,+2.50721303E+00,+4.24856742E+00,+447.03251817E+00,+758.00075905E+00
-47.25000E-03,+178.35607192E+00,+178.38531266E+00,+2.49785365E+00,+4.31353191E+00,+445.52566699E+00,+769.50836134E+00
-47.20000E-03,+178.41175598E+00,+178.41304670E+00,+2.49455034E+00,+4.34160978E+00,+445.02338326E+00,+774.51166668E+00
-47.15000E-03,+178.38391395E+00,+178.38531266E+00,+2.49565144E+00,+4.38069859E+00,+445.02338326E+00,+781.51629415E+00
-47.10000E-03,+178.41175598E+00,+178.41304670E+00,+2.50335917E+00,+4.43244996E+00,+446.53023444E+00,+791.02257430E+00
-47.05000E-03,+178.38391395E+00,+178.44078073E+00,+2.50115696E+00,+4.45006745E+00,+446.02795071E+00,+794.02455750E+00
-47.00000E-03,+178.30038785E+00,+178.32984459E+00,+2.51602186E+00,+4.47869587E+00,+448.53936936E+00,+798.52753231E+00
-46.95000E-03,+178.24470378E+00,+178.24664249E+00,+2.52703289E+00,+4.52604287E+00,+450.54850427E+00,+806.53282085E+00
-46.90000E-03,+178.21686174E+00,+178.24664249E+00,+2.52538124E+00,+4.52934614E+00,+450.04622054E+00,+807.53348192E+00
-46.85000E-03,+178.04980954E+00,+178.19117442E+00,+2.52868455E+00,+4.58164806E+00,+450.04622054E+00,+816.53943153E+00
-46.80000E-03,+178.18901971E+00,+178.16344039E+00,+2.53143731E+00,+4.57449096E+00,+451.05078800E+00,+815.03843993E+00
-46.75000E-03,+178.13333564E+00,+178.10797232E+00,+2.52538124E+00,+4.60477102E+00,+450.04622054E+00,+820.04174527E+00
-46.70000E-03,+178.16117767E+00,+178.19117442E+00,+2.52923510E+00,+4.62128741E+00,+450.54850427E+00,+823.54405901E+00
-46.65000E-03,+178.10549361E+00,+178.19117442E+00,+2.52758345E+00,+4.66533113E+00,+450.04622054E+00,+831.54934755E+00
-46.60000E-03,+178.07765157E+00,+178.16344039E+00,+2.53198786E+00,+4.61082703E+00,+451.05078800E+00,+821.54273687E+00
-46.55000E-03,+178.07765157E+00,+178.13570635E+00,+2.54024614E+00,+4.61633249E+00,+452.55763918E+00,+822.54339794E+00
-46.50000E-03,+177.99412547E+00,+178.02477021E+00,+2.54905497E+00,+4.64606200E+00,+453.56220664E+00,+827.04637275E+00
-46.45000E-03,+178.10549361E+00,+178.08023828E+00,+2.53859448E+00,+4.66588168E+00,+452.05535545E+00,+831.04901702E+00
-46.40000E-03,+178.10549361E+00,+178.05250425E+00,+2.53363952E+00,+4.59486118E+00,+451.05078800E+00,+818.04042314E+00
-46.35000E-03,+177.96628343E+00,+177.99703618E+00,+2.54189779E+00,+4.59706337E+00,+452.55763918E+00,+818.04042314E+00
-46.30000E-03,+177.91059937E+00,+177.88610004E+00,+2.55951545E+00,+4.59045681E+00,+455.57134155E+00,+816.53943153E+00
-46.25000E-03,+177.77138919E+00,+177.83063197E+00,+2.56612207E+00,+4.57504150E+00,+456.07362528E+00,+813.53744833E+00
-46.20000E-03,+177.74354716E+00,+177.80289793E+00,+2.56722318E+00,+4.58164806E+00,+456.07362528E+00,+814.53810940E+00
-46.15000E-03,+177.79923123E+00,+177.77516390E+00,+2.57052649E+00,+4.58219861E+00,+457.07819274E+00,+814.53810940E+00
-46.10000E-03,+177.82707326E+00,+177.80289793E+00,+2.56226821E+00,+4.50126827E+00,+455.57134155E+00,+800.52885444E+00
-46.05000E-03,+177.82707326E+00,+177.88610004E+00,+2.55456049E+00,+4.51338030E+00,+454.06449037E+00,+803.03050712E+00
-46.00000E-03,+177.88275733E+00,+177.85836600E+00,+2.55951545E+00,+4.44841581E+00,+455.06905782E+00,+791.02257430E+00
