x-axis,V1,V2,I1,I2,P1,P2
second,Volt,Volt,Ampere,Ampere,Watt,Watt
-50.00000E-03,+399.21206442E+00,+399.25449790E+00,+4.06967912E+00,+6.09730261E+00,+1.62444139208E+03,+2.43388839284E+03
-49.95000E-03,+399.27193426E+00,+399.19485426E+00,+4.07463409E+00,+6.24815235E+00,+1.62660155350E+03,+2.49414380840E+03
-49.90000E-03,+399.33180409E+00,+399.37378517E+00,+4.06692636E+00,+6.33734089E+00,+1.62444139208E+03,+2.53072745357E+03
-49.85000E-03,+399.21206442E+00,+399.19485426E+00,+4.07573519E+00,+6.38358679E+00,+1.62660155350E+03,+2.54794328658E+03
-49.80000E-03,+399.03245491E+00,+398.95627972E+00,+4.09004954E+00,+6.46396658E+00,+1.63200195707E+03,+2.57914698393E+03
-49.75000E-03,+398.73310573E+00,+398.89663608E+00,+4.11262216E+00,+6.58013190E+00,+1.63956252206E+03,+2.62433854560E+03
-49.70000E-03,+398.73310573E+00,+398.83699245E+00,+4.11757713E+00,+6.68088191E+00,+1.64172268348E+03,+2.66415015945E+03
-49.65000E-03,+398.61336606E+00,+398.59841790E+00,+4.12748706E+00,+6.74584640E+00,+1.64496292562E+03,+2.68889791941E+03
-49.60000E-03,+398.55349623E+00,+398.71770518E+00,+4.13079037E+00,+6.87412373E+00,+1.64604300633E+03,+2.74054541847E+03
-49.55000E-03,+398.73310573E+00,+398.71770518E+00,+4.13189148E+00,+6.95835735E+00,+1.64712308705E+03,+2.77390109494E+03
-49.50000E-03,+398.91271524E+00,+398.95627972E+00,+4.12032989E+00,+6.98258140E+00,+1.64388284491E+03,+2.78573698014E+03
-49.45000E-03,+399.03245491E+00,+398.89663608E+00,+4.12253209E+00,+7.05360190E+00,+1.64496292562E+03,+2.81371270879E+03
-49.40000E-03,+398.85284541E+00,+399.01592335E+00,+4.12968927E+00,+7.11911693E+00,+1.64712308705E+03,+2.84061244788E+03
-49.35000E-03,+398.91271524E+00,+398.89663608E+00,+4.12418375E+00,+7.18518251E+00,+1.64496292562E+03,+2.86643619741E+03
-49.30000E-03,+398.85284541E+00,+398.95627972E+00,+4.12803761E+00,+7.25234919E+00,+1.64604300633E+03,+2.89333593650E+03
-49.25000E-03,+398.91271524E+00,+399.01592335E+00,+4.11262216E+00,+7.30410056E+00,+1.64064260277E+03,+2.91485572777E+03
-49.20000E-03,+399.15219458E+00,+399.19485426E+00,+4.10051002E+00,+7.31235876E+00,+1.63632227992E+03,+2.91915968602E+03
-49.15000E-03,+399.09232475E+00,+399.13521063E+00,+4.10381333E+00,+7.33713335E+00,+1.63740236063E+03,+2.92884359210E+03
-49.10000E-03,+399.09232475E+00,+399.07556699E+00,+4.10491444E+00,+7.38227816E+00,+1.63848244134E+03,+2.94605942511E+03
-49.05000E-03,+399.03245491E+00,+399.07556699E+00,+4.10216168E+00,+7.42136697E+00,+1.63740236063E+03,+2.96219926857E+03
-49.00000E-03,+399.09232475E+00,+399.07556699E+00,+4.10711664E+00,+7.38558144E+00,+1.63956252206E+03,+2.94713541468E+03
-48.95000E-03,+398.97258508E+00,+398.89663608E+00,+4.10876830E+00,+7.42356915E+00,+1.63956252206E+03,+2.96112327900E+03
-48.90000E-03,+398.91271524E+00,+398.83699245E+00,+4.10876830E+00,+7.44063609E+00,+1.63956252206E+03,+2.96757921638E+03
