x-axis,V1,V2,I1,I2,P1,P2
second,Volt,Volt,Ampere,Ampere,Watt,Watt
-50.00000E-03,+395.38039494E+00,+395.43730521E+00,+3.04124830E+00,+5.29350470E+00,+1.20212983337E+03,+2.09279970118E+03
-49.95000E-03,+395.44026477E+00,+395.43730521E+00,+3.03519223E+00,+5.22964131E+00,+1.19996967194E+03,+2.06805194122E+03
-49.90000E-03,+395.61987428E+00,+395.49694884E+00,+3.01702402E+00,+5.14210441E+00,+1.19348918766E+03,+2.03362027519E+03
-49.85000E-03,+395.61987428E+00,+395.61623611E+00,+3.00766464E+00,+5.11347599E+00,+1.19024894552E+03,+2.02286037955E+03
-49.80000E-03,+395.73961395E+00,+395.61623611E+00,+3.00105802E+00,+5.05346642E+00,+1.18808878410E+03,+1.99918860915E+03
-49.75000E-03,+395.91922346E+00,+395.91445429E+00,+2.97628319E+00,+4.99841177E+00,+1.17836805768E+03,+1.97874480744E+03
-49.70000E-03,+395.97909329E+00,+395.97409793E+00,+2.96196884E+00,+4.90536941E+00,+1.17296765412E+03,+1.94216116228E+03
-49.65000E-03,+395.97909329E+00,+396.09338520E+00,+2.95701387E+00,+4.82664126E+00,+1.17080749269E+03,+1.91203345450E+03
-49.60000E-03,+396.15870280E+00,+396.15302884E+00,+2.95921608E+00,+4.80902377E+00,+1.17188757341E+03,+1.90557751712E+03
-49.55000E-03,+396.15870280E+00,+396.15302884E+00,+2.94985670E+00,+4.75121639E+00,+1.16864733127E+03,+1.88190574672E+03
-49.50000E-03,+396.27844247E+00,+396.39160338E+00,+2.93389070E+00,+4.65046638E+00,+1.16216684699E+03,+1.84317012243E+03
-49.45000E-03,+396.39818214E+00,+396.33195974E+00,+2.92728407E+00,+4.54916582E+00,+1.16000668557E+03,+1.80335850858E+03
-49.40000E-03,+396.39818214E+00,+396.45124702E+00,+2.92508187E+00,+4.45887619E+00,+1.16000668557E+03,+1.76785085298E+03
-49.35000E-03,+396.45805198E+00,+396.57053429E+00,+2.91407083E+00,+4.40877646E+00,+1.15568636271E+03,+1.74848304084E+03
-49.30000E-03,+396.69753132E+00,+396.57053429E+00,+2.90526200E+00,+4.32729557E+00,+1.15244612058E+03,+1.71620335393E+03
-49.25000E-03,+396.75740116E+00,+396.68982156E+00,+2.89204876E+00,+4.22324228E+00,+1.14704571701E+03,+1.67531575051E+03
-49.20000E-03,+396.69753132E+00,+396.86875247E+00,+2.88103772E+00,+4.12579555E+00,+1.14272539416E+03,+1.63765611579E+03
-49.15000E-03,+396.93701066E+00,+397.04768337E+00,+2.86507172E+00,+4.01513570E+00,+1.13732499060E+03,+1.59461653324E+03
-49.10000E-03,+396.99688050E+00,+396.92839610E+00,+2.85956620E+00,+3.93640755E+00,+1.13516482917E+03,+1.56233684633E+03
-49.05000E-03,+396.99688050E+00,+397.10732701E+00,+2.84084744E+00,+3.87474634E+00,+1.12760426418E+03,+1.53866507594E+03
-49.00000E-03,+397.11662017E+00,+397.22661428E+00,+2.82322978E+00,+3.78335562E+00,+1.12112377990E+03,+1.50315742034E+03
-48.95000E-03,+397.29622968E+00,+397.28625792E+00,+2.82047702E+00,+3.67434741E+00,+1.12004369919E+03,+1.46011783779E+03
-48.90000E-03,+397.29622968E+00,+397.46518882E+00,+2.79294943E+00,+3.56203592E+00,+1.10924289206E+03,+1.41600226569E+03
-48.85000E-03,+397.53570902E+00,+397.52483246E+00,+2.78909556E+00,+3.47504958E+00,+1.10924289206E+03,+1.38157059965E+03
-48.80000E-03,+397.65544869E+00,+397.70376337E+00,+2.77863508E+00,+3.35943481E+00,+1.10492256921E+03,+1.33637903798E+03
-48.75000E-03,+397.77518836E+00,+397.76340700E+00,+2.76487128E+00,+3.25593206E+00,+1.09952216565E+03,+1.29549143456E+03
-48.70000E-03,+397.89492803E+00,+397.82305064E+00,+2.75551190E+00,+3.15573260E+00,+1.09628192351E+03,+1.25567982071E+03
-48.65000E-03,+397.95479787E+00,+397.88269427E+00,+2.75055694E+00,+3.07370117E+00,+1.09412176208E+03,+1.22340013380E+03
-48.60000E-03,+398.13440738E+00,+398.06162518E+00,+2.72963597E+00,+2.95808640E+00,+1.08656119709E+03,+1.17713258257E+03
-48.55000E-03,+398.25414705E+00,+398.24055609E+00,+2.71146776E+00,+2.85238147E+00,+1.08008071282E+03,+1.13624497915E+03
-48.50000E-03,+398.25414705E+00,+398.35984336E+00,+2.70816445E+00,+2.71694703E+00,+1.07900063210E+03,+1.08244550097E+03
-48.45000E-03,+398.43375656E+00,+398.53877427E+00,+2.69825451E+00,+2.65913965E+00,+1.07468030925E+03,+1.05984972014E+03
-48.40000E-03,+398.73310573E+00,+398.53877427E+00,+2.68228851E+00,+2.55288417E+00,+1.06927990569E+03,+1.01788612716E+03
-48.35000E-03,+398.67323590E+00,+398.83699245E+00,+2.67072692E+00,+2.44772979E+00,+1.06495958284E+03,+975.92253418E+00
-48.30000E-03,+398.85284541E+00,+398.83699245E+00,+2.65971589E+00,+2.35633907E+00,+1.06063925999E+03,+939.33888902E+00
-48.25000E-03,+398.91271524E+00,+398.89663608E+00,+2.64595209E+00,+2.23576938E+00,+1.05523885642E+03,+891.99534822E+00
-48.20000E-03,+399.15219458E+00,+399.01592335E+00,+2.63383995E+00,+2.13667101E+00,+1.05091853357E+03,+852.18373436E+00
-48.15000E-03,+399.15219458E+00,+399.19485426E+00,+2.62723333E+00,+2.03702209E+00,+1.04875837215E+03,+813.44811007E+00
-48.10000E-03,+399.21206442E+00,+399.25449790E+00,+2.61842450E+00,+1.94177754E+00,+1.04551813001E+03,+775.78847535E+00
-48.05000E-03,+399.27193426E+00,+399.37378517E+00,+2.59970574E+00,+1.85864502E+00,+1.03795756502E+03,+742.43279888E+00
-48.00000E-03,+399.39167393E+00,+399.31414153E+00,+2.59805408E+00,+1.75349064E+00,+1.03795756502E+03,+700.46920590E+00
-47.95000E-03,+399.51141360E+00,+399.55271608E+00,+2.58814415E+00,+1.64338133E+00,+1.03363724217E+03,+656.35363379E+00
-47.90000E-03,+399.51141360E+00,+399.55271608E+00,+2.57768366E+00,+1.54978843E+00,+1.02931691931E+03,+618.69399906E+00
-47.85000E-03,+399.69102311E+00,+399.73164698E+00,+2.57217814E+00,+1.45344279E+00,+1.02823683860E+03,+581.03436434E+00
-47.80000E-03,+399.75089294E+00,+399.67200335E+00,+2.56006600E+00,+1.38352338E+00,+1.02391651575E+03,+553.05863569E+00
-47.75000E-03,+399.75089294E+00,+399.85093425E+00,+2.55676269E+00,+1.27561627E+00,+1.02175635433E+03,+510.01905314E+00
-47.70000E-03,+399.87063261E+00,+399.91057789E+00,+2.54079669E+00,+1.17431571E+00,+1.01635595076E+03,+469.13144973E+00
-47.65000E-03,+399.93050245E+00,+399.97022153E+00,+2.53529117E+00,+1.08457663E+00,+1.01419578934E+03,+433.62379413E+00
-47.60000E-03,+399.99037228E+00,+399.97022153E+00,+2.52978565E+00,+1.03722963E+00,+1.01203562791E+03,+415.33197155E+00
-47.55000E-03,+399.99037228E+00,+400.02986516E+00,+2.52538124E+00,+970.61350E-03,+1.00987546648E+03,+388.43223246E+00
-47.50000E-03,+400.16998179E+00,+400.08950880E+00,+2.51216799E+00,+891.88535E-03,+1.00555514363E+03,+357.22853511E+00
-47.45000E-03,+400.16998179E+00,+400.26843971E+00,+2.50776358E+00,+810.95501E-03,+1.00339498221E+03,+324.94884820E+00
-47.40000E-03,+400.05024212E+00,+400.14915243E+00,+2.50666248E+00,+748.19271E-03,+1.00231490149E+03,+299.12509868E+00
-47.35000E-03,+400.28972146E+00,+400.26843971E+00,+2.50170751E+00,+676.07112E-03,+1.00123482078E+03,+270.07338046E+00
-47.30000E-03,+400.22985163E+00,+400.32808334E+00,+2.49730310E+00,+615.51100E-03,+999.07465936E+00,+246.40161006E+00
-47.25000E-03,+400.16998179E+00,+400.26843971E+00,+2.50170751E+00,+538.98503E-03,+1.00123482078E+03,+216.27390228E+00
-47.20000E-03,+400.28972146E+00,+400.32808334E+00,+2.50170751E+00,+485.03148E-03,+1.00123482078E+03,+193.67812145E+00
-47.15000E-03,+400.28972146E+00,+400.26843971E+00,+2.49510089E+00,+423.92081E-03,+999.07465936E+00,+170.00635105E+00
-47.10000E-03,+400.28972146E+00,+400.32808334E+00,+2.49950530E+00,+388.13529E-03,+1.00015474007E+03,+154.94249716E+00
-47.05000E-03,+400.28972146E+00,+400.32808334E+00,+2.49455034E+00,+334.18173E-03,+999.07465936E+00,+133.42270589E+00
-47.00000E-03,+400.34959130E+00,+400.32808334E+00,+2.49289868E+00,+284.08200E-03,+997.99457864E+00,+114.05489374E+00
-46.95000E-03,+400.22985163E+00,+400.26843971E+00,+2.49565144E+00,+214.71314E-03,+999.07465936E+00,+86.07916509E+00
-46.90000E-03,+400.22985163E+00,+400.32808334E+00,+2.49730310E+00,+196.54510E-03,+999.07465936E+00,+78.54723814E+00
-46.85000E-03,+400.22985163E+00,+400.20879607E+00,+2.50115696E+00,+172.87160E-03,+1.00123482078E+03,+68.86333207E+00
-46.80000E-03,+400.28972146E+00,+400.20879607E+00,+2.50280861E+00,+137.08608E-03,+1.00231490149E+03,+54.87546774E+00
-46.75000E-03,+400.34959130E+00,+400.32808334E+00,+2.50501082E+00,+143.14209E-03,+1.00339498221E+03,+57.02744687E+00
-46.70000E-03,+400.28972146E+00,+400.38772698E+00,+2.50556137E+00,+109.00821E-03,+1.00339498221E+03,+44.11557211E+00
-46.65000E-03,+400.22985163E+00,+400.26843971E+00,+2.49455034E+00,+87.53690E-03,+997.99457864E+00,+35.50765560E+00
