x-axis,V1,V2,I1,I2,P1,P2
second,Volt,Volt,Ampere,Ampere,Watt,Watt
-50.00000E-03,+401.24763883E+00,+401.28238151E+00,+1.90568160E+00,+631.47685E-03,+764.59897077E+00,+253.93353701E+00
-49.95000E-03,+401.42724834E+00,+401.40166879E+00,+1.89906288E+00,+650.74598E-03,+762.10191339E+00,+261.46546395E+00
-49.90000E-03,+401.18776900E+00,+401.22273788E+00,+1.91764620E+00,+678.82385E-03,+769.09367406E+00,+272.22535959E+00
-49.85000E-03,+400.94828965E+00,+401.04380697E+00,+1.93801149E+00,+765.25965E-03,+777.08425769E+00,+306.65702562E+00
-49.80000E-03,+400.88841982E+00,+400.86487606E+00,+1.94030258E+00,+842.88671E-03,+778.08308064E+00,+337.86072297E+00
-49.75000E-03,+401.00815949E+00,+400.92451970E+00,+1.94870326E+00,+903.99737E-03,+781.57896098E+00,+362.60848293E+00
-49.70000E-03,+400.76868015E+00,+400.86487606E+00,+1.94870326E+00,+946.38945E-03,+781.07954950E+00,+379.82431595E+00
-49.65000E-03,+400.70881031E+00,+400.74558879E+00,+1.95914047E+00,+1.03282525E+00,+785.07484131E+00,+414.25598198E+00
-49.60000E-03,+400.64894048E+00,+400.74558879E+00,+1.97492357E+00,+1.11595778E+00,+791.06777903E+00,+447.61165845E+00
-49.55000E-03,+400.64894048E+00,+400.68594516E+00,+1.97670553E+00,+1.16550696E+00,+792.06660199E+00,+466.97947060E+00
-49.50000E-03,+400.52920080E+00,+400.56665788E+00,+1.99452515E+00,+1.20734850E+00,+799.05836266E+00,+483.11931405E+00
-49.45000E-03,+400.28972146E+00,+400.38772698E+00,+2.01005368E+00,+1.28552610E+00,+804.55188890E+00,+514.32301140E+00
-49.40000E-03,+400.22985163E+00,+400.26843971E+00,+2.01616327E+00,+1.36865863E+00,+807.04894629E+00,+547.67868787E+00
-49.35000E-03,+400.16998179E+00,+400.20879607E+00,+2.00445323E+00,+1.41655617E+00,+802.05483152E+00,+567.04650001E+00
-49.30000E-03,+400.11011196E+00,+400.08950880E+00,+2.02532765E+00,+1.50409307E+00,+810.54482662E+00,+601.47816605E+00
-49.25000E-03,+399.87063261E+00,+400.02986516E+00,+2.04161988E+00,+1.60869690E+00,+816.53776434E+00,+643.44175903E+00
-49.20000E-03,+399.93050245E+00,+399.91057789E+00,+2.04238358E+00,+1.67366139E+00,+817.03717582E+00,+669.26550855E+00
-49.15000E-03,+399.87063261E+00,+399.97022153E+00,+2.05409361E+00,+1.72266003E+00,+821.53187911E+00,+688.63332070E+00
-49.10000E-03,+399.81076278E+00,+399.73164698E+00,+2.06173060E+00,+1.80414092E+00,+824.52834797E+00,+720.91300761E+00
-49.05000E-03,+399.75089294E+00,+399.73164698E+00,+2.06122146E+00,+1.86525158E+00,+824.02893649E+00,+745.66076757E+00
-49.00000E-03,+399.75089294E+00,+399.79129062E+00,+2.06707648E+00,+1.91094694E+00,+826.52599388E+00,+763.95259015E+00
-48.95000E-03,+399.57128343E+00,+399.43342880E+00,+2.08795090E+00,+2.01004531E+00,+834.51657750E+00,+802.68821444E+00
-48.90000E-03,+399.45154376E+00,+399.55271608E+00,+2.10831619E+00,+2.12786226E+00,+842.00774965E+00,+850.03175524E+00
-48.85000E-03,+399.39167393E+00,+399.49307244E+00,+2.11264381E+00,+2.17520926E+00,+844.00539556E+00,+869.39956738E+00
-48.80000E-03,+399.21206442E+00,+399.31414153E+00,+2.12919061E+00,+2.25779124E+00,+849.99833328E+00,+901.67925429E+00
-48.75000E-03,+399.03245491E+00,+399.19485426E+00,+2.14191891E+00,+2.34587868E+00,+854.49303657E+00,+936.11092032E+00
-48.70000E-03,+398.97258508E+00,+399.01592335E+00,+2.14879219E+00,+2.41359590E+00,+857.48950543E+00,+963.01065941E+00
-48.65000E-03,+398.91271524E+00,+399.01592335E+00,+2.14930132E+00,+2.48131312E+00,+857.48950543E+00,+989.91039850E+00
-48.60000E-03,+398.97258508E+00,+399.01592335E+00,+2.15515634E+00,+2.55838964E+00,+859.98656281E+00,+1.02111409585E+03
-48.55000E-03,+398.79297557E+00,+398.83699245E+00,+2.16508442E+00,+2.60353445E+00,+863.48244315E+00,+1.03832992887E+03
-48.50000E-03,+398.67323590E+00,+398.83699245E+00,+2.17628533E+00,+2.68501533E+00,+867.47773496E+00,+1.07060961577E+03
-48.45000E-03,+398.67323590E+00,+398.71770518E+00,+2.17628533E+00,+2.76154130E+00,+867.47773496E+00,+1.10073732355E+03
-48.40000E-03,+398.67323590E+00,+398.65806154E+00,+2.17781272E+00,+2.80888830E+00,+868.47655792E+00,+1.12010513570E+03
-48.35000E-03,+398.49362639E+00,+398.53877427E+00,+2.19155929E+00,+2.89202082E+00,+873.47067268E+00,+1.15238482261E+03
-48.30000E-03,+398.43375656E+00,+398.41948700E+00,+2.19486865E+00,+2.95918750E+00,+874.46949564E+00,+1.17928456170E+03
-48.25000E-03,+398.31401688E+00,+398.41948700E+00,+2.20836065E+00,+3.04727494E+00,+879.46361040E+00,+1.21371622773E+03
-48.20000E-03,+398.37388672E+00,+398.41948700E+00,+2.21243371E+00,+3.10893615E+00,+881.46125631E+00,+1.23846398769E+03
-48.15000E-03,+398.31401688E+00,+398.35984336E+00,+2.22414375E+00,+3.16013697E+00,+885.95595960E+00,+1.25890778940E+03
-48.10000E-03,+398.25414705E+00,+398.35984336E+00,+2.21879786E+00,+3.21629272E+00,+883.45890222E+00,+1.28150357024E+03
-48.05000E-03,+398.19427721E+00,+398.12126882E+00,+2.23330813E+00,+3.29997579E+00,+889.45183994E+00,+1.31378325714E+03
-48.00000E-03,+398.07453754E+00,+398.24055609E+00,+2.22898050E+00,+3.38255776E+00,+887.45419403E+00,+1.34713893362E+03
-47.95000E-03,+398.19427721E+00,+398.12126882E+00,+2.23050790E+00,+3.39797306E+00,+887.95360551E+00,+1.35251888143E+03
-47.90000E-03,+398.13440738E+00,+398.12126882E+00,+2.23839945E+00,+3.43320804E+00,+890.95007437E+00,+1.36650674576E+03
-47.85000E-03,+398.01466771E+00,+398.00198155E+00,+2.24680013E+00,+3.48440887E+00,+894.44595470E+00,+1.38695054747E+03
-47.80000E-03,+397.89492803E+00,+397.94233791E+00,+2.25341885E+00,+3.56038429E+00,+896.44360061E+00,+1.41707825525E+03
-47.75000E-03,+397.83505820E+00,+397.88269427E+00,+2.26156496E+00,+3.61213566E+00,+899.93948095E+00,+1.43752205696E+03
-47.70000E-03,+397.89492803E+00,+397.88269427E+00,+2.25392798E+00,+3.68150452E+00,+896.94301209E+00,+1.46442179605E+03
-47.65000E-03,+397.89492803E+00,+397.88269427E+00,+2.24272707E+00,+3.69636927E+00,+892.44830880E+00,+1.47087773343E+03
-47.60000E-03,+397.89492803E+00,+397.94233791E+00,+2.24781839E+00,+3.73545808E+00,+894.44595470E+00,+1.48701757688E+03
-47.55000E-03,+397.95479787E+00,+397.94233791E+00,+2.24374534E+00,+3.76298540E+00,+892.94772027E+00,+1.49777747252E+03
-47.50000E-03,+397.95479787E+00,+397.82305064E+00,+2.24272707E+00,+3.81198404E+00,+892.44830880E+00,+1.51606929510E+03
-47.45000E-03,+397.83505820E+00,+397.88269427E+00,+2.25087319E+00,+3.81748951E+00,+895.44477766E+00,+1.51929726379E+03
-47.40000E-03,+397.71531853E+00,+397.88269427E+00,+2.25163688E+00,+3.85988159E+00,+895.44477766E+00,+1.53543710725E+03
-47.35000E-03,+397.77518836E+00,+397.88269427E+00,+2.25240058E+00,+3.89016165E+00,+895.94418913E+00,+1.54834898201E+03
-47.30000E-03,+397.71531853E+00,+397.76340700E+00,+2.24654556E+00,+3.94796903E+00,+893.44713175E+00,+1.56986877328E+03
-47.25000E-03,+397.83505820E+00,+397.94233791E+00,+2.23509009E+00,+3.97274362E+00,+888.95242846E+00,+1.58062866892E+03
-47.20000E-03,+397.83505820E+00,+397.94233791E+00,+2.23534466E+00,+3.95127231E+00,+889.45183994E+00,+1.57202075241E+03
-47.15000E-03,+397.77518836E+00,+397.82305064E+00,+2.24807296E+00,+3.98981056E+00,+894.44595470E+00,+1.58708460630E+03
-47.10000E-03,+397.71531853E+00,+397.82305064E+00,+2.24629100E+00,+4.00632696E+00,+893.44713175E+00,+1.59354054368E+03
-47.05000E-03,+397.89492803E+00,+397.88269427E+00,+2.23814488E+00,+4.01898953E+00,+890.45066289E+00,+1.59892049150E+03
-47.00000E-03,+397.77518836E+00,+397.76340700E+00,+2.24552730E+00,+4.01183242E+00,+893.44713175E+00,+1.59569252281E+03
-46.95000E-03,+397.89492803E+00,+397.70376337E+00,+2.24323620E+00,+4.03495538E+00,+892.44830880E+00,+1.60430043932E+03
-46.90000E-03,+397.77518836E+00,+397.82305064E+00,+2.23228986E+00,+4.03660702E+00,+887.95360551E+00,+1.60537642888E+03
-46.85000E-03,+397.83505820E+00,+397.82305064E+00,+2.22363462E+00,+4.02669718E+00,+884.45772517E+00,+1.60214846019E+03
-46.80000E-03,+397.89492803E+00,+397.88269427E+00,+2.21676133E+00,+4.02449499E+00,+881.96066779E+00,+1.60107247062E+03
-46.75000E-03,+397.83505820E+00,+397.76340700E+00,+2.22668941E+00,+4.00357423E+00,+885.95595960E+00,+1.59246455412E+03
-46.70000E-03,+397.83505820E+00,+397.82305064E+00,+2.21854330E+00,+4.01403461E+00,+882.46007926E+00,+1.59676851237E+03
-46.65000E-03,+397.89492803E+00,+397.94233791E+00,+2.21854330E+00,+3.97494581E+00,+882.95949074E+00,+1.58170465848E+03
-46.60000E-03,+397.71531853E+00,+397.94233791E+00,+2.23305356E+00,+3.93640755E+00,+887.95360551E+00,+1.56664080459E+03
-46.55000E-03,+397.71531853E+00,+397.70376337E+00,+2.23636292E+00,+3.94851958E+00,+889.45183994E+00,+1.56986877328E+03
