x-axis,V1,V2,I1,I2,P1,P2
second,Volt,Volt,Ampere,Ampere,Watt,Watt
-50.00000E-03,+178.32822988E+00,+178.35757863E+00,+2.48739316E+00,+1.58172013E+00,+443.51653207E+00,+282.18642119E+00
-49.95000E-03,+178.32822988E+00,+178.32984459E+00,+2.48739316E+00,+1.52281165E+00,+443.51653207E+00,+271.67947998E+00
-49.90000E-03,+178.43959802E+00,+178.41304670E+00,+2.48133709E+00,+1.47161082E+00,+443.01424834E+00,+262.67353036E+00
-49.85000E-03,+178.49528209E+00,+178.57945091E+00,+2.46922495E+00,+1.40059032E+00,+440.50282970E+00,+250.16526701E+00
-49.80000E-03,+178.63449226E+00,+178.63491898E+00,+2.45380950E+00,+1.28002064E+00,+438.49369479E+00,+228.65105405E+00
-49.75000E-03,+178.52312412E+00,+178.57945091E+00,+2.46702275E+00,+1.18973101E+00,+440.50282970E+00,+212.64047696E+00
-49.70000E-03,+178.63449226E+00,+178.71812108E+00,+2.46426999E+00,+1.09063264E+00,+440.00054598E+00,+195.12890827E+00
-49.65000E-03,+178.52312412E+00,+178.60718494E+00,+2.46151723E+00,+1.02952198E+00,+439.49826225E+00,+184.12163652E+00
-49.60000E-03,+178.55096616E+00,+178.60718494E+00,+2.46371943E+00,+949.69273E-03,+440.00054598E+00,+169.61205104E+00
-49.55000E-03,+178.52312412E+00,+178.46851477E+00,+2.45876447E+00,+843.43725E-03,+438.99597852E+00,+150.59949074E+00
-49.50000E-03,+178.30038785E+00,+178.30211056E+00,+2.48023599E+00,+778.47277E-03,+442.00968089E+00,+138.59155793E+00
-49.45000E-03,+178.24470378E+00,+178.19117442E+00,+2.49179758E+00,+711.85664E-03,+444.01881580E+00,+127.08395564E+00
-49.40000E-03,+177.93844140E+00,+178.02477021E+00,+2.51822407E+00,+656.25144E-03,+448.03708563E+00,+117.07734496E+00
-49.35000E-03,+177.91059937E+00,+177.96930214E+00,+2.52428014E+00,+617.16264E-03,+449.04165308E+00,+110.07271749E+00
-49.30000E-03,+177.88275733E+00,+177.91383407E+00,+2.53253841E+00,+578.07384E-03,+450.54850427E+00,+103.06809001E+00
-49.25000E-03,+177.85491530E+00,+177.88610004E+00,+2.52703289E+00,+537.88394E-03,+449.54393681E+00,+95.56313200E+00
-49.20000E-03,+177.91059937E+00,+177.96930214E+00,+2.51161744E+00,+473.47000E-03,+447.03251817E+00,+84.05552972E+00
-49.15000E-03,+177.93844140E+00,+177.91383407E+00,+2.52097682E+00,+410.15715E-03,+448.53936936E+00,+73.04825797E+00
-49.10000E-03,+177.91059937E+00,+177.85836600E+00,+2.52483069E+00,+358.40578E-03,+449.04165308E+00,+63.54197782E+00
-49.05000E-03,+177.82707326E+00,+177.83063197E+00,+2.52868455E+00,+312.71042E-03,+449.54393681E+00,+55.53668928E+00
-49.00000E-03,+177.66002106E+00,+177.66422776E+00,+2.54740331E+00,+266.46451E-03,+452.55763918E+00,+47.53140073E+00
-48.95000E-03,+177.60433699E+00,+177.63649372E+00,+2.54520110E+00,+263.16123E-03,+452.05535545E+00,+46.53073966E+00
-48.90000E-03,+177.74354716E+00,+177.77516390E+00,+2.53529117E+00,+256.00413E-03,+450.54850427E+00,+45.53007860E+00
-48.85000E-03,+177.91059937E+00,+177.88610004E+00,+2.52207793E+00,+209.20767E-03,+448.53936936E+00,+37.02445952E+00
-48.80000E-03,+177.88275733E+00,+177.83063197E+00,+2.52648234E+00,+150.29920E-03,+449.54393681E+00,+26.51751830E+00
-48.75000E-03,+177.82707326E+00,+177.85836600E+00,+2.52923510E+00,+138.18717E-03,+449.54393681E+00,+24.51619617E+00
-48.70000E-03,+177.74354716E+00,+177.74742986E+00,+2.53749338E+00,+107.35657E-03,+451.05078800E+00,+19.01256029E+00
-48.65000E-03,+177.74354716E+00,+177.77516390E+00,+2.53694283E+00,+115.61477E-03,+451.05078800E+00,+20.51355190E+00
-48.60000E-03,+177.79923123E+00,+177.80289793E+00,+2.52428014E+00,+96.89619E-03,+449.04165308E+00,+17.01123816E+00
-48.55000E-03,+177.88275733E+00,+177.88610004E+00,+2.51657241E+00,+88.08744E-03,+447.53480190E+00,+15.51024656E+00
-48.50000E-03,+177.82707326E+00,+177.80289793E+00,+2.51712296E+00,+41.29099E-03,+447.53480190E+00,+7.50495801E+00
-48.45000E-03,+177.74354716E+00,+177.74742986E+00,+2.53474062E+00,+20.92077E-03,+450.54850427E+00,+3.50231374E+00
-48.40000E-03,+177.63217902E+00,+177.71969583E+00,+2.54465055E+00,+75.42487E-03,+452.05535545E+00,+13.50892442E+00
-48.35000E-03,+177.66002106E+00,+177.69196179E+00,+2.53749338E+00,+61.11066E-03,+451.05078800E+00,+11.00727175E+00
-48.30000E-03,+177.74354716E+00,+177.69196179E+00,+2.53088676E+00,+74.32378E-03,+450.04622054E+00,+13.00859388E+00
-48.25000E-03,+177.79923123E+00,+177.85836600E+00,+2.52097682E+00,+68.81831E-03,+448.03708563E+00,+12.00793282E+00
-48.20000E-03,+177.77138919E+00,+177.80289793E+00,+2.52097682E+00,+45.14481E-03,+448.03708563E+00,+8.00528854E+00
-48.15000E-03,+177.82707326E+00,+177.83063197E+00,+2.53253841E+00,+52.30192E-03,+450.54850427E+00,+9.50628015E+00
-48.10000E-03,+177.85491530E+00,+177.85836600E+00,+2.51987572E+00,+95.24455E-03,+448.03708563E+00,+17.01123816E+00
-48.05000E-03,+177.93844140E+00,+177.99703618E+00,+2.51216799E+00,+116.71586E-03,+447.03251817E+00,+21.01388243E+00
-48.00000E-03,+178.02196750E+00,+177.99703618E+00,+2.50005585E+00,+120.56969E-03,+445.02338326E+00,+21.51421296E+00
-47.95000E-03,+178.04980954E+00,+178.02477021E+00,+2.50446027E+00,+112.31149E-03,+446.02795071E+00,+20.01322136E+00
-47.90000E-03,+177.99412547E+00,+178.02477021E+00,+2.51271855E+00,+159.10794E-03,+447.03251817E+00,+28.51884044E+00
-47.85000E-03,+177.99412547E+00,+178.08023828E+00,+2.50831413E+00,+242.24046E-03,+446.53023444E+00,+43.02842593E+00
-47.80000E-03,+178.16117767E+00,+178.16344039E+00,+2.49895475E+00,+304.45222E-03,+445.02338326E+00,+54.03569768E+00
-47.75000E-03,+178.18901971E+00,+178.19117442E+00,+2.48133709E+00,+339.68720E-03,+442.00968089E+00,+60.53999462E+00
-47.70000E-03,+178.27254581E+00,+178.24664249E+00,+2.48629206E+00,+371.61889E-03,+443.01424835E+00,+66.04363049E+00
-47.65000E-03,+178.27254581E+00,+178.24664249E+00,+2.48684261E+00,+420.06699E-03,+443.51653207E+00,+75.04958010E+00
-47.60000E-03,+178.27254581E+00,+178.32984459E+00,+2.48243820E+00,+469.61617E-03,+442.51196462E+00,+83.55519918E+00
-47.55000E-03,+178.27254581E+00,+178.38531266E+00,+2.48133709E+00,+541.18722E-03,+442.51196462E+00,+96.56379307E+00
-47.50000E-03,+178.41175598E+00,+178.41304670E+00,+2.47968544E+00,+595.69132E-03,+442.51196462E+00,+106.07007321E+00
-47.45000E-03,+178.46744005E+00,+178.49624880E+00,+2.47307882E+00,+655.70089E-03,+441.50739716E+00,+117.07734496E+00
-47.40000E-03,+178.49528209E+00,+178.52398284E+00,+2.46261833E+00,+693.13806E-03,+439.49826225E+00,+123.58164190E+00
-47.35000E-03,+178.52312412E+00,+178.46851477E+00,+2.46096667E+00,+759.20364E-03,+439.49826225E+00,+135.58957472E+00
-47.30000E-03,+178.43959802E+00,+178.41304670E+00,+2.47307882E+00,+825.26922E-03,+441.50739716E+00,+147.09717700E+00
-47.25000E-03,+178.41175598E+00,+178.44078073E+00,+2.47307882E+00,+932.07524E-03,+441.00511343E+00,+166.10973730E+00
-47.20000E-03,+178.43959802E+00,+178.49624880E+00,+2.47362937E+00,+1.01355613E+00,+441.50739716E+00,+181.11965332E+00
-47.15000E-03,+178.55096616E+00,+178.63491898E+00,+2.46812385E+00,+1.06861078E+00,+440.50282970E+00,+191.12626400E+00
-47.10000E-03,+178.52312412E+00,+178.55171687E+00,+2.47142716E+00,+1.11485668E+00,+441.00511343E+00,+199.13155254E+00
-47.05000E-03,+178.43959802E+00,+178.52398284E+00,+2.47528102E+00,+1.18147281E+00,+441.50739716E+00,+211.13948536E+00
-47.00000E-03,+178.38391395E+00,+178.44078073E+00,+2.48023599E+00,+1.25965042E+00,+442.51196462E+00,+224.64840978E+00
-46.95000E-03,+178.38391395E+00,+178.41304670E+00,+2.47968544E+00,+1.39012994E+00,+442.51196462E+00,+248.16394488E+00
-46.90000E-03,+178.49528209E+00,+178.46851477E+00,+2.48078654E+00,+1.47601520E+00,+443.01424834E+00,+263.17386090E+00
-46.85000E-03,+178.49528209E+00,+178.55171687E+00,+2.46922495E+00,+1.53382258E+00,+440.50282970E+00,+273.68080211E+00
-46.80000E-03,+178.46744005E+00,+178.46851477E+00,+2.47583157E+00,+1.59603433E+00,+442.00968089E+00,+284.68807386E+00
-46.75000E-03,+178.35607192E+00,+178.38531266E+00,+2.48629206E+00,+1.65989773E+00,+443.51653207E+00,+296.19567614E+00
-46.70000E-03,+178.21686174E+00,+178.27437653E+00,+2.50115696E+00,+1.78322015E+00,+445.52566699E+00,+317.70988911E+00
-46.65000E-03,+178.21686174E+00,+178.27437653E+00,+2.50611192E+00,+1.90544147E+00,+446.53023444E+00,+339.72443261E+00
-46.60000E-03,+178.27254581E+00,+178.24664249E+00,+2.50446027E+00,+2.00674203E+00,+446.53023444E+00,+357.73633183E+00
-46.55000E-03,+178.35607192E+00,+178.35757863E+00,+2.49289868E+00,+2.08436909E+00,+444.52109953E+00,+371.74558678E+00
-46.50000E-03,+178.30038785E+00,+178.24664249E+00,+2.49950530E+00,+2.16144560E+00,+445.52566699E+00,+385.25451120E+00
-46.45000E-03,+178.30038785E+00,+178.30211056E+00,+2.50335917E+00,+2.26990326E+00,+446.53023444E+00,+404.76740203E+00
