x-axis,V1,V2,I1,I2,P1,P2
second,Volt,Volt,Ampere,Ampere,Watt,Watt
-50.00000E-03,+169.25172669E+00,+169.28854921E+00,+1.05481660E+00,+1.86395135E+00,+178.55489104E+00,+315.47402014E+00
-49.95000E-03,+169.22388465E+00,+169.28854921E+00,+1.04700227E+00,+1.88838326E+00,+177.15064810E+00,+319.63716704E+00
-49.90000E-03,+169.27956872E+00,+169.31628324E+00,+1.04688387E+00,+1.88354778E+00,+177.25866679E+00,+318.94330922E+00
-49.85000E-03,+169.33525279E+00,+169.26081517E+00,+1.04238471E+00,+1.89830872E+00,+176.50253597E+00,+321.25616861E+00
-49.80000E-03,+169.25172669E+00,+169.31628324E+00,+1.04546308E+00,+1.92426763E+00,+176.93461072E+00,+325.88188738E+00
-49.75000E-03,+169.27956872E+00,+169.31628324E+00,+1.05233022E+00,+1.92095914E+00,+178.12281629E+00,+325.18802956E+00
-49.70000E-03,+169.27956872E+00,+169.26081517E+00,+1.05315902E+00,+1.97185896E+00,+178.23083498E+00,+333.74560929E+00
-49.65000E-03,+169.25172669E+00,+169.28854921E+00,+1.05280382E+00,+1.98611091E+00,+178.23083498E+00,+336.28975461E+00
-49.60000E-03,+169.30741076E+00,+169.31628324E+00,+1.04522628E+00,+2.00723434E+00,+176.93461072E+00,+339.75904369E+00
-49.55000E-03,+169.27956872E+00,+169.26081517E+00,+1.04179271E+00,+2.01843230E+00,+176.39451728E+00,+341.60933120E+00
-49.50000E-03,+169.30741076E+00,+169.28854921E+00,+1.04001673E+00,+2.00723434E+00,+176.07046122E+00,+339.75904369E+00
-49.45000E-03,+169.33525279E+00,+169.31628324E+00,+1.04498949E+00,+2.03472024E+00,+176.93461072E+00,+344.61604840E+00
-49.40000E-03,+169.33525279E+00,+169.37175131E+00,+1.04498949E+00,+2.02072279E+00,+176.93461072E+00,+342.30318901E+00
-49.35000E-03,+169.22388465E+00,+169.31628324E+00,+1.05173823E+00,+2.04642720E+00,+178.01479760E+00,+346.46633591E+00
-49.30000E-03,+169.22388465E+00,+169.34401728E+00,+1.04297670E+00,+2.03522924E+00,+176.50253597E+00,+344.61604840E+00
-49.25000E-03,+169.27956872E+00,+169.31628324E+00,+1.04120072E+00,+2.04515470E+00,+176.28649860E+00,+346.23504997E+00
-49.20000E-03,+169.30741076E+00,+169.28854921E+00,+1.03693835E+00,+2.02301328E+00,+175.53036778E+00,+342.53447495E+00
-49.15000E-03,+169.30741076E+00,+169.28854921E+00,+1.03196560E+00,+2.02733976E+00,+174.66621828E+00,+343.22833277E+00
-49.10000E-03,+169.19604262E+00,+169.26081517E+00,+1.04309510E+00,+2.05304417E+00,+176.50253597E+00,+347.39147966E+00
-49.05000E-03,+169.27956872E+00,+169.34401728E+00,+1.04120072E+00,+2.02352228E+00,+176.28649860E+00,+342.76576089E+00
-49.00000E-03,+169.25172669E+00,+169.28854921E+00,+1.04629188E+00,+2.02072279E+00,+177.04262941E+00,+342.07190307E+00
-48.95000E-03,+169.19604262E+00,+169.23308114E+00,+1.04984384E+00,+2.04591820E+00,+177.58272285E+00,+346.23504997E+00
-48.90000E-03,+169.22388465E+00,+169.23308114E+00,+1.04735747E+00,+2.03115725E+00,+177.25866679E+00,+343.69090464E+00
-48.85000E-03,+169.19604262E+00,+169.23308114E+00,+1.04143752E+00,+2.01563281E+00,+176.17847991E+00,+341.14675932E+00
-48.80000E-03,+169.27956872E+00,+169.20534710E+00,+1.03717515E+00,+1.99629088E+00,+175.53036778E+00,+337.67747024E+00
-48.75000E-03,+169.16820059E+00,+169.14987903E+00,+1.04842306E+00,+1.97491295E+00,+177.36668548E+00,+333.97689523E+00
-48.70000E-03,+169.14035855E+00,+169.20534710E+00,+1.03942473E+00,+1.96625998E+00,+175.85442385E+00,+332.58917960E+00
-48.65000E-03,+169.14035855E+00,+169.14987903E+00,+1.05114623E+00,+1.97338596E+00,+177.79876023E+00,+333.74560929E+00
-48.60000E-03,+169.16820059E+00,+169.17761307E+00,+1.04889665E+00,+1.94411856E+00,+177.47470416E+00,+328.88860458E+00
-48.55000E-03,+169.14035855E+00,+169.23308114E+00,+1.04984384E+00,+1.90212621E+00,+177.58272285E+00,+321.95002642E+00
-48.50000E-03,+169.16820059E+00,+169.14987903E+00,+1.05552700E+00,+1.91128818E+00,+178.55489104E+00,+323.33774205E+00
-48.45000E-03,+169.16820059E+00,+169.12214500E+00,+1.05315902E+00,+1.89678173E+00,+178.12281629E+00,+320.79359673E+00
-48.40000E-03,+169.19604262E+00,+169.23308114E+00,+1.04925185E+00,+1.89652723E+00,+177.58272285E+00,+321.02488267E+00
-48.35000E-03,+169.19604262E+00,+169.17761307E+00,+1.04842306E+00,+1.86496934E+00,+177.36668548E+00,+315.47402014E+00
-48.30000E-03,+169.14035855E+00,+169.14987903E+00,+1.04901505E+00,+1.84664541E+00,+177.47470416E+00,+312.46730294E+00
-48.25000E-03,+169.11251652E+00,+169.17761307E+00,+1.04723907E+00,+1.79879958E+00,+177.15064810E+00,+304.37229510E+00
-48.20000E-03,+169.08467448E+00,+169.14987903E+00,+1.04522628E+00,+1.80516206E+00,+176.71857335E+00,+305.29743885E+00
-48.15000E-03,+169.16820059E+00,+169.20534710E+00,+1.04262151E+00,+1.77004118E+00,+176.39451728E+00,+299.51529039E+00
-48.10000E-03,+169.14035855E+00,+169.17761307E+00,+1.04771266E+00,+1.73390231E+00,+177.25866679E+00,+293.27057005E+00
-48.05000E-03,+169.14035855E+00,+169.12214500E+00,+1.05244862E+00,+1.72194085E+00,+178.01479760E+00,+291.18899660E+00
-48.00000E-03,+169.14035855E+00,+169.14987903E+00,+1.05221182E+00,+1.66976854E+00,+178.01479760E+00,+282.40013094E+00
