x-axis,V1,V2,I1,I2,P1,P2
second,Volt,Volt,Ampere,Ampere,Watt,Watt
-50.00000E-03,+188.40704631E+00,+188.45276734E+00,+1.50677657E+00,+1.16967783E+00,+283.80668609E+00,+220.41549941E+00
-49.95000E-03,+188.37920427E+00,+188.42503331E+00,+1.51034049E+00,+1.24780905E+00,+284.50342919E+00,+235.21779948E+00
-49.90000E-03,+188.46273038E+00,+188.50823541E+00,+1.49812132E+00,+1.27529495E+00,+282.41319991E+00,+240.30609012E+00
-49.85000E-03,+188.51841445E+00,+188.48050138E+00,+1.49022977E+00,+1.31855979E+00,+281.01971373E+00,+248.63238391E+00
-49.80000E-03,+188.49057241E+00,+188.36956524E+00,+1.50244894E+00,+1.39185553E+00,+283.10994300E+00,+262.27825428E+00
-49.75000E-03,+188.40704631E+00,+188.36956524E+00,+1.50550374E+00,+1.44809983E+00,+283.57443840E+00,+272.68612152E+00
-49.70000E-03,+188.46273038E+00,+188.48050138E+00,+1.50346721E+00,+1.49823615E+00,+283.34219070E+00,+282.40013094E+00
-49.65000E-03,+188.46273038E+00,+188.45276734E+00,+1.51110419E+00,+1.54659098E+00,+284.73567688E+00,+291.42028254E+00
-49.60000E-03,+188.35136224E+00,+188.45276734E+00,+1.51135875E+00,+1.60868876E+00,+284.73567688E+00,+303.21586540E+00
-49.55000E-03,+188.37920427E+00,+188.39729927E+00,+1.51212245E+00,+1.66518756E+00,+284.96792458E+00,+313.62373264E+00
-49.50000E-03,+188.40704631E+00,+188.36956524E+00,+1.50321264E+00,+1.73415681E+00,+283.10994300E+00,+326.57574519E+00
-49.45000E-03,+188.51841445E+00,+188.48050138E+00,+1.50117611E+00,+1.77614916E+00,+283.10994300E+00,+334.67075304E+00
-49.40000E-03,+188.37920427E+00,+188.39729927E+00,+1.50906766E+00,+1.82628548E+00,+284.27118149E+00,+344.15347652E+00
-49.35000E-03,+188.35136224E+00,+188.36956524E+00,+1.52408706E+00,+1.88405678E+00,+287.05815386E+00,+354.79262969E+00
-49.30000E-03,+188.32352021E+00,+188.39729927E+00,+1.51670464E+00,+1.94615455E+00,+285.66466767E+00,+366.58821256E+00
-49.25000E-03,+188.35136224E+00,+188.36956524E+00,+1.51084962E+00,+1.98941940E+00,+284.50342919E+00,+374.68322041E+00
-49.20000E-03,+188.37920427E+00,+188.42503331E+00,+1.50677657E+00,+2.03853772E+00,+283.80668609E+00,+384.16594389E+00
-49.15000E-03,+188.43488834E+00,+188.42503331E+00,+1.49786675E+00,+2.09681802E+00,+282.18095221E+00,+395.03638300E+00
-49.10000E-03,+188.32352021E+00,+188.39729927E+00,+1.51543181E+00,+2.15128082E+00,+285.43241998E+00,+405.21296429E+00
-49.05000E-03,+188.35136224E+00,+188.42503331E+00,+1.51950487E+00,+2.19403667E+00,+286.12916307E+00,+413.30797214E+00
-49.00000E-03,+188.49057241E+00,+188.61917155E+00,+1.51008592E+00,+2.23373853E+00,+284.73567688E+00,+421.40297999E+00
-48.95000E-03,+188.49057241E+00,+188.45276734E+00,+1.50652200E+00,+2.26122443E+00,+284.03893379E+00,+426.02869876E+00
-48.90000E-03,+188.35136224E+00,+188.42503331E+00,+1.51415898E+00,+2.33044818E+00,+285.20017228E+00,+439.21199725E+00
-48.85000E-03,+188.37920427E+00,+188.42503331E+00,+1.51237702E+00,+2.39941744E+00,+284.96792458E+00,+452.16400981E+00
-48.80000E-03,+188.46273038E+00,+188.53596945E+00,+1.49888502E+00,+2.44090079E+00,+282.41319991E+00,+460.25901766E+00
-48.75000E-03,+188.46273038E+00,+188.48050138E+00,+1.51034049E+00,+2.43173882E+00,+284.73567688E+00,+458.40873015E+00
-48.70000E-03,+188.49057241E+00,+188.48050138E+00,+1.50372177E+00,+2.48034815E+00,+283.34219070E+00,+467.42888175E+00
-48.65000E-03,+188.46273038E+00,+188.50823541E+00,+1.50270351E+00,+2.52234050E+00,+283.10994300E+00,+475.52388960E+00
-48.60000E-03,+188.54625648E+00,+188.53596945E+00,+1.50117611E+00,+2.56229686E+00,+283.10994300E+00,+483.15632557E+00
-48.55000E-03,+188.57409851E+00,+188.50823541E+00,+1.50117611E+00,+2.59309125E+00,+283.10994300E+00,+488.70718810E+00
-48.50000E-03,+188.51841445E+00,+188.59143752E+00,+1.50092155E+00,+2.62286764E+00,+282.87769531E+00,+494.72062250E+00
-48.45000E-03,+188.57409851E+00,+188.56370348E+00,+1.50906766E+00,+2.66256950E+00,+284.50342919E+00,+502.12177253E+00
-48.40000E-03,+188.51841445E+00,+188.48050138E+00,+1.50143068E+00,+2.72364928E+00,+283.10994300E+00,+513.45478352E+00
-48.35000E-03,+188.57409851E+00,+188.50823541E+00,+1.49888502E+00,+2.75673416E+00,+282.64544761E+00,+519.69950386E+00
-48.30000E-03,+188.54625648E+00,+188.59143752E+00,+1.49150260E+00,+2.76233314E+00,+281.25196142E+00,+520.85593355E+00
-48.25000E-03,+188.57409851E+00,+188.56370348E+00,+1.50372177E+00,+2.79338203E+00,+283.57443840E+00,+526.63808202E+00
-48.20000E-03,+188.60194055E+00,+188.67463962E+00,+1.49837589E+00,+2.79592702E+00,+282.64544761E+00,+527.56322577E+00
-48.15000E-03,+188.62978258E+00,+188.64690559E+00,+1.50474004E+00,+2.80381649E+00,+283.80668609E+00,+528.95094140E+00
-48.10000E-03,+188.60194055E+00,+188.59143752E+00,+1.50397634E+00,+2.85573431E+00,+283.57443840E+00,+538.66495082E+00
-48.05000E-03,+188.54625648E+00,+188.56370348E+00,+1.50728570E+00,+2.89594516E+00,+284.27118149E+00,+546.06610085E+00
-48.00000E-03,+188.71330869E+00,+188.64690559E+00,+1.49099347E+00,+2.87660323E+00,+281.48420912E+00,+542.59681177E+00
-47.95000E-03,+188.62978258E+00,+188.70237366E+00,+1.49073890E+00,+2.89569067E+00,+281.25196142E+00,+546.52867273E+00
-47.90000E-03,+188.65762462E+00,+188.61917155E+00,+1.49913958E+00,+2.92419456E+00,+282.87769531E+00,+551.61696338E+00
-47.85000E-03,+188.62978258E+00,+188.64690559E+00,+1.49761219E+00,+2.91961358E+00,+282.41319991E+00,+550.69181962E+00
-47.80000E-03,+188.65762462E+00,+188.73010769E+00,+1.49353913E+00,+2.91681409E+00,+281.71645682E+00,+550.46053368E+00
-47.75000E-03,+188.60194055E+00,+188.67463962E+00,+1.50346721E+00,+2.93895551E+00,+283.57443840E+00,+554.39239464E+00
-47.70000E-03,+188.60194055E+00,+188.64690559E+00,+1.50117611E+00,+2.98145686E+00,+283.10994300E+00,+562.48740249E+00
-47.65000E-03,+188.74115072E+00,+188.73010769E+00,+1.49939415E+00,+2.97585788E+00,+283.10994300E+00,+561.56225873E+00
-47.60000E-03,+188.74115072E+00,+188.78557576E+00,+1.49022977E+00,+2.94328200E+00,+281.25196142E+00,+555.54882433E+00
-47.55000E-03,+188.71330869E+00,+188.73010769E+00,+1.48666585E+00,+2.91401460E+00,+280.55521833E+00,+549.99796181E+00
-47.50000E-03,+188.71330869E+00,+188.70237366E+00,+1.48564758E+00,+2.92190407E+00,+280.32297064E+00,+551.38567744E+00
-47.45000E-03,+188.62978258E+00,+188.70237366E+00,+1.50041241E+00,+2.92953904E+00,+283.10994300E+00,+552.77339307E+00
-47.40000E-03,+188.60194055E+00,+188.67463962E+00,+1.50295807E+00,+2.92088608E+00,+283.57443840E+00,+551.15439150E+00
-47.35000E-03,+188.76899275E+00,+188.78557576E+00,+1.49201173E+00,+2.90739762E+00,+281.71645682E+00,+548.84153211E+00
