x-axis,V1,V2,I1,I2,P1,P2
second,Volt,Volt,Ampere,Ampere,Watt,Watt
-50.00000E-03,+182.36532486E+00,+182.43448176E+00,+2.08184132E+00,+148.09701E-03,+379.72498508E+00,+27.01784884E+00
-49.95000E-03,+182.36532486E+00,+182.40674773E+00,+2.08464154E+00,+155.80466E-03,+380.18948047E+00,+28.51884044E+00
-49.90000E-03,+182.36532486E+00,+182.43448176E+00,+2.07471347E+00,+127.17624E-03,+378.33149889E+00,+23.01520457E+00
-49.85000E-03,+182.36532486E+00,+182.40674773E+00,+2.07853196E+00,+104.60384E-03,+379.02824199E+00,+19.01256029E+00
-49.80000E-03,+182.39316689E+00,+182.40674773E+00,+2.07471347E+00,+95.79509E-03,+378.33149889E+00,+17.51156869E+00
-49.75000E-03,+182.44885096E+00,+182.48994983E+00,+2.06402169E+00,+85.88526E-03,+376.47351732E+00,+15.51024655E+00
-49.70000E-03,+182.50453503E+00,+182.51768387E+00,+2.06529452E+00,+51.20083E-03,+376.93801271E+00,+9.50628015E+00
-49.65000E-03,+182.44885096E+00,+182.51768387E+00,+2.06351256E+00,+33.03279E-03,+376.47351732E+00,+6.00396641E+00
-49.60000E-03,+182.36532486E+00,+182.40674773E+00,+2.07624086E+00,+19.26913E-03,+378.56374659E+00,+3.50231374E+00
-49.55000E-03,+182.39316689E+00,+182.48994983E+00,+2.07776826E+00,+56.15574E-03,+379.02824199E+00,+10.00661068E+00
-49.50000E-03,+182.50453503E+00,+182.54541790E+00,+2.07344064E+00,+46.79645E-03,+378.33149889E+00,+8.50561908E+00
-49.45000E-03,+182.58806113E+00,+182.57315194E+00,+2.06249430E+00,+55.05465E-03,+376.47351732E+00,+10.00661068E+00
-49.40000E-03,+182.61590317E+00,+182.57315194E+00,+2.06376713E+00,+53.95356E-03,+376.93801271E+00,+10.00661068E+00
-49.35000E-03,+182.56021910E+00,+182.60088597E+00,+2.06249430E+00,+60.56012E-03,+376.47351732E+00,+11.00727175E+00
-49.30000E-03,+182.58806113E+00,+182.65635404E+00,+2.06478539E+00,+57.80738E-03,+376.93801271E+00,+10.50694121E+00
-49.25000E-03,+182.58806113E+00,+182.60088597E+00,+2.06223973E+00,+74.32378E-03,+376.47351732E+00,+13.50892442E+00
-49.20000E-03,+182.64374520E+00,+182.62862001E+00,+2.05740297E+00,+104.60384E-03,+375.77677422E+00,+19.01256029E+00
-49.15000E-03,+182.67158724E+00,+182.73955615E+00,+2.05485731E+00,+121.67078E-03,+375.31227883E+00,+22.01454350E+00
-49.10000E-03,+182.72727130E+00,+182.71182211E+00,+2.05714841E+00,+131.58062E-03,+376.00902192E+00,+24.01586563E+00
-49.05000E-03,+182.72727130E+00,+182.73955615E+00,+2.04518380E+00,+161.31013E-03,+373.68654495E+00,+29.51950151E+00
-49.00000E-03,+182.72727130E+00,+182.79502422E+00,+2.04161988E+00,+197.64620E-03,+372.98980186E+00,+36.02379845E+00
-48.95000E-03,+182.75511334E+00,+182.82275825E+00,+2.04238358E+00,+242.79101E-03,+373.22204955E+00,+44.52941753E+00
-48.90000E-03,+182.95000758E+00,+182.87822632E+00,+2.03143723E+00,+265.91396E-03,+371.59631567E+00,+48.53206180E+00
-48.85000E-03,+182.89432351E+00,+182.96142843E+00,+2.02481852E+00,+298.94676E-03,+370.43507719E+00,+54.53602821E+00
-48.80000E-03,+182.97784961E+00,+182.90596036E+00,+2.02889157E+00,+334.18173E-03,+371.13182028E+00,+61.04032515E+00
-48.75000E-03,+182.92216555E+00,+182.93369439E+00,+2.03754682E+00,+400.79786E-03,+372.75755416E+00,+73.54858850E+00
-48.70000E-03,+183.00569165E+00,+182.98916246E+00,+2.03347376E+00,+467.96453E-03,+372.06081107E+00,+85.55652132E+00
-48.65000E-03,+183.00569165E+00,+183.07236457E+00,+2.02685505E+00,+513.10935E-03,+370.89957258E+00,+94.06214040E+00
-48.60000E-03,+183.03353368E+00,+183.04463053E+00,+2.02609135E+00,+537.88394E-03,+370.89957258E+00,+98.56511520E+00
-48.55000E-03,+183.00569165E+00,+183.10009860E+00,+2.02329112E+00,+573.66946E-03,+370.20282949E+00,+105.06941215E+00
-48.50000E-03,+183.00569165E+00,+183.10009860E+00,+2.01718153E+00,+621.01646E-03,+369.04159100E+00,+113.57503122E+00
-48.45000E-03,+183.11705979E+00,+183.04463053E+00,+2.01972720E+00,+689.28423E-03,+369.73833409E+00,+126.08329458E+00
-48.40000E-03,+183.14490182E+00,+183.10009860E+00,+2.02456395E+00,+747.64216E-03,+370.89957258E+00,+137.09056632E+00
-48.35000E-03,+183.03353368E+00,+183.10009860E+00,+2.02736418E+00,+812.05610E-03,+371.13182028E+00,+148.59816861E+00
-48.30000E-03,+183.06137572E+00,+183.10009860E+00,+2.02812788E+00,+900.69409E-03,+371.36406798E+00,+165.10907623E+00
-48.25000E-03,+183.11705979E+00,+183.15556667E+00,+2.02430938E+00,+946.38945E-03,+370.66732488E+00,+173.11436477E+00
-48.20000E-03,+183.06137572E+00,+183.07236457E+00,+2.02685505E+00,+997.03973E-03,+371.13182028E+00,+182.62064492E+00
-48.15000E-03,+183.03353368E+00,+182.98916246E+00,+2.03372833E+00,+1.04879110E+00,+372.29305876E+00,+192.12692507E+00
-48.10000E-03,+183.03353368E+00,+183.04463053E+00,+2.02354569E+00,+1.12036215E+00,+370.43507719E+00,+205.13551895E+00
-48.05000E-03,+183.03353368E+00,+183.04463053E+00,+2.03831052E+00,+1.21285396E+00,+372.98980186E+00,+222.14675711E+00
-48.00000E-03,+182.95000758E+00,+182.98916246E+00,+2.04034705E+00,+1.30479523E+00,+373.22204955E+00,+238.65766473E+00
-47.95000E-03,+183.00569165E+00,+183.07236457E+00,+2.04238358E+00,+1.37361354E+00,+373.68654495E+00,+251.66625862E+00
-47.90000E-03,+182.97784961E+00,+183.01689650E+00,+2.03474659E+00,+1.41655617E+00,+372.29305876E+00,+259.17121663E+00
-47.85000E-03,+182.95000758E+00,+182.93369439E+00,+2.04085618E+00,+1.44683623E+00,+373.45429725E+00,+264.67485250E+00
-47.80000E-03,+182.83863944E+00,+182.90596036E+00,+2.04798403E+00,+1.53767640E+00,+374.38328804E+00,+281.18576012E+00
-47.75000E-03,+182.89432351E+00,+182.87822632E+00,+2.05307535E+00,+1.62686494E+00,+375.54452653E+00,+297.69666775E+00
-47.70000E-03,+182.92216555E+00,+182.93369439E+00,+2.05282078E+00,+1.70944692E+00,+375.54452653E+00,+312.70658377E+00
-47.65000E-03,+182.86648148E+00,+182.93369439E+00,+2.04976599E+00,+1.79973654E+00,+374.84778343E+00,+329.21749139E+00
-47.60000E-03,+182.89432351E+00,+182.90596036E+00,+2.04925686E+00,+1.85809447E+00,+374.84778343E+00,+339.72443261E+00
-47.55000E-03,+182.89432351E+00,+182.96142843E+00,+2.05002056E+00,+1.93792372E+00,+374.84778343E+00,+354.73434863E+00
-47.50000E-03,+182.95000758E+00,+182.87822632E+00,+2.05129339E+00,+2.00343875E+00,+375.31227883E+00,+366.24195091E+00
-47.45000E-03,+182.95000758E+00,+182.90596036E+00,+2.05180252E+00,+2.07170652E+00,+375.31227883E+00,+378.75021426E+00
-47.40000E-03,+182.81079741E+00,+182.79502422E+00,+2.06198516E+00,+2.16970380E+00,+376.93801271E+00,+396.76211348E+00
-47.35000E-03,+182.86648148E+00,+182.87822632E+00,+2.05663928E+00,+2.24402758E+00,+376.00902192E+00,+410.27103790E+00
-47.30000E-03,+182.92216555E+00,+182.93369439E+00,+2.05485731E+00,+2.29853168E+00,+375.77677422E+00,+420.27764858E+00
-47.25000E-03,+182.81079741E+00,+182.87822632E+00,+2.06198516E+00,+2.38716967E+00,+376.93801271E+00,+436.78855621E+00
-47.20000E-03,+182.75511334E+00,+182.85049229E+00,+2.06122146E+00,+2.47856039E+00,+376.70576501E+00,+453.29946383E+00
-47.15000E-03,+182.81079741E+00,+182.82275825E+00,+2.06020320E+00,+2.56444565E+00,+376.70576501E+00,+468.80971038E+00
-47.10000E-03,+182.86648148E+00,+182.90596036E+00,+2.05613014E+00,+2.60353445E+00,+376.00902192E+00,+476.31466840E+00
-47.05000E-03,+182.83863944E+00,+182.87822632E+00,+2.06274886E+00,+2.66354402E+00,+377.17026041E+00,+487.32194014E+00
-47.00000E-03,+182.78295537E+00,+182.85049229E+00,+2.06478539E+00,+2.75823802E+00,+377.40250811E+00,+504.33317830E+00
-46.95000E-03,+182.86648148E+00,+182.87822632E+00,+2.05918494E+00,+2.84962874E+00,+376.47351732E+00,+521.34441646E+00
-46.90000E-03,+182.95000758E+00,+183.01689650E+00,+2.05613014E+00,+2.90853722E+00,+376.24126962E+00,+532.35168821E+00
-46.85000E-03,+183.03353368E+00,+182.98916246E+00,+2.04874773E+00,+2.97019843E+00,+375.08003113E+00,+543.35895995E+00
-46.80000E-03,+182.97784961E+00,+182.96142843E+00,+2.05307535E+00,+3.03516291E+00,+375.77677422E+00,+555.36689277E+00
-46.75000E-03,+182.95000758E+00,+182.96142843E+00,+2.05460275E+00,+3.08306046E+00,+375.77677422E+00,+563.87251185E+00
-46.70000E-03,+182.92216555E+00,+182.93369439E+00,+2.05689384E+00,+3.15132823E+00,+376.24126962E+00,+576.38077520E+00
-46.65000E-03,+183.03353368E+00,+182.98916246E+00,+2.05027512E+00,+3.22785419E+00,+375.31227883E+00,+590.89036069E+00
-46.60000E-03,+183.03353368E+00,+183.01689650E+00,+2.05536645E+00,+3.29942524E+00,+376.24126962E+00,+603.89895457E+00
-46.55000E-03,+183.06137572E+00,+183.07236457E+00,+2.04263814E+00,+3.34457005E+00,+373.91879265E+00,+612.40457365E+00
-46.50000E-03,+183.11705979E+00,+183.10009860E+00,+2.03932878E+00,+3.39632143E+00,+373.45429725E+00,+621.91085380E+00
-46.45000E-03,+183.00569165E+00,+183.07236457E+00,+2.04238358E+00,+3.43045531E+00,+373.68654495E+00,+627.91482021E+00
-46.40000E-03,+183.03353368E+00,+183.04463053E+00,+2.05002056E+00,+3.49927362E+00,+375.31227883E+00,+640.42308356E+00
-46.35000E-03,+183.08921775E+00,+183.10009860E+00,+2.05154795E+00,+3.56588975E+00,+375.54452653E+00,+652.93134691E+00
-46.30000E-03,+183.08921775E+00,+183.18330071E+00,+2.04391097E+00,+3.61819167E+00,+374.15104034E+00,+662.93795759E+00
-46.25000E-03,+183.14490182E+00,+183.21103474E+00,+2.04391097E+00,+3.61654003E+00,+374.38328804E+00,+662.43762705E+00
-46.20000E-03,+183.06137572E+00,+183.07236457E+00,+2.04161988E+00,+3.68480780E+00,+373.68654495E+00,+674.44555987E+00
-46.15000E-03,+183.08921775E+00,+183.15556667E+00,+2.04951143E+00,+3.75472720E+00,+375.31227883E+00,+687.45415375E+00
-46.10000E-03,+183.17274385E+00,+183.07236457E+00,+2.03983792E+00,+3.81914115E+00,+373.68654495E+00,+698.96175604E+00
-46.05000E-03,+183.14490182E+00,+183.10009860E+00,+2.04365641E+00,+3.79877092E+00,+374.38328804E+00,+695.45944230E+00
-46.00000E-03,+183.11705979E+00,+183.15556667E+00,+2.04365641E+00,+3.82354552E+00,+374.15104034E+00,+700.46274764E+00
-45.95000E-03,+183.03353368E+00,+183.07236457E+00,+2.04823860E+00,+3.88190345E+00,+374.84778343E+00,+710.46935832E+00
-45.90000E-03,+183.17274385E+00,+183.23876878E+00,+2.04238358E+00,+3.88355509E+00,+374.15104034E+00,+711.47001939E+00
-45.85000E-03,+183.14490182E+00,+183.15556667E+00,+2.04289271E+00,+3.92759881E+00,+374.15104034E+00,+719.47530793E+00
