x-axis,1,2,3,4
second,Volt,Volt,Volt,Ampere
-25.00000E-03,+129.28608620E+00,+58.57740462E+00,+43.51464343E+00,-491.38492E-03
-24.97500E-03,+129.28608620E+00,+58.57740462E+00,+43.51464343E+00,-395.15061E-03
-24.95000E-03,+130.12290627E+00,+59.41422468E+00,+44.35146350E+00,-390.96651E-03
-24.92500E-03,+129.28608620E+00,+59.83263472E+00,+45.18828356E+00,-324.02091E-03
-24.90000E-03,+130.95972633E+00,+58.57740462E+00,+46.86192369E+00,-290.54810E-03
-24.87500E-03,+130.12290627E+00,+58.57740462E+00,+44.76987353E+00,-495.56902E-03
-24.85000E-03,+130.12290627E+00,+58.57740462E+00,+46.02510363E+00,-307.28451E-03
-24.82500E-03,+128.44926614E+00,+58.99581465E+00,+43.51464343E+00,-290.54810E-03
-24.80000E-03,+129.28608620E+00,+60.25104475E+00,+48.53556383E+00,-441.17572E-03
-24.77500E-03,+130.54131630E+00,+58.57740462E+00,+44.35146350E+00,-478.83262E-03
-24.75000E-03,+127.61244607E+00,+59.41422468E+00,+46.86192369E+00,-332.38911E-03
-24.72500E-03,+128.86767617E+00,+58.99581465E+00,+45.18828356E+00,-206.86610E-03
-24.70000E-03,+129.28608620E+00,+60.25104475E+00,+43.51464343E+00,-457.91212E-03
-24.67500E-03,+130.54131630E+00,+58.15899459E+00,+43.51464343E+00,-462.09622E-03
-24.65000E-03,+129.28608620E+00,+59.41422468E+00,+45.18828356E+00,-390.96651E-03
-24.62500E-03,+129.28608620E+00,+58.57740462E+00,+43.93305346E+00,-449.54392E-03
-24.60000E-03,+129.28608620E+00,+58.57740462E+00,+41.84100330E+00,-524.85772E-03
-24.57500E-03,+130.54131630E+00,+58.57740462E+00,+44.35146350E+00,-424.43931E-03
-24.55000E-03,+130.12290627E+00,+58.57740462E+00,+43.51464343E+00,-374.23011E-03
-24.52500E-03,+128.03085610E+00,+60.25104475E+00,+45.18828356E+00,-311.46861E-03
-24.50000E-03,+130.95972633E+00,+58.57740462E+00,+43.51464343E+00,-457.91212E-03
-24.47500E-03,+129.28608620E+00,+58.57740462E+00,+45.18828356E+00,-328.20501E-03
-24.45000E-03,+130.12290627E+00,+59.41422468E+00,+45.18828356E+00,-307.28451E-03
-24.42500E-03,+130.95972633E+00,+58.57740462E+00,+45.18828356E+00,-541.59412E-03
-24.40000E-03,+130.95972633E+00,+58.57740462E+00,+41.84100330E+00,-307.28451E-03
-24.37500E-03,+130.95972633E+00,+60.25104475E+00,+44.35146350E+00,-524.85772E-03
-24.35000E-03,+132.63336647E+00,+59.41422468E+00,+45.18828356E+00,-474.64852E-03
-24.32500E-03,+132.21495643E+00,+58.57740462E+00,+42.25941333E+00,-277.99580E-03
-24.30000E-03,+134.30700660E+00,+58.57740462E+00,+41.84100330E+00,-524.85772E-03
-24.27500E-03,+132.21495643E+00,+59.41422468E+00,+42.67782336E+00,-512.30542E-03
-24.25000E-03,+130.95972633E+00,+59.41422468E+00,+44.35146350E+00,-441.17572E-03
-24.22500E-03,+130.54131630E+00,+61.08786482E+00,+43.51464343E+00,-215.23430E-03
-24.20000E-03,+130.95972633E+00,+61.92468488E+00,+45.18828356E+00,-307.28451E-03
-24.17500E-03,+132.63336647E+00,+60.25104475E+00,+41.42259327E+00,-428.62342E-03
-24.15000E-03,+133.47018653E+00,+60.25104475E+00,+42.67782336E+00,-432.80752E-03
-24.12500E-03,+133.47018653E+00,+60.66945478E+00,+40.58577320E+00,-570.88283E-03
-24.10000E-03,+132.63336647E+00,+60.25104475E+00,+38.49372303E+00,-307.28451E-03
-24.07500E-03,+135.56223670E+00,+61.08786482E+00,+41.42259327E+00,-411.88701E-03
-24.05000E-03,+135.14382666E+00,+60.25104475E+00,+40.16736317E+00,-432.80752E-03
-24.02500E-03,+137.23587683E+00,+60.66945478E+00,+41.42259327E+00,-340.75731E-03
-24.00000E-03,+135.98064673E+00,+60.25104475E+00,+40.16736317E+00,-491.38492E-03
-23.97500E-03,+135.98064673E+00,+63.17991498E+00,+41.00418323E+00,-453.72802E-03
-23.95000E-03,+135.98064673E+00,+60.25104475E+00,+36.82008290E+00,-349.12551E-03
-23.92500E-03,+137.23587683E+00,+60.25104475E+00,+37.65690297E+00,-240.33890E-03
-23.90000E-03,+139.32792699E+00,+61.92468488E+00,+36.82008290E+00,-474.64852E-03
-23.87500E-03,+137.65428686E+00,+63.59832501E+00,+35.56485280E+00,-382.59831E-03
-23.85000E-03,+141.83838719E+00,+61.08786482E+00,+36.82008290E+00,-474.64852E-03
-23.82500E-03,+140.58315709E+00,+61.92468488E+00,+38.07531300E+00,-344.94141E-03
-23.80000E-03,+142.67520726E+00,+60.25104475E+00,+36.82008290E+00,-608.53973E-03
-23.77500E-03,+141.00156713E+00,+61.08786482E+00,+34.72803274E+00,-575.06693E-03
-23.75000E-03,+140.16474706E+00,+61.92468488E+00,+33.47280264E+00,-399.33471E-03
-23.72500E-03,+145.18566746E+00,+61.92468488E+00,+34.72803274E+00,-470.46442E-03
-23.70000E-03,+141.00156713E+00,+63.59832501E+00,+33.47280264E+00,-608.53973E-03
-23.67500E-03,+145.18566746E+00,+61.08786482E+00,+31.79916251E+00,-529.04182E-03
-23.65000E-03,+145.18566746E+00,+62.76150495E+00,+32.63598257E+00,-432.80752E-03
