x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
-500.0000E-03,+170.5020895E+00,+29.8535572E+00,+19.8117164E+00,+172.1757296E+00
-499.5000E-03,+165.4811691E+00,+29.8535572E+00,+23.5774067E+00,+172.1757296E+00
-499.0000E-03,+164.6443490E+00,+29.8535572E+00,+23.9958168E+00,+171.3389096E+00
-498.5000E-03,+167.1548092E+00,+29.4351472E+00,+21.9037666E+00,+173.4309597E+00
-498.0000E-03,+170.5020895E+00,+31.5271974E+00,+16.4644362E+00,+173.8493698E+00
-497.5000E-03,+180.1255203E+00,+34.4560676E+00,+8.0962355E+00,+171.7573196E+00
-497.0000E-03,+187.2384908E+00,+33.2008375E+00,+564.8549E-03,+172.1757296E+00
-496.5000E-03,+197.6987416E+00,+32.7824275E+00,-11.1506260E+00,+171.7573196E+00
-496.0000E-03,+205.6485323E+00,+33.2008375E+00,-17.0083665E+00,+172.1757296E+00
-495.5000E-03,+209.8326326E+00,+29.8535572E+00,-21.6108768E+00,+172.1757296E+00
-495.0000E-03,+210.6694527E+00,+29.8535572E+00,-24.5397471E+00,+173.0125497E+00
-494.5000E-03,+211.0878627E+00,+29.8535572E+00,-24.9581571E+00,+173.8493698E+00
-494.0000E-03,+205.6485323E+00,+31.5271974E+00,-22.0292869E+00,+173.8493698E+00
-493.5000E-03,+200.6276119E+00,+32.7824275E+00,-11.1506260E+00,+171.3389096E+00
-493.0000E-03,+192.2594112E+00,+34.0376576E+00,-3.6192454E+00,+173.0125497E+00
-492.5000E-03,+183.8912106E+00,+32.7824275E+00,+6.4225954E+00,+173.4309597E+00
-492.0000E-03,+175.5230099E+00,+31.5271974E+00,+14.7907960E+00,+172.1757296E+00
-491.5000E-03,+168.4100393E+00,+31.5271974E+00,+20.2301265E+00,+173.8493698E+00
-491.0000E-03,+166.3179892E+00,+29.8535572E+00,+23.9958168E+00,+172.1757296E+00
-490.5000E-03,+166.3179892E+00,+29.8535572E+00,+23.5774067E+00,+172.5941397E+00
-490.0000E-03,+168.8284494E+00,+31.5271974E+00,+21.4853566E+00,+173.8493698E+00
-489.5000E-03,+174.2677798E+00,+31.5271974E+00,+13.1171559E+00,+173.4309597E+00
-489.0000E-03,+183.8912106E+00,+33.2008375E+00,+7.2594154E+00,+173.0125497E+00
-488.5000E-03,+190.1673611E+00,+33.2008375E+00,-3.2008354E+00,+173.4309597E+00
-488.0000E-03,+198.9539717E+00,+33.2008375E+00,-10.3138059E+00,+173.8493698E+00
-487.5000E-03,+207.7405824E+00,+31.1087873E+00,-18.6820066E+00,+172.1757296E+00
-487.0000E-03,+212.3430928E+00,+29.0167372E+00,-22.8661069E+00,+171.3389096E+00
-486.5000E-03,+212.3430928E+00,+29.0167372E+00,-23.7029270E+00,+172.1757296E+00
-486.0000E-03,+212.3430928E+00,+29.8535572E+00,-20.3556467E+00,+170.5020895E+00
-485.5000E-03,+203.9748921E+00,+31.5271974E+00,-17.8451865E+00,+173.4309597E+00
-485.0000E-03,+198.1171517E+00,+32.3640174E+00,-6.9665257E+00,+172.1757296E+00
-484.5000E-03,+187.2384908E+00,+33.2008375E+00,+564.8549E-03,+173.8493698E+00
