x-axis,1,2,3,4
second,Volt,Volt,Volt,Ampere
-25.00000E-03,+323.58524871E+00,+43.51464343E+00,+21.75732172E+00,+2.02891209E+00
-24.97500E-03,+324.84047881E+00,+43.51464343E+00,+23.43096185E+00,+2.03225937E+00
-24.95000E-03,+323.58524871E+00,+41.84100330E+00,+25.10460198E+00,+2.02389117E+00
-24.92500E-03,+323.58524871E+00,+41.84100330E+00,+25.52301201E+00,+2.01803343E+00
-24.90000E-03,+323.58524871E+00,+43.51464343E+00,+26.77824211E+00,+2.01552297E+00
-24.87500E-03,+322.33001861E+00,+41.84100330E+00,+25.10460198E+00,+2.02138071E+00
-24.85000E-03,+322.74842864E+00,+41.84100330E+00,+25.94142205E+00,+2.01719661E+00
-24.82500E-03,+321.91160858E+00,+41.84100330E+00,+25.52301201E+00,+2.01803343E+00
-24.80000E-03,+321.91160858E+00,+40.16736317E+00,+26.77824211E+00,+2.01217569E+00
-24.77500E-03,+320.65637848E+00,+41.42259327E+00,+26.77824211E+00,+2.01887025E+00
-24.75000E-03,+320.23796844E+00,+42.67782336E+00,+27.61506218E+00,+2.01552297E+00
-24.72500E-03,+320.65637848E+00,+41.84100330E+00,+26.77824211E+00,+2.01468615E+00
-24.70000E-03,+320.23796844E+00,+41.84100330E+00,+26.77824211E+00,+2.00882841E+00
-24.67500E-03,+321.49319854E+00,+41.84100330E+00,+27.19665214E+00,+2.00882841E+00
-24.65000E-03,+318.56432831E+00,+41.84100330E+00,+28.45188224E+00,+2.00882841E+00
-24.62500E-03,+318.56432831E+00,+41.84100330E+00,+31.38075247E+00,+2.00548112E+00
-24.60000E-03,+320.23796844E+00,+41.84100330E+00,+28.45188224E+00,+2.00882841E+00
-24.57500E-03,+318.98273835E+00,+40.16736317E+00,+30.12552238E+00,+2.00213384E+00
-24.55000E-03,+318.56432831E+00,+41.00418323E+00,+30.96234244E+00,+2.00380748E+00
-24.52500E-03,+316.89068818E+00,+38.91213307E+00,+30.12552238E+00,+2.00548112E+00
-24.50000E-03,+318.56432831E+00,+40.16736317E+00,+28.45188224E+00,+2.00213384E+00
-24.47500E-03,+316.89068818E+00,+40.58577320E+00,+29.70711234E+00,+2.00966523E+00
-24.45000E-03,+317.72750825E+00,+41.00418323E+00,+30.12552238E+00,+2.00548112E+00
-24.42500E-03,+318.14591828E+00,+41.84100330E+00,+30.54393241E+00,+2.01050205E+00
-24.40000E-03,+316.89068818E+00,+40.16736317E+00,+31.79916251E+00,+2.00548112E+00
-24.37500E-03,+317.30909821E+00,+40.16736317E+00,+30.54393241E+00,+2.00213384E+00
-24.35000E-03,+316.89068818E+00,+41.84100330E+00,+30.96234244E+00,+1.99878656E+00
-24.32500E-03,+316.89068818E+00,+40.58577320E+00,+29.70711234E+00,+2.00631794E+00
-24.30000E-03,+316.89068818E+00,+40.16736317E+00,+28.45188224E+00,+2.00213384E+00
-24.27500E-03,+318.14591828E+00,+41.84100330E+00,+31.79916251E+00,+2.00297066E+00
-24.25000E-03,+316.89068818E+00,+41.00418323E+00,+30.96234244E+00,+2.00213384E+00
-24.22500E-03,+316.47227815E+00,+41.84100330E+00,+32.21757254E+00,+1.99962338E+00
-24.20000E-03,+318.56432831E+00,+40.16736317E+00,+33.47280264E+00,+1.99209200E+00
-24.17500E-03,+318.14591828E+00,+40.58577320E+00,+31.79916251E+00,+1.99627610E+00
-24.15000E-03,+317.72750825E+00,+40.16736317E+00,+31.79916251E+00,+1.99711292E+00
-24.12500E-03,+315.63545808E+00,+41.84100330E+00,+31.79916251E+00,+1.99962338E+00
-24.10000E-03,+318.56432831E+00,+40.16736317E+00,+30.12552238E+00,+1.99543928E+00
-24.07500E-03,+316.89068818E+00,+41.42259327E+00,+31.79916251E+00,+1.99711292E+00
-24.05000E-03,+317.72750825E+00,+40.16736317E+00,+30.96234244E+00,+1.99376564E+00
-24.02500E-03,+316.47227815E+00,+41.84100330E+00,+30.12552238E+00,+2.00213384E+00
-24.00000E-03,+316.89068818E+00,+41.84100330E+00,+31.79916251E+00,+1.99543928E+00
-23.97500E-03,+316.05386812E+00,+40.58577320E+00,+31.38075247E+00,+1.99794974E+00
-23.95000E-03,+317.72750825E+00,+41.00418323E+00,+32.63598257E+00,+2.00380748E+00
-23.92500E-03,+317.30909821E+00,+41.84100330E+00,+30.12552238E+00,+2.00213384E+00
-23.90000E-03,+318.56432831E+00,+40.16736317E+00,+30.12552238E+00,+1.99878656E+00
-23.87500E-03,+317.30909821E+00,+40.58577320E+00,+30.12552238E+00,+1.99543928E+00
-23.85000E-03,+318.56432831E+00,+41.84100330E+00,+30.96234244E+00,+1.99543928E+00
-23.82500E-03,+317.30909821E+00,+43.09623340E+00,+30.12552238E+00,+1.99794974E+00
-23.80000E-03,+318.56432831E+00,+40.16736317E+00,+30.12552238E+00,+1.99543928E+00
-23.77500E-03,+318.98273835E+00,+41.84100330E+00,+28.45188224E+00,+2.00631794E+00
-23.75000E-03,+318.56432831E+00,+42.67782336E+00,+28.45188224E+00,+2.00046020E+00
-23.72500E-03,+317.72750825E+00,+40.16736317E+00,+28.45188224E+00,+2.00297066E+00
-23.70000E-03,+318.56432831E+00,+41.84100330E+00,+28.45188224E+00,+2.00548112E+00
-23.67500E-03,+318.56432831E+00,+41.84100330E+00,+30.12552238E+00,+2.00464430E+00
-23.65000E-03,+319.40114838E+00,+43.51464343E+00,+28.45188224E+00,+2.00380748E+00
-23.62500E-03,+318.14591828E+00,+40.58577320E+00,+28.87029228E+00,+2.00715477E+00
-23.60000E-03,+320.23796844E+00,+41.84100330E+00,+28.45188224E+00,+2.01217569E+00
