x-axis,1,2,3,4
second,Volt,Volt,Volt,Ampere
-25.00000E-03,+382.06067300E+00,+86.52615237E+00,+18.24163175E+00,+3.93146454E+00
-24.97500E-03,+382.56276506E+00,+88.03242856E+00,+16.23326349E+00,+3.92644362E+00
-24.95000E-03,+384.06904125E+00,+88.53452063E+00,+15.22907937E+00,+3.93146454E+00
-24.92500E-03,+386.07740951E+00,+90.04079682E+00,+14.22489524E+00,+3.91807541E+00
-24.90000E-03,+386.07740951E+00,+90.54288888E+00,+12.21652699E+00,+3.91138085E+00
-24.87500E-03,+388.08577776E+00,+88.53452063E+00,+12.21652699E+00,+3.90468629E+00
-24.85000E-03,+388.08577776E+00,+88.53452063E+00,+11.21234286E+00,+3.89464445E+00
-24.82500E-03,+390.59623808E+00,+88.53452063E+00,+8.19979048E+00,+3.90970721E+00
-24.80000E-03,+392.10251427E+00,+88.53452063E+00,+10.20815873E+00,+3.89129717E+00
-24.77500E-03,+392.10251427E+00,+90.54288888E+00,+7.69769841E+00,+3.89297081E+00
-24.75000E-03,+395.11506665E+00,+88.53452063E+00,+6.19142222E+00,+3.88794989E+00
-24.72500E-03,+396.11925077E+00,+90.54288888E+00,+6.69351429E+00,+3.87790805E+00
-24.70000E-03,+394.11088252E+00,+88.53452063E+00,+2.17468572E+00,+3.87121349E+00
-24.67500E-03,+397.62552696E+00,+90.54288888E+00,+2.17468572E+00,+3.86953985E+00
-24.65000E-03,+398.12761903E+00,+87.53033650E+00,+1.17050159E+00,+3.87790805E+00
-24.62500E-03,+398.62971109E+00,+89.53870475E+00,+2.17468572E+00,+3.87790805E+00
-24.60000E-03,+400.13598728E+00,+92.55125713E+00,+166.31746E-03,+3.86451893E+00
-24.57500E-03,+402.14435554E+00,+90.54288888E+00,-1.33995873E+00,+3.86953985E+00
-24.55000E-03,+404.15272379E+00,+89.53870475E+00,-3.85041904E+00,+3.87790805E+00
-24.52500E-03,+405.65899998E+00,+90.54288888E+00,-5.35669523E+00,+3.89297081E+00
-24.50000E-03,+408.16946030E+00,+86.52615237E+00,-7.86715555E+00,+3.90468629E+00
-24.47500E-03,+408.16946030E+00,+89.03661269E+00,-7.36506349E+00,+3.89799173E+00
-24.45000E-03,+409.17364442E+00,+90.54288888E+00,-7.86715555E+00,+3.89129717E+00
-24.42500E-03,+410.17782855E+00,+88.53452063E+00,-9.87552381E+00,+3.87456077E+00
-24.40000E-03,+410.17782855E+00,+90.54288888E+00,-11.88389206E+00,+3.88460261E+00
-24.37500E-03,+410.17782855E+00,+89.03661269E+00,-11.88389206E+00,+3.87288713E+00
-24.35000E-03,+413.19038093E+00,+89.53870475E+00,-13.89226031E+00,+3.87121349E+00
-24.32500E-03,+415.70084125E+00,+90.04079682E+00,-14.89644444E+00,+3.86953985E+00
-24.30000E-03,+416.20293331E+00,+88.53452063E+00,-15.90062857E+00,+3.87790805E+00
-24.27500E-03,+416.20293331E+00,+88.53452063E+00,-15.90062857E+00,+3.86619257E+00
-24.25000E-03,+418.21130157E+00,+88.53452063E+00,-17.90899682E+00,+3.86117165E+00
-24.22500E-03,+420.21966982E+00,+89.03661269E+00,-18.41108888E+00,+3.83606704E+00
-24.20000E-03,+418.21130157E+00,+90.54288888E+00,-19.91736507E+00,+3.83104612E+00
-24.17500E-03,+421.72594601E+00,+88.53452063E+00,-21.92573333E+00,+3.84443524E+00
-24.15000E-03,+424.23640633E+00,+89.53870475E+00,-22.92991745E+00,+3.83774068E+00
-24.12500E-03,+424.73849839E+00,+90.04079682E+00,-24.43619364E+00,+3.81598336E+00
-24.10000E-03,+426.24477458E+00,+88.53452063E+00,-25.94246984E+00,+3.82435156E+00
-24.07500E-03,+426.24477458E+00,+88.03242856E+00,-25.94246984E+00,+3.82100428E+00
-24.05000E-03,+429.25732696E+00,+88.53452063E+00,-28.95502222E+00,+3.81430972E+00
-24.02500E-03,+428.25314283E+00,+89.03661269E+00,-27.95083809E+00,+3.80594152E+00
-24.00000E-03,+430.26151109E+00,+88.53452063E+00,-29.95920634E+00,+3.80426788E+00
-23.97500E-03,+430.76360315E+00,+86.52615237E+00,-32.46966666E+00,+3.80092060E+00
-23.95000E-03,+433.27406347E+00,+88.53452063E+00,-31.96757460E+00,+3.79757332E+00
-23.92500E-03,+432.77197140E+00,+90.04079682E+00,-33.47385079E+00,+3.79255240E+00
-23.90000E-03,+434.27824759E+00,+86.52615237E+00,-33.97594285E+00,+3.79757332E+00
-23.87500E-03,+434.78033966E+00,+87.02824444E+00,-37.99267936E+00,+3.77414236E+00
-23.85000E-03,+437.29079998E+00,+87.53033650E+00,-35.98431110E+00,+3.78418420E+00
-23.82500E-03,+439.29916823E+00,+85.52196825E+00,-39.49895555E+00,+3.76075323E+00
-23.80000E-03,+440.30335236E+00,+90.54288888E+00,-37.99267936E+00,+3.78418420E+00
-23.77500E-03,+440.30335236E+00,+87.02824444E+00,-41.00523174E+00,+3.75740595E+00
-23.75000E-03,+440.30335236E+00,+85.52196825E+00,-42.00941586E+00,+3.76075323E+00
-23.72500E-03,+442.81381267E+00,+85.01987618E+00,-40.50313967E+00,+3.74903775E+00
-23.70000E-03,+444.32008886E+00,+86.52615237E+00,-42.00941587E+00,+3.75071139E+00
-23.67500E-03,+444.32008886E+00,+84.51778412E+00,-44.01778412E+00,+3.73732227E+00
-23.65000E-03,+444.32008886E+00,+87.53033650E+00,-44.01778412E+00,+3.74066955E+00
-23.62500E-03,+445.82636505E+00,+86.52615237E+00,-45.52406031E+00,+3.74736411E+00
-23.60000E-03,+446.32845712E+00,+86.52615237E+00,-48.03452063E+00,+3.73062771E+00
-23.57500E-03,+448.33682537E+00,+84.51778412E+00,-47.53242856E+00,+3.74066955E+00
-23.55000E-03,+449.34100950E+00,+85.52196825E+00,-48.03452063E+00,+3.73397499E+00
-23.52500E-03,+450.84728569E+00,+83.01150793E+00,-50.04288888E+00,+3.72728043E+00
-23.50000E-03,+452.35356188E+00,+86.52615237E+00,-50.04288888E+00,+3.71723859E+00
-23.47500E-03,+450.84728569E+00,+83.01150793E+00,-50.04288888E+00,+3.71556495E+00
-23.45000E-03,+452.35356188E+00,+84.51778412E+00,-51.04707301E+00,+3.71054403E+00
-23.42500E-03,+452.85565394E+00,+84.51778412E+00,-52.05125713E+00,+3.71054403E+00
-23.40000E-03,+452.35356188E+00,+82.50941587E+00,-54.05962539E+00,+3.70384947E+00
-23.37500E-03,+456.37029839E+00,+84.51778412E+00,-54.05962539E+00,+3.70050219E+00
-23.35000E-03,+456.37029839E+00,+84.51778412E+00,-56.06799364E+00,+3.71389131E+00
-23.32500E-03,+457.87657458E+00,+83.01150793E+00,-56.06799364E+00,+3.69715491E+00
-23.30000E-03,+456.37029839E+00,+84.51778412E+00,-54.05962539E+00,+3.69715491E+00
-23.27500E-03,+458.88075870E+00,+84.01569206E+00,-56.57008570E+00,+3.70887039E+00
-23.25000E-03,+459.38285077E+00,+81.50523174E+00,-58.07636189E+00,+3.70050219E+00
-23.22500E-03,+458.88075870E+00,+83.01150793E+00,-57.07217777E+00,+3.71054403E+00
-23.20000E-03,+460.38703489E+00,+82.50941586E+00,-58.07636189E+00,+3.71054403E+00
-23.17500E-03,+460.38703489E+00,+83.01150793E+00,-58.57845396E+00,+3.70887039E+00
-23.15000E-03,+460.38703489E+00,+80.50104761E+00,-61.08891428E+00,+3.70050219E+00
