x-axis,1,2,3,4
second,Volt,Volt,Volt,Ampere
-25.00000E-03,+179.29864016E+00,+18.48117143E+00,+13.79497898E+00,+1.06246859E+00
-24.97500E-03,+179.21495815E+00,+18.48117143E+00,+13.54393295E+00,+1.05577403E+00
-24.95000E-03,+179.13127615E+00,+18.64853545E+00,+13.79497898E+00,+1.05744767E+00
-24.92500E-03,+178.96391213E+00,+18.56485344E+00,+13.79497898E+00,+1.04991629E+00
-24.90000E-03,+179.29864016E+00,+18.48117143E+00,+14.12970701E+00,+1.05242675E+00
-24.87500E-03,+179.46600418E+00,+18.48117143E+00,+13.79497898E+00,+1.04907947E+00
-24.85000E-03,+179.13127615E+00,+18.64853545E+00,+13.79497898E+00,+1.04907947E+00
-24.82500E-03,+178.96391213E+00,+18.73221745E+00,+14.04602500E+00,+1.04573219E+00
-24.80000E-03,+178.96391213E+00,+18.48117143E+00,+14.12970701E+00,+1.05242675E+00
-24.77500E-03,+178.71286611E+00,+18.14644340E+00,+14.29707102E+00,+1.04405855E+00
-24.75000E-03,+178.96391213E+00,+17.97907938E+00,+13.96234299E+00,+1.04071127E+00
-24.72500E-03,+178.96391213E+00,+18.14644340E+00,+14.21338902E+00,+1.03903763E+00
-24.70000E-03,+178.96391213E+00,+18.48117143E+00,+14.46443504E+00,+1.03569035E+00
-24.67500E-03,+178.96391213E+00,+18.39748942E+00,+14.21338902E+00,+1.03401671E+00
-24.65000E-03,+179.13127615E+00,+18.31380741E+00,+14.63179906E+00,+1.02732215E+00
-24.62500E-03,+178.54550209E+00,+18.48117143E+00,+14.12970701E+00,+1.02815897E+00
-24.60000E-03,+178.62918410E+00,+18.14644340E+00,+14.12970701E+00,+1.02230123E+00
-24.57500E-03,+178.29445606E+00,+18.14644340E+00,+14.21338902E+00,+1.02481169E+00
-24.55000E-03,+178.96391213E+00,+18.64853545E+00,+14.63179906E+00,+1.01895395E+00
-24.52500E-03,+178.62918410E+00,+18.23012540E+00,+14.63179906E+00,+1.01895395E+00
-24.50000E-03,+178.96391213E+00,+18.48117143E+00,+14.46443504E+00,+1.02230123E+00
-24.47500E-03,+179.04759414E+00,+18.48117143E+00,+14.46443504E+00,+1.01728031E+00
-24.45000E-03,+178.79654811E+00,+18.31380741E+00,+14.29707102E+00,+1.01728031E+00
-24.42500E-03,+179.04759414E+00,+18.14644340E+00,+14.71548107E+00,+1.01058575E+00
-24.40000E-03,+178.62918410E+00,+18.81589946E+00,+14.12970701E+00,+1.01225939E+00
-24.37500E-03,+179.21495815E+00,+18.39748942E+00,+14.21338902E+00,+1.00305437E+00
-24.35000E-03,+178.96391213E+00,+18.31380741E+00,+14.46443504E+00,+998.87027E-03
-24.32500E-03,+178.96391213E+00,+18.48117143E+00,+14.71548107E+00,+998.03345E-03
-24.30000E-03,+179.29864016E+00,+18.48117143E+00,+14.46443504E+00,+998.87027E-03
-24.27500E-03,+179.29864016E+00,+18.56485344E+00,+14.38075303E+00,+997.19663E-03
-24.25000E-03,+179.29864016E+00,+18.64853545E+00,+14.12970701E+00,+993.84935E-03
-24.22500E-03,+179.38232217E+00,+18.23012540E+00,+14.12970701E+00,+992.17570E-03
-24.20000E-03,+179.29864016E+00,+18.81589946E+00,+14.12970701E+00,+992.17570E-03
-24.17500E-03,+179.38232217E+00,+18.48117143E+00,+13.87866098E+00,+992.17570E-03
-24.15000E-03,+179.80073221E+00,+18.81589946E+00,+13.96234299E+00,+988.82842E-03
-24.12500E-03,+179.63336819E+00,+18.56485344E+00,+14.12970701E+00,+983.80750E-03
-24.10000E-03,+179.63336819E+00,+18.81589946E+00,+13.46025094E+00,+982.13386E-03
-24.07500E-03,+180.13546024E+00,+18.48117143E+00,+13.87866098E+00,+975.43930E-03
-24.05000E-03,+179.96809623E+00,+18.81589946E+00,+13.96234299E+00,+972.09202E-03
-24.02500E-03,+180.55387028E+00,+18.98326348E+00,+13.79497898E+00,+966.23428E-03
-24.00000E-03,+180.63755229E+00,+19.15062749E+00,+13.79497898E+00,+968.74474E-03
