x-axis,1,2,3,4
second,Volt,Volt,Volt,Ampere
-25.00000E-03,+201.61610949E+00,+29.14226052E+00,-11.15899560E+00,+1.34349376E+00
-24.97500E-03,+202.08472875E+00,+28.79079608E+00,-11.62761486E+00,+1.34014648E+00
-24.95000E-03,+202.31903838E+00,+29.61087978E+00,-11.86192448E+00,+1.34182012E+00
-24.92500E-03,+202.67050282E+00,+28.79079608E+00,-12.44769856E+00,+1.33428873E+00
-24.90000E-03,+203.02196726E+00,+28.20502201E+00,-13.03347263E+00,+1.34014648E+00
-24.87500E-03,+203.60774133E+00,+28.67364126E+00,-13.61924670E+00,+1.33345191E+00
-24.85000E-03,+203.02196726E+00,+28.90795089E+00,-13.26778226E+00,+1.34851468E+00
-24.82500E-03,+203.60774133E+00,+28.55648645E+00,-13.97071114E+00,+1.34433058E+00
-24.80000E-03,+203.49058652E+00,+28.20502201E+00,-13.97071114E+00,+1.34349376E+00
-24.77500E-03,+204.07636059E+00,+28.67364126E+00,-14.08786596E+00,+1.34684104E+00
-24.75000E-03,+204.89644429E+00,+28.43933164E+00,-14.67364003E+00,+1.34684104E+00
-24.72500E-03,+204.31067022E+00,+28.20502201E+00,-15.14225928E+00,+1.34684104E+00
-24.70000E-03,+205.36506355E+00,+28.20502201E+00,-14.90794966E+00,+1.35353560E+00
-24.67500E-03,+205.48221836E+00,+28.20502201E+00,-15.49372373E+00,+1.35353560E+00
-24.65000E-03,+205.59937318E+00,+27.97071238E+00,-16.07949780E+00,+1.35855652E+00
-24.62500E-03,+205.83368281E+00,+28.20502201E+00,-15.84518817E+00,+1.35771970E+00
-24.60000E-03,+206.30230206E+00,+27.73640275E+00,-16.78242669E+00,+1.36023016E+00
-24.57500E-03,+206.88807613E+00,+27.38493831E+00,-17.13389113E+00,+1.36023016E+00
-24.55000E-03,+207.23954058E+00,+27.73640275E+00,-17.48535557E+00,+1.36525108E+00
-24.52500E-03,+207.23954058E+00,+28.08786719E+00,-17.36820076E+00,+1.36190380E+00
-24.50000E-03,+207.70815983E+00,+27.73640275E+00,-17.25104594E+00,+1.36692472E+00
-24.47500E-03,+208.05962428E+00,+27.26778349E+00,-17.71966520E+00,+1.37194564E+00
-24.45000E-03,+207.94246946E+00,+27.73640275E+00,-18.89121334E+00,+1.37194564E+00
-24.42500E-03,+207.70815983E+00,+27.26778349E+00,-18.18828446E+00,+1.37612974E+00
-24.40000E-03,+209.11401761E+00,+27.26778349E+00,-18.65690371E+00,+1.38031384E+00
-24.37500E-03,+208.99686279E+00,+27.38493831E+00,-18.53974890E+00,+1.37696656E+00
-24.35000E-03,+209.34832723E+00,+27.50209312E+00,-18.89121334E+00,+1.37696656E+00
-24.32500E-03,+209.58263686E+00,+26.56485461E+00,-18.77405853E+00,+1.37696656E+00
-24.30000E-03,+209.58263686E+00,+27.26778349E+00,-18.65690371E+00,+1.38366112E+00
-24.27500E-03,+209.69979168E+00,+27.26778349E+00,-19.47698741E+00,+1.38700840E+00
-24.25000E-03,+209.34832723E+00,+26.79916424E+00,-19.59414223E+00,+1.39202932E+00
-24.22500E-03,+209.93410131E+00,+26.79916424E+00,-20.06276149E+00,+1.39705024E+00
-24.20000E-03,+210.05125612E+00,+27.26778349E+00,-20.53138074E+00,+1.40039752E+00
-24.17500E-03,+210.05125612E+00,+27.26778349E+00,-20.06276149E+00,+1.39788706E+00
-24.15000E-03,+210.28556575E+00,+27.03347386E+00,-20.53138074E+00,+1.40709208E+00
-24.12500E-03,+210.05125612E+00,+27.03347386E+00,-21.58577407E+00,+1.40960254E+00
-24.10000E-03,+210.51987538E+00,+27.26778349E+00,-21.00000000E+00,+1.41043936E+00
-24.07500E-03,+210.98849463E+00,+27.03347386E+00,-22.17154814E+00,+1.40792890E+00
