x-axis,1,2,3,4
second,Volt,Volt,Volt,Ampere
-25.00000E-03,+180.02008069E+00,+22.97071177E+00,+12.12552336E+00,+1.09016218E+00
-24.97500E-03,+180.52217274E+00,+22.87029336E+00,+12.12552336E+00,+1.08597808E+00
-24.95000E-03,+180.62259115E+00,+22.97071177E+00,+11.92468654E+00,+1.08848854E+00
-24.92500E-03,+181.12468321E+00,+22.97071177E+00,+12.12552336E+00,+1.08430444E+00
-24.90000E-03,+181.62677526E+00,+22.97071177E+00,+10.92050242E+00,+1.08681490E+00
-24.87500E-03,+181.32552003E+00,+23.27196700E+00,+11.42259448E+00,+1.08514126E+00
-24.85000E-03,+181.62677526E+00,+23.17154859E+00,+10.92050242E+00,+1.08346762E+00
-24.82500E-03,+181.92803050E+00,+23.17154859E+00,+10.82008401E+00,+1.08346762E+00
-24.80000E-03,+182.83179620E+00,+22.97071177E+00,+10.51882878E+00,+1.08012034E+00
-24.77500E-03,+182.43012255E+00,+22.87029336E+00,+10.11715513E+00,+1.07844670E+00
-24.75000E-03,+182.83179620E+00,+22.97071177E+00,+9.91631831E+00,+1.08179398E+00
-24.72500E-03,+182.93221461E+00,+22.66945653E+00,+9.11297102E+00,+1.08095716E+00
-24.70000E-03,+183.63514349E+00,+22.97071177E+00,+8.91213420E+00,+1.07342578E+00
-24.67500E-03,+183.63514349E+00,+23.37238541E+00,+9.31380785E+00,+1.07677306E+00
-24.65000E-03,+184.03681713E+00,+23.37238541E+00,+8.71129738E+00,+1.07677306E+00
-24.62500E-03,+184.84016442E+00,+22.97071177E+00,+8.41004214E+00,+1.07342578E+00
-24.60000E-03,+184.43849078E+00,+22.97071177E+00,+8.10878691E+00,+1.08012034E+00
-24.57500E-03,+184.94058283E+00,+23.57322223E+00,+7.40585803E+00,+1.07426260E+00
-24.55000E-03,+185.64351171E+00,+23.37238541E+00,+7.30543962E+00,+1.07677306E+00
-24.52500E-03,+185.64351171E+00,+23.37238541E+00,+7.50627644E+00,+1.08179398E+00
-24.50000E-03,+186.04518536E+00,+23.37238541E+00,+7.30543962E+00,+1.08012034E+00
-24.47500E-03,+186.14560377E+00,+23.77405906E+00,+6.90376598E+00,+1.07509942E+00
-24.45000E-03,+186.24602218E+00,+23.57322223E+00,+5.69874504E+00,+1.07175214E+00
-24.42500E-03,+187.04936947E+00,+23.67364065E+00,+5.79916345E+00,+1.07426260E+00
-24.40000E-03,+187.25020629E+00,+23.77405906E+00,+6.10041869E+00,+1.07342578E+00
-24.37500E-03,+187.25020629E+00,+23.67364065E+00,+5.69874504E+00,+1.07342578E+00
-24.35000E-03,+187.65187994E+00,+23.77405906E+00,+5.09623457E+00,+1.07342578E+00
-24.32500E-03,+188.45522723E+00,+23.37238541E+00,+5.19665299E+00,+1.07091532E+00
-24.30000E-03,+188.05355358E+00,+23.77405906E+00,+5.29707140E+00,+1.07007850E+00
-24.27500E-03,+188.85690087E+00,+23.47280382E+00,+4.79497934E+00,+1.06756804E+00
-24.25000E-03,+188.85690087E+00,+23.97489588E+00,+3.89121364E+00,+1.07007850E+00
-24.22500E-03,+189.66024816E+00,+24.07531429E+00,+3.99163205E+00,+1.07175214E+00
-24.20000E-03,+189.66024816E+00,+24.17573270E+00,+2.88702953E+00,+1.07342578E+00
-24.17500E-03,+190.36317704E+00,+24.27615111E+00,+2.48535588E+00,+1.06673122E+00
-24.15000E-03,+190.46359545E+00,+24.17573270E+00,+2.48535588E+00,+1.07175214E+00
-24.12500E-03,+190.76485068E+00,+23.87447747E+00,+1.88284542E+00,+1.07342578E+00
-24.10000E-03,+190.86526909E+00,+23.77405906E+00,+2.08368224E+00,+1.07007850E+00
-24.07500E-03,+191.26694274E+00,+24.47698794E+00,+1.38075336E+00,+1.07258896E+00
-24.05000E-03,+191.66861638E+00,+23.97489588E+00,+1.48117177E+00,+1.07175214E+00
-24.02500E-03,+191.86945321E+00,+24.17573270E+00,+577.40607E-03,+1.07258896E+00
-24.00000E-03,+192.47196367E+00,+23.77405906E+00,+476.98766E-03,+1.07007850E+00
-23.97500E-03,+192.47196367E+00,+23.87447747E+00,+175.73243E-03,+1.07509942E+00
-23.95000E-03,+192.87363732E+00,+23.77405906E+00,+75.31402E-03,+1.07342578E+00
-23.92500E-03,+193.17489255E+00,+23.87447747E+00,-326.35963E-03,+1.07760988E+00
-23.90000E-03,+193.27531096E+00,+23.77405906E+00,-1.12970692E+00,+1.07342578E+00
-23.87500E-03,+194.27949508E+00,+24.07531429E+00,-1.33054374E+00,+1.07844670E+00
-23.85000E-03,+194.27949508E+00,+23.97489588E+00,-1.73221739E+00,+1.07677306E+00
-23.82500E-03,+194.48033190E+00,+23.87447747E+00,-1.83263580E+00,+1.07258896E+00
-23.80000E-03,+195.28367919E+00,+23.77405906E+00,-1.93305421E+00,+1.07007850E+00
-23.77500E-03,+195.68535283E+00,+24.07531429E+00,-2.33472785E+00,+1.07426260E+00
-23.75000E-03,+195.68535283E+00,+23.77405906E+00,-2.93723832E+00,+1.06840486E+00
-23.72500E-03,+195.98660807E+00,+23.87447747E+00,-2.63598309E+00,+1.06589440E+00
-23.70000E-03,+196.48870012E+00,+23.77405906E+00,-2.73640150E+00,+1.07007850E+00
-23.67500E-03,+196.78995536E+00,+23.77405906E+00,-3.84100402E+00,+1.06673122E+00
-23.65000E-03,+197.49288423E+00,+23.37238541E+00,-3.94142243E+00,+1.06673122E+00
-23.62500E-03,+197.29204741E+00,+24.17573270E+00,-4.64435131E+00,+1.06924168E+00
-23.60000E-03,+197.69372106E+00,+24.17573270E+00,-4.74476972E+00,+1.06673122E+00
-23.57500E-03,+197.99497629E+00,+24.07531429E+00,-4.84518813E+00,+1.07007850E+00
-23.55000E-03,+198.49706835E+00,+23.77405906E+00,-4.74476972E+00,+1.06505758E+00
-23.52500E-03,+198.49706835E+00,+23.87447747E+00,-5.14644337E+00,+1.06338394E+00
-23.50000E-03,+199.30041564E+00,+23.77405906E+00,-6.35146430E+00,+1.06673122E+00
-23.47500E-03,+198.89874199E+00,+23.77405906E+00,-6.35146430E+00,+1.07007850E+00
-23.45000E-03,+199.70208928E+00,+23.37238541E+00,-6.55230112E+00,+1.07175214E+00
-23.42500E-03,+200.30459975E+00,+23.77405906E+00,-6.75313795E+00,+1.06673122E+00
-23.40000E-03,+199.70208928E+00,+23.77405906E+00,-6.75313795E+00,+1.07007850E+00
-23.37500E-03,+200.50543657E+00,+23.37238541E+00,-6.95397477E+00,+1.07007850E+00
-23.35000E-03,+201.10794704E+00,+23.17154859E+00,-7.15481159E+00,+1.07342578E+00
-23.32500E-03,+200.90711021E+00,+23.17154859E+00,-7.75732206E+00,+1.06924168E+00
-23.30000E-03,+201.71045750E+00,+23.77405906E+00,-8.35983253E+00,+1.07342578E+00
-23.27500E-03,+201.40920227E+00,+23.57322223E+00,-8.35983253E+00,+1.07760988E+00
-23.25000E-03,+201.91129433E+00,+22.97071177E+00,-8.76150617E+00,+1.07342578E+00
-23.22500E-03,+201.81087591E+00,+23.27196700E+00,-9.56485346E+00,+1.06840486E+00
-23.20000E-03,+202.51380479E+00,+22.97071177E+00,-9.56485346E+00,+1.07007850E+00
-23.17500E-03,+202.51380479E+00,+23.27196700E+00,-9.96652710E+00,+1.06422076E+00
-23.15000E-03,+202.91547844E+00,+23.17154859E+00,-9.76569028E+00,+1.07175214E+00
-23.12500E-03,+203.51798891E+00,+22.97071177E+00,-10.06694552E+00,+1.07091532E+00
-23.10000E-03,+203.31715208E+00,+22.97071177E+00,-9.96652710E+00,+1.07342578E+00
-23.07500E-03,+204.12049937E+00,+23.07113018E+00,-10.46861916E+00,+1.07593624E+00
-23.05000E-03,+204.12049937E+00,+22.76987495E+00,-10.97071122E+00,+1.07677306E+00
-23.02500E-03,+204.42175461E+00,+22.87029336E+00,-11.37238486E+00,+1.07593624E+00
-23.00000E-03,+204.92384666E+00,+22.16736448E+00,-11.57322168E+00,+1.08012034E+00
-22.97500E-03,+205.22510190E+00,+22.56903812E+00,-11.97489533E+00,+1.08095716E+00
-22.95000E-03,+205.32552031E+00,+22.76987495E+00,-12.17573215E+00,+1.08179398E+00
-22.92500E-03,+205.32552031E+00,+22.97071177E+00,-12.27615056E+00,+1.09183582E+00
-22.90000E-03,+205.32552031E+00,+22.56903812E+00,-12.37656897E+00,+1.08681490E+00
-22.87500E-03,+205.52635713E+00,+22.56903812E+00,-12.67782421E+00,+1.08848854E+00
-22.85000E-03,+206.12886760E+00,+22.16736448E+00,-13.58158991E+00,+1.08848854E+00
-22.82500E-03,+206.43012283E+00,+22.76987495E+00,-13.28033467E+00,+1.09183582E+00
-22.80000E-03,+206.12886760E+00,+22.56903812E+00,-13.17991626E+00,+1.09685674E+00
-22.77500E-03,+206.53054124E+00,+22.56903812E+00,-13.68200832E+00,+1.09601992E+00
-22.75000E-03,+206.93221489E+00,+22.56903812E+00,-14.58577402E+00,+1.09518310E+00
-22.72500E-03,+207.43430694E+00,+22.16736448E+00,-14.18410037E+00,+1.10020402E+00
-22.70000E-03,+206.93221489E+00,+22.16736448E+00,-14.38493720E+00,+1.10020402E+00
-22.67500E-03,+207.23347012E+00,+22.26778289E+00,-14.08368196E+00,+1.10355130E+00
-22.65000E-03,+207.33388853E+00,+22.16736448E+00,-14.98744766E+00,+1.11024586E+00
-22.62500E-03,+207.93639900E+00,+21.76569083E+00,-14.98744766E+00,+1.10773540E+00
-22.60000E-03,+207.73556218E+00,+22.16736448E+00,-15.58995813E+00,+1.10355130E+00
-22.57500E-03,+208.23765423E+00,+22.06694607E+00,-15.08786608E+00,+1.11024586E+00
-22.55000E-03,+208.13723582E+00,+21.96652766E+00,-15.38912131E+00,+1.11359314E+00
-22.52500E-03,+208.84016470E+00,+22.06694607E+00,-15.58995813E+00,+1.12028770E+00
-22.50000E-03,+208.13723582E+00,+21.36401719E+00,-15.58995813E+00,+1.12363498E+00
-22.47500E-03,+209.04100152E+00,+21.46443560E+00,-16.39330542E+00,+1.12447180E+00
-22.45000E-03,+208.33807264E+00,+21.76569083E+00,-15.99163178E+00,+1.12865590E+00
-22.42500E-03,+208.63932788E+00,+22.06694607E+00,-16.39330542E+00,+1.13367682E+00
-22.40000E-03,+209.34225675E+00,+21.76569083E+00,-16.79497907E+00,+1.12698226E+00
-22.37500E-03,+208.94058311E+00,+21.76569083E+00,-16.49372383E+00,+1.12614544E+00
-22.35000E-03,+209.14141993E+00,+21.56485401E+00,-16.59414224E+00,+1.12698226E+00
-22.32500E-03,+209.14141993E+00,+22.06694607E+00,-16.49372383E+00,+1.13451364E+00
-22.30000E-03,+209.74393040E+00,+21.36401719E+00,-17.19665271E+00,+1.14371867E+00
-22.27500E-03,+209.44267517E+00,+21.76569083E+00,-17.19665271E+00,+1.14957641E+00
